ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	is_neuronal_term
GO:0090596	sensory organ morphogenesis	315	0.599216926968104	1.71499071992411	2.00900751982104e-19	9.44233534315891e-17	7.35931175681814e-17	4872	tags=49%, list=23%, signal=38%	107587/11921/23967/12020/13395/18741/17701/20471/18423/12159/13396/723950/18424/20674/17869/18998/24064/21385/14462/14367/22160/14461/21418/54352/26927/20666/59058/14836/20423/20473/15399/16658/22773/14179/21380/232174/18121/13614/15372/22408/241324/14221/16147/20472/14581/20682/18508/15373/22418/244152/14685/14472/114889/14451/667663/12064/17150/20897/21386/13388/20681/110796/18185/15228/14238/14184/17684/16869/12824/14633/21393/69743/15422/15394/16470/19213/18014/15165/57265/29815/11830/24113/73750/16449/18124/11826/20664/20474/18994/14048/18742/12142/140489/19712/97031/387609/68588/16206/60613/16542/14180/212541/22339/19242/19274/81896/238021/64379/12043/12831/20655/15258/110253/231070/107585/17158/270120/320398/237979/13508/12677/12307/76365/17986/12954/218772/22295/14174/259172/14561/20776/18591/19411/13836/330166/14107/329421/16535/18129/229320/20378/21834/116810/17921/19130/18128/12614/21838/18504/76574/100503041/110279/19881	FALSE
GO:0001708	cell fate specification	113	0.739171346993806	2.0430628097766	2.26210589161414e-19	9.74590621637091e-17	7.59591346763063e-17	2141	tags=50%, list=10%, signal=45%	11921/21375/15376/20471/18424/15375/20674/18996/104360/15398/14843/21385/260298/18088/50913/15396/13172/18992/16911/209448/27140/15430/13363/14836/240590/20423/14369/242620/21380/15285/16147/20472/14581/20682/18508/16871/232077/22418/20672/17172/94222/383491/17292/21386/13388/22411/13813/14633/20671/18028/23966/18119/20664/21387/14048/17933	FALSE
GO:0021953	central nervous system neuron differentiation	203	0.654951655032949	1.84545714352922	2.95812846318347e-19	1.09239458247561e-16	8.51407199779423e-17	2595	tags=39%, list=12%, signal=35%	18420/21375/54713/15205/238057/18935/13392/11924/20674/18996/104360/11878/13390/14843/18088/50913/13172/14461/21418/18187/16814/16911/209448/15430/59058/18227/77630/11859/21869/240590/20423/18096/14842/16846/14179/18072/22408/21907/15285/16872/13796/15904/54485/16873/18508/16871/240843/244152/16874/17172/94222/14472/21349/16323/13845/13488/15228/13813/243743/16869/14633/58208/15394/16875/18028/16917/18844/15208/24136/20664/18994/26889/70762/12227/16392/235402/19206/21420/231044	TRUE
GO:0048705	skeletal system morphogenesis	262	0.623303067038977	1.77508191291868	2.83157874610788e-19	1.09239458247561e-16	8.51407199779423e-17	4940	tags=54%, list=23%, signal=42%	107587/20429/23967/18109/12020/13395/17701/20471/12159/13392/15404/17300/791364/17869/15438/111970/15427/373864/15396/15426/64406/22160/21418/15431/15405/12622/54352/15402/15430/20666/109663/15437/11694/14836/15434/15399/15400/14179/21380/232174/18121/15436/14219/15423/13115/18595/16147/20472/12151/20682/11695/12839/15401/14234/14451/15414/18159/22410/15415/17937/18507/20379/215418/14184/17684/15413/16869/12824/15416/20855/329872/14284/15394/12406/18014/21407/382089/15586/18119/20289/19401/15417/20474/21387/23850/14048/14172/14042/21825/12845/15587/216285/103889/17387/22339/15410/98711/252973/212712/12842/231070/12817/16776/12643/80707/21384/18503/58250/56788/99929/12006/19227/218772/30953/21809/17702/19411/622473/22255/17260/73121/76566/21812/234356/23892/16332/15530/20678/18032/15531/22412/21827/18596/66910/268396/14683/15412/114873/20997/18634/15407/58994	FALSE
GO:0048732	gland development	479	0.551693216856421	1.59107699871673	1.00326253262072e-18	3.45791152909943e-16	2.69507998236641e-16	4670	tags=40%, list=22%, signal=32%	18420/15284/12918/18741/17701/15205/20471/238057/15902/12159/15375/17300/20674/15438/18089/15398/15433/19773/21385/14462/53626/216233/18992/14461/15111/16911/110805/15405/15402/18740/66042/17069/12578/21869/20423/21412/20473/14842/18095/15434/16658/22773/15400/14179/21380/244813/18121/13614/353310/22408/67784/22409/18595/12977/15904/20682/18508/16871/16476/20583/232077/22418/17172/12156/19373/18091/17292/13845/20897/20249/21923/21386/26423/14164/15227/14465/12125/13608/12606/17684/56532/78908/22417/20675/21943/14632/14633/18792/214593/16011/12443/16596/15364/58208/19213/12627/77411/22431/18028/56711/18844/11806/225631/17863/18609/18119/246221/11821/20181/15417/20474/14609/14172/12576/14042/12577/384783/16367/52679/21929/16392/15379/17242/15408/21817/19206/13710/21420/14775/22339/108961/19242/14602/20807/16193/15410/22724/11839/104156/13869/18505/234695/12389/16002/12043/15258/12394/68949/545156/11845/22371/14228/17158/21802/16776/18514/18503/77889/57295/100102/19227/16889/14174/83993/15368/21809/16438/17702/18591/19411/319757/13836/54139/18736/76943/21812/12808/18590/13711/18129/12391/15361/20378/22370/15242/30936/19130/18128/15235/12583	FALSE
GO:0060562	epithelial tube morphogenesis	391	0.569438230425113	1.637457558531	4.0011549146425e-18	1.29287318179386e-15	1.0076592771876e-15	4714	tags=42%, list=22%, signal=33%	23967/18109/18741/15376/15205/20471/238057/14362/21815/16372/15229/12159/15375/20674/11535/16870/17869/24064/16371/21385/14462/15396/12767/22160/16373/21418/15111/16814/16911/15431/15213/15402/66042/20423/21412/54612/18095/24063/22773/14179/21380/18121/13614/22408/67784/18595/15110/16147/20472/12977/54485/20353/20682/14573/73181/22418/13642/22420/14463/14234/211401/12156/14472/18091/17292/15945/15415/21923/21386/13388/20681/20315/14164/18654/11852/15227/107586/17684/67122/22417/16869/14633/21393/20671/18018/65100/15364/12627/77411/22431/57265/244058/58198/106042/73916/15208/107515/18119/19401/24136/20474/14609/14048/14042/433809/17242/12367/216285/19206/68588/21420/16542/17387/20356/22339/20807/99377/98711/105278/11839/104156/271127/18505/65256/81896/22601/12043/67937/252973/14106/11482/16776/18514/14160/140570/12165/21676/20732/229700/19227/11606/14174/12826/17702/23796/19411/319757/13836/13841/17260/12808/23892/12042/18129/12391/12215/22412/15242/56299/18128/15235/12614/18504/71228	FALSE
GO:0048880	sensory system development	421	0.560215486506184	1.61217806022622	5.24020708488431e-18	1.59363944875599e-15	1.2420750910797e-15	4814	tags=44%, list=22%, signal=35%	107587/18741/15205/21815/18935/12159/13392/723950/18424/17300/23937/20674/16870/18996/22326/18997/20476/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/16324/24063/723960/16545/12958/21907/66993/241324/19434/14221/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/114889/80837/14451/12064/16323/17150/20897/13388/20681/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/14609/18742/12142/140489/12576/26889/12577/210992/12292/320736/16392/387609/16542/14180/212541/22339/19242/72002/20807/12075/18027/14824/98711/105278/19274/81896/12962/238021/64379/11423/12043/12831/50933/252973/12970/15258/107585/17158/140919/11482/270120/18514/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/218772/228839/259172/14561/12826/100126824/50524/18591/19411/13836/330166/12259/64075/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/268396/13193	FALSE
GO:0150063	visual system development	417	0.556391218070254	1.60097198911954	7.31547843423561e-18	2.10116797249989e-15	1.63764043545345e-15	4814	tags=44%, list=22%, signal=35%	107587/18741/15205/21815/12159/13392/723950/18424/17300/23937/20674/16870/22326/18997/20476/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/16324/24063/723960/16545/12958/21907/66993/241324/19434/14221/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/114889/80837/14451/12064/16323/17150/20897/13388/20681/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/14609/18742/12142/140489/12576/26889/12577/210992/12292/320736/387609/16542/14180/212541/22339/19242/72002/20807/12075/18027/14824/98711/105278/19274/81896/12962/238021/64379/11423/12043/12831/50933/252973/12970/15258/107585/17158/140919/11482/270120/18514/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/218772/228839/259172/14561/12826/100126824/50524/18591/19411/13836/330166/12259/64075/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/268396/13193	FALSE
GO:0060485	mesenchyme development	313	0.590335202322637	1.68928039191125	1.53288646941226e-17	4.17106476150598e-15	3.25090825756793e-15	4287	tags=46%, list=20%, signal=37%	23967/18741/17701/15376/15205/20471/18935/15229/12159/15375/17300/17869/24064/12192/21385/14462/22160/21418/15111/18187/15213/12622/15402/21869/14836/20423/21412/24063/22773/14179/21380/18121/13614/353310/66214/241324/20677/21859/22409/15110/20472/20353/20682/18508/20583/14573/20357/22418/68010/14463/14234/12156/14472/93735/76905/18091/17292/21386/20681/22411/15227/17131/107586/13813/17684/22417/18018/14170/65100/15364/73703/22431/15214/21407/106042/18119/13082/20289/16449/24136/218877/20181/13641/20613/20474/13636/11705/14609/22422/14042/21825/13837/20347/16392/83395/17242/20351/216285/214968/14180/20356/22339/11490/16193/20358/16401/80288/69601/100044509/98711/546726/13869/18505/243574/12667/22601/23794/12043/666794/20350/71878/12842/11482/21804/16776/102693/18127/100182/18503/52662/21676/16950/12006/66515/11606/21809/17702/23796/319757/17260/76566/21812/23892	FALSE
GO:0001656	metanephros development	91	0.75101113585954	2.054746280011	1.76229474157009e-17	4.33860181615112e-15	3.38148584999013e-15	2061	tags=52%, list=10%, signal=47%	107587/23967/15205/20471/15902/16372/15229/12159/17869/16371/18993/14462/15396/16373/21418/15903/15431/242316/109663/20423/21412/18095/24063/18595/20472/20682/14573/13653/14234/211401/11827/20681/12705/22417/16869/16878/20671/11677/22431/58198/15208/107515/11826/20474/21419/22422/14048	FALSE
GO:0050673	epithelial cell proliferation	500	0.538952007797858	1.55648787715831	1.6997288079675e-17	4.33860181615112e-15	3.38148584999013e-15	4385	tags=38%, list=20%, signal=31%	107587/23967/18109/13395/15284/15205/20471/18092/15902/18935/14313/12159/13396/20674/17869/18089/11878/12192/21385/15901/14462/22160/14461/12579/15213/15402/13655/20666/12578/20423/18096/14369/18095/71093/16846/11819/16153/12390/21380/18121/15372/353310/66214/16147/54485/20682/18508/16476/20583/22418/13642/226841/20254/12140/211401/55948/14451/99296/93735/76905/14066/22410/18091/30878/11727/20315/14164/18654/107586/14184/67122/69462/12444/21943/14632/14633/20271/97165/18792/18018/16011/12443/15364/58208/16160/12490/77411/16159/18028/11806/16009/282663/73916/68992/15208/21828/15586/18609/107515/18119/16449/18124/24136/19272/20474/14609/14048/13386/14172/12576/21825/12577/384783/57277/13924/22695/21929/320736/16392/17242/18094/12575/19206/68888/21420/14775/16542/14180/20356/22339/19242/12822/16193/15370/14824/238328/12096/26903/16401/246691/69601/257632/69745/20846/18053/11839/80859/13166/13869/19274/12389/81896/22601/16002/12399/106795/68949/19275/328949/13039/21802/50501/11482/223650/16776/12010/353156/14160/12165/70045/76365/16889/15368/21809/16438/12571/23796/18591/319757/13836/54139/16413/12097/17260/12554/21812/56213/11651/16010/15530/73230	FALSE
GO:0001654	eye development	414	0.557125463550418	1.60301166840195	2.09598010241998e-17	4.92555324068696e-15	3.83895302969555e-15	4814	tags=44%, list=22%, signal=35%	107587/18741/15205/21815/12159/13392/723950/18424/17300/23937/20674/16870/22326/18997/20476/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/16324/24063/723960/16545/12958/21907/66993/241324/19434/14221/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/114889/80837/14451/12064/16323/17150/20897/13388/20681/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/14609/18742/12142/140489/12576/26889/12577/210992/12292/320736/387609/16542/14180/212541/22339/19242/72002/20807/12075/18027/14824/98711/105278/19274/81896/12962/238021/64379/11423/12043/12831/50933/252973/12970/15258/107585/17158/140919/11482/270120/18514/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/218772/228839/259172/14561/12826/100126824/50524/18591/19411/13836/330166/64075/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/268396/13193	FALSE
GO:0021536	diencephalon development	75	0.770924868322652	2.09052465339459	2.99707912606695e-17	6.73691264424614e-15	5.25071802955802e-15	1711	tags=51%, list=8%, signal=47%	18420/18741/15205/18092/18423/12159/230025/18424/20674/18996/11878/50913/18992/14461/18187/18740/18227/21869/20423/20473/14842/14179/18072/18121/22408/19434/18508/16871/22418/12156/14472/22417/20675/14632/14633/214593/15364/18844	FALSE
GO:0048704	embryonic skeletal system morphogenesis	108	0.722283023314746	1.99569803037468	3.20666177439847e-17	6.90768390568337e-15	5.38381634754269e-15	2061	tags=47%, list=10%, signal=43%	107587/20429/23967/18109/20471/12159/13392/15404/15438/111970/15427/15396/22160/21418/15431/15405/54352/15402/15430/20666/109663/11694/14836/15434/15399/15400/14179/21380/18121/15436/15423/18595/20472/12151/11695/15401/14234/14451/15414/15415/18507/15413/16869/12824/15416/15394/15586/18119/15417/20474/14048	FALSE
GO:0007517	muscle organ development	366	0.565855259582475	1.62604172128355	5.09704269298783e-17	1.04703162083602e-14	8.16051520830761e-15	4995	tags=45%, list=23%, signal=35%	20429/15284/18741/17701/20471/56702/14362/18935/12159/17300/791364/18996/17869/15438/22326/13654/22160/11555/16814/15903/15213/26927/18740/15430/20666/13609/17069/14836/20423/21412/17681/14281/242620/11819/14179/12390/21380/232174/329828/18121/15285/108000/15110/215031/54485/60406/75805/13653/22418/11695/382639/12632/14463/14234/211401/12156/17927/12064/107831/22410/18091/20897/18507/13388/20681/17131/13813/17684/225115/15353/56233/228785/16878/231602/13857/21393/14733/11910/11459/22431/18014/57265/434246/15485/15214/653016/24087/22761/21407/17700/17878/20289/16716/12224/20181/12955/20474/13346/14609/77446/12227/12292/16392/117606/12804/12647/17868/14775/16193/15370/26903/64082/80288/17133/54720/17928/57339/18858/18505/65256/12389/16002/12823/12043/666794/14106/72330/11435/53376/217082/353326/12922/16776/243853/116701/21956/22003/208258/14174/11865/21954/319757/16656/17260/21812/17907/56642/228788/14009/11464/17897/18032/13009/53321/19130/18128/109620/21952/24051/56449/53599/56758/93840/19664/208727/108655	FALSE
GO:0043010	camera-type eye development	366	0.565642623128556	1.62543068915177	5.26553619762795e-17	1.04703162083602e-14	8.16051520830761e-15	4814	tags=45%, list=22%, signal=36%	107587/18741/15205/21815/12159/13392/723950/17300/23937/20674/16870/22326/18997/24064/13390/21385/14462/14367/22160/21418/16600/54352/26927/20666/59058/12969/22352/20423/20473/24063/723960/16545/12958/21907/66993/241324/19434/14221/18595/16147/12968/54485/20682/18508/69453/16476/104382/244152/13078/14234/14685/114889/80837/14451/16323/20897/13388/20681/18185/14238/387142/20475/14366/14184/17684/16869/19672/26401/16878/214301/69743/108013/18081/17132/58208/53404/19213/22431/18028/15165/29815/16917/106042/15208/11830/24113/19401/16449/24136/11826/20181/20664/12955/14609/18742/12142/140489/12576/26889/12577/210992/12292/320736/387609/16542/212541/22339/19242/20807/12075/18027/14824/98711/105278/19274/81896/12962/64379/11423/50933/252973/12970/15258/107585/17158/140919/11482/270120/11537/17116/243853/237979/13508/12677/12307/17986/12954/74023/228839/259172/14561/12826/18591/19411/13836/330166/21812/18012/14107/18129/18032/12215/21834/116810/19130/18128/21838/18504/192236/76574/21916/654812/18596/260305/13193	FALSE
GO:0035270	endocrine system development	140	0.678397182068845	1.89039151763752	1.02444252218576e-16	1.96161771840755e-14	1.52887562375325e-14	2825	tags=46%, list=13%, signal=40%	18420/12918/18741/15376/15205/20471/12159/20674/14462/18088/53626/18992/14461/110805/15402/18740/17069/21869/20423/18096/20473/14842/15434/15400/14179/21380/18121/13614/15285/20677/18595/20682/18508/16871/232077/22418/17172/12156/18091/20897/13388/26423/14465/17684/22417/20675/14632/14633/214593/15364/14912/22431/11806/225631/18609/12577/16392/15379/17242/12759/14602/20807/16193/15410	FALSE
GO:0003007	heart morphogenesis	280	0.594476720930545	1.69578794686417	1.22763349023581e-16	2.26673755161398e-14	1.76668458670026e-14	4967	tags=49%, list=23%, signal=38%	20429/18741/17701/15205/20471/14362/15902/12159/16007/17300/18996/11504/21385/14462/22160/21418/15111/18187/16814/15213/20666/13609/17069/20423/24063/22773/14179/21380/18121/13614/67784/66993/20677/15110/16147/54485/20682/16476/20583/22418/16523/14463/14234/12156/93735/18091/17292/13590/21386/13388/22437/22411/15227/14465/17131/107586/17684/12824/228785/13857/21393/20671/18018/68760/12627/57265/15214/22761/106042/73916/18119/18167/16449/20181/20613/13636/14609/14048/14707/77446/14042/21825/433809/16392/19206/17868/14180/22339/11490/20807/20541/13380/102636514/65256/22601/23794/12831/252973/14106/20602/11482/18127/243853/20564/328365/116701/21956/22003/21676/12006/229700/14613/83993/17702/23796/21954/319757/17260/21812/228788/11464/18168/17293/18129/17897/12391/19130/18128/109620/21952/67888/20997/14464/93840/19664/17130	FALSE
