task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
35	f0/7a2d0f	52143797	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:59.203	4m 53s	4m 10s	1281.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
43	16/df2cbb	52136894	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.035	5m 14s	4m 33s	1151.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
58	b7/682c2c	52136913	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.174	5m 11s	4m 29s	1184.6%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
11	19/437c19	52143792	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:57.168	4m 40s	4m 5s	1293.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
60	89/816909	52136933	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.507	5m 9s	4m 24s	1194.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
37	66/c28710	52136929	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.135	5m 24s	4m 45s	1182.0%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
52	38/75db20	52143801	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:59.774	4m 37s	4m 6s	1284.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
9	fa/e5fab9	52143793	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:57.672	4m 54s	4m 10s	1283.2%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
42	7f/7829ff	52136928	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.915	5m 39s	4m 58s	1166.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
55	09/55ee29	52136897	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.460	5m 44s	5m 4s	1130.2%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
18	c7/ec89ed	52136917	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.580	5m 11s	4m 36s	1187.2%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
46	ee/756702	52136926	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.516	7m 51s	7m 16s	844.5%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
15	30/a7478b	52143794	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:57.992	4m 39s	4m 5s	1290.9%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
30	23/952314	52136901	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:27.189	5m 13s	4m 31s	1188.5%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
17	f1/09db33	52136904	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:27.872	5m 42s	4m 56s	1137.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
70	32/767936	52137882	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:00:24.938	5m 13s	4m 33s	1264.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
62	9a/43e375	52137876	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:00:23.456	5m	4m 18s	1284.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
32	20/dec3a0	52136902	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:27.458	5m 43s	4m 54s	1156.8%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
16	a9/4cb652	52136920	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.866	5m 25s	4m 49s	1168.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
49	d4/bacf99	52136924	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.249	5m 40s	4m 51s	1156.8%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
59	a8/5ea3d8	52136923	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.159	5m 40s	4m 56s	1158.6%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
22	47/c33384	52136907	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:28.514	5m 42s	5m 3s	1162.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
10	ec/47d56e	52143791	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:56.676	4m 40s	4m 5s	1289.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
45	20/1d8fcf	52136910	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:28.873	5m 52s	5m 16s	1184.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
54	e6/90a93e	52143804	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.141	5m 7s	4m 33s	1281.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
29	e5/5afd77	52143795	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:58.407	4m 39s	4m 3s	1290.8%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
27	b7/eb2734	52136918	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.664	6m 7s	5m 30s	1146.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
13	0d/dce21f	52136896	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.338	5m 55s	5m 13s	1120.4%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
4	4d/8ab56e	52136274	fastp (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	CACHED	0	2026-07-15 23:20:40.171	3h 19m 11s	3h 18m 37s	115.9%	22.4 GB	22.5 GB	509.8 GB	503.9 GB
66	dd/d74e2d	52137877	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:00:23.632	5m	4m 21s	1266.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
12	ba/b77562	52136931	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.325	6m 5s	5m 29s	1192.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
39	18/11002f	52136895	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.162	5m 14s	4m 29s	1187.3%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
71	0a/6df479	52136899	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.711	5m 55s	5m 9s	1148.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
40	49/3f5259	52138906	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 08:03:31.155	5m 15s	4m 9s	1307.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
26	c0/22b99d	52136915	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.408	5m 41s	4m 53s	1126.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
65	98/c531ca	52136912	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.060	5m 11s	4m 26s	1184.4%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
44	f2/43a8aa	52136934	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.625	5m 9s	4m 31s	1172.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
53	38/93dc3c	52143803	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.027	6m 37s	5m 58s	890.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
68	74/64b586	52137879	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:00:24.172	4m 44s	4m 13s	1275.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
34	17/bf7827	52136900	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.929	6m 9s	5m 27s	1180.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
38	a9/32ca3a	52136922	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.050	5m 25s	4m 46s	1187.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
57	af/bc94c8	52138979	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 08:09:46.108	4m 55s	4m 25s	1280.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
73	19/4263fe	52136935	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.748	5m 8s	4m 28s	1191.9%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
24	53/0affaa	52136916	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.494	5m 11s	4m 28s	1186.8%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
50	ae/d0e7e1	52143800	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:18:59.654	5m 7s	4m 29s	1238.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
76	eb/a4ae16	52143806	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.266	4m 37s	4m 7s	1286.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
74	99/d99cf3	52137883	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:00:25.040	4m 43s	4m 7s	1307.2%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
63	1e/652018	52136903	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:27.680	7m 54s	7m 16s	835.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
67	6c/2c5603	52137878	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:00:23.949	6m 29s	6m 2s	892.6%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
19	da/13676a	52136930	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.234	6m 35s	5m 57s	1184.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
78	78/90ae7d	52143807	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.390	4m 37s	4m 6s	1275.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
77	7f/6a535f	52138965	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 08:08:16.207	5m	4m 47s	1271.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
85	1a/ce9e31	52143810	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.768	4m 36s	4m 5s	1305.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
83	da/4c2c1e	52143808	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.486	4m 37s	4m 4s	1302.8%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
88	53/1d9e03	52138611	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:43:04.211	6m 12s	5m 54s	906.2%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
84	53/671a70	52143809	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:00.589	6m 36s	5m 55s	899.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
97	ec/68be0c	52136954	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.251	6m 55s	5m 16s	1247.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
89	f2/8ba7fc	52138612	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:43:04.573	6m 56s	6m 43s	1248.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
90	d5/0f6858	52138613	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:43:04.739	4m 41s	4m 24s	1299.5%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
105	80/614139	52138762	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:50:16.082	7m 15s	6m 22s	888.4%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
92	a1/35455c	52143811	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:01.021	5m 51s	5m 21s	1192.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
93	94/af3aa8	52136950	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.812	4m 56s	4m 16s	1255.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
99	c8/4f56d4	52136953	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.140	4m 55s	4m 23s	1292.3%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
102	a8/501463	52136957	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.555	4m 55s	4m 17s	1292.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
98	c9/0fd584	52136955	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.362	5m 40s	5m 4s	1254.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
95	25/c3c0d8	52136951	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.941	4m 55s	4m 13s	1260.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
94	da/4de68d	52136949	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.518	7m 11s	6m 32s	846.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
106	9a/0f728d	52138763	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:50:16.254	8m	7m 11s	913.8%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
82	92/104d25	52138517	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:39:16.605	7m 14s	6m 41s	901.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
101	8f/e8d566	52136958	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.653	6m 55s	6m 22s	920.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
107	5b/9fc82e	52137845	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 06:55:23.487	4m 45s	4m 12s	1302.6%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
103	a4/c4fbb6	52136959	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.735	4m 55s	4m 21s	1303.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
86	76/c6d51e	52138607	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:43:03.344	7m 13s	6m 55s	945.4%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
91	e3/aeed35	52136948	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.308	4m 56s	4m 13s	1304.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
114	e0/f6d9d2	52143875	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:01.648	7m 5s	6m 25s	926.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
112	2d/91ba9f	52143814	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:01.344	4m 51s	4m 6s	1288.2%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
110	6c/d76d79	52143813	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:01.241	4m 51s	4m 5s	1291.2%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
111	e8/cdc246	52138993	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 08:11:16.138	4m 55s	4m 45s	1246.7%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
115	20/eed6e7	52143876	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:01.827	5m 5s	4m 22s	1302.7%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
117	ad/7ff489	52138059	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:12:09.122	5m 29s	4m 15s	1307.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
116	14/411b07	52138095	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:16:38.424	6m 30s	5m 49s	916.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
104	db/c64b47	52137844	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 06:55:23.376	4m 45s	4m 12s	1304.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
113	f5/df027e	52143874	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:01.527	6m 51s	6m 4s	1297.9%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
108	c6/e0715f	52137846	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 06:55:23.627	4m 45s	4m 14s	1295.6%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
119	48/c88a04	52138097	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:16:38.630	5m 45s	5m 5s	1271.1%	20.1 GB	79.8 GB	19.2 GB	7.8 GB
120	59/3002c6	52138098	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:16:38.735	5m	4m 12s	1300.8%	20.1 GB	79.8 GB	19.2 GB	7.8 GB
118	9e/34c8b1	52138096	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:16:38.529	5m	4m 10s	1300.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
124	21/aa2604	52138079	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:14:23.649	6m 15s	5m 16s	1262.9%	20.1 GB	79.8 GB	19.2 GB	7.8 GB
123	d1/b93a4f	52138101	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:16:39.017	5m 44s	5m	1288.1%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
125	77/87da55	52138954	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 08:06:46.171	5m 45s	5m 15s	1289.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
121	7d/4c84de	52138099	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:16:38.820	5m 14s	4m 22s	1285.1%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
129	0e/bd0310	52138720	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 07:48:31.389	5m 15s	4m 48s	1279.8%	20.1 GB	79.8 GB	19.2 GB	7.8 GB
128	8d/1c3a9f	52138955	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 08:06:46.331	6m 55s	6m 18s	877.0%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
133	f4/4a549d	52143878	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 10:19:02.115	6m 50s	6m 11s	902.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
