task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
103	25/c3c0d8	52136951	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:40.941	4m 55s	4m 13s	1260.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
107	c8/4f56d4	52136953	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.140	4m 55s	4m 23s	1292.3%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
101	94/af3aa8	52136950	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:40.812	4m 56s	4m 16s	1255.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
108	36/599a2c	52136956	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.472	4m 55s	4m 19s	1271.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
110	a8/501463	52136957	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.555	4m 55s	4m 17s	1292.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
111	a4/c4fbb6	52136959	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.735	4m 55s	4m 21s	1303.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
275	70/65b259	52136960	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:55.373	4m 41s	4m 13s	1268.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
104	ba/183ade	52136952	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.028	5m 25s	4m 47s	1281.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
274	67/ee1846	52136963	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:55.899	5m 10s	4m 54s	1276.0%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
273	8e/bfff69	52136962	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:55.721	5m 11s	4m 48s	1327.9%	20.6 GB	80.6 GB	19.2 GB	7.8 GB
106	c9/0fd584	52136955	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.362	5m 40s	5m 4s	1254.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
250	08/3ac031	52136965	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:57.298	6m 24s	6m 5s	887.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
109	8f/e8d566	52136958	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.653	6m 55s	6m 22s	920.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
105	ec/68be0c	52136954	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:41.251	6m 55s	5m 16s	1247.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
102	da/4de68d	52136949	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	COMPLETED	0	2026-07-16 01:52:40.518	7m 11s	6m 32s	846.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
11	f1/d38cab	52136273	fastp (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-15 23:20:25.164	3h 10m 41s	3h 9m 45s	117.3%	19.4 GB	19.6 GB	439.1 GB	433.4 GB
12	4d/8ab56e	52136274	fastp (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	COMPLETED	0	2026-07-15 23:20:40.171	3h 19m 11s	3h 18m 37s	115.9%	22.4 GB	22.5 GB	509.8 GB	503.9 GB
14	71/c70acd	52136289	fastp (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	COMPLETED	0	2026-07-15 23:26:40.129	3h 48m 56s	3h 48m 4s	115.3%	22.6 GB	22.8 GB	514.9 GB	507.8 GB
15	05/5ad1ea	52136296	fastp (260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3)	COMPLETED	0	2026-07-15 23:29:41.071	3h 58m 55s	3h 57m 45s	116.0%	24.3 GB	24.5 GB	559.2 GB	551.7 GB
10	14/766341	52136246	fastp (260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7)	FAILED	1	2026-07-15 23:11:10.106	4h 22m 26s	4h 21m 41s	-	-	-	-	-
13	d3/f79a7f	52136286	fastp (260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4)	FAILED	137	2026-07-15 23:25:40.216	5h 27m 41s	5h 26m 56s	-	-	-	-	-
16	23/365ed6	52136302	fastp (260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6)	FAILED	137	2026-07-15 23:33:25.143	5h 33m 41s	5h 33m 11s	-	-	-	-	-
