task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
70	2c/a12cfc	52496223	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:54:36.067	6m 58s	6m 19s	1117.7%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
27	86/26164b	52496012	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:28:37.190	6m 27s	5m 46s	1013.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
67	52/d427f8	52496042	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:33:06.050	4m 58s	4m 13s	1239.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
53	78/30b6dc	52496068	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:35:36.126	6m 58s	5m 43s	1210.4%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
12	aa/feadd6	52496015	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:29:06.135	5m 58s	5m 13s	1093.0%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
34	88/122ffd	52496022	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:29:36.046	6m 28s	6m	1224.5%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
39	5f/d63291	52496100	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:39:36.156	4m 58s	4m 15s	1276.0%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
17	85/3c3e01	52496070	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:36:06.060	4m 58s	4m 13s	1257.7%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
37	a4/b3cc6e	52496196	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:50:36.079	5m 28s	4m 42s	1201.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
49	88/a483d8	52496239	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:57:06.071	6m 28s	5m 36s	1110.5%	20.4 GB	139.7 GB	19.2 GB	7.8 GB
18	85/b1d9f5	52496160	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:46:06.066	5m 58s	5m 7s	1197.4%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
13	82/129f74	52496137	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:43:36.062	5m 28s	4m 49s	1157.8%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
57	c1/18c948	52496116	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:40:36.089	5m 28s	5m 2s	1173.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
25	f7/00edd5	52496212	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:53:06.189	5m 28s	4m 51s	1167.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
1	71/c70acd	52136289	fastp (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	CACHED	0	2026-07-15 23:26:40.129	3h 48m 56s	3h 48m 4s	115.3%	22.6 GB	22.8 GB	514.9 GB	507.8 GB
42	da/27a7a6	52496047	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:34:06.054	4m 58s	4m 18s	1263.6%	20.1 GB	139.8 GB	19.2 GB	7.8 GB
56	8f/bc5139	52496225	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:55:06.065	4m 58s	4m 11s	1264.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
44	03/664edf	52496127	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:42:06.092	6m 28s	5m 55s	1147.5%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
35	df/e3d822	52496045	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:33:36.062	5m 28s	4m 17s	1260.1%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
33	f3/0311ac	52496109	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:40:06.142	5m 28s	4m 55s	1183.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
58	69/04e8fb	52496231	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:55:36.057	5m 58s	5m 10s	1125.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
64	d5/35cb4d	52496131	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:42:36.093	4m 58s	4m 11s	1277.4%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
19	33/399af5	52496240	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:57:36.087	4m 28s	4m 20s	1253.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
72	95/21bf62	52496041	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:32:36.709	5m 58s	4m 47s	1192.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
32	2b/2bbcad	52496132	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:43:06.095	6m 28s	5m 50s	1219.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
30	c8/dd61ec	52496247	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:58:36.058	4m 28s	4m 17s	1253.2%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
29	5f/3e63c2	52496124	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:41:36.079	4m 58s	4m 7s	1266.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
45	6b/cc02fb	52496209	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:52:36.060	4m 58s	4m 12s	1246.9%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
14	8d/c38ccc	52496217	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:53:36.059	4m 58s	4m 15s	1264.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
68	fe/039a8c	52496087	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:38:36.086	4m 58s	4m 11s	1256.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
48	1b/6364be	52496256	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:59:36.089	4m 28s	4m 12s	1252.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
24	84/a034f8	52496202	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:52:06.084	4m 58s	4m 18s	1257.9%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
21	c7/82961e	52496029	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:31:12.438	6m 22s	5m 48s	1234.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
51	8b/3359a7	52496184	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:49:06.087	6m 28s	5m 47s	1225.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
28	4b/1fcfef	52496057	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:35:06.139	5m 28s	4m 59s	1169.9%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
22	f4/466071	52496084	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:38:06.067	4m 58s	4m 16s	1266.3%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
43	54/524c4f	52496219	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:54:06.113	4m 58s	4m 12s	1246.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
50	41/2c5eb1	52496076	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:36:36.053	5m 28s	4m 10s	1260.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
62	9c/6733c8	52496268	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:01:06.880	5m 27s	4m 49s	1148.1%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
31	2e/7321fb	52496245	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:58:06.096	5m 28s	4m 33s	1236.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
15	15/0fc34f	52496164	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:46:36.063	4m 58s	4m 9s	1267.8%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
71	49/c61fc4	52496032	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:31:36.078	5m 28s	4m 19s	1246.0%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
23	48/48694e	52496201	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:51:36.064	5m 58s	5m 23s	1177.7%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
11	ad/cf00e5	52496255	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:59:06.081	4m 58s	4m 13s	1247.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
38	a2/5074f0	52496120	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:41:06.087	4m 58s	4m 12s	1258.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
61	31/4751ae	52496179	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:48:36.048	4m 58s	4m 32s	1215.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
69	ab/8f875b	52496172	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:47:36.062	4m 58s	4m 16s	1254.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
10	c2/54ff20	52496173	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:48:06.057	6m 58s	6m 11s	1215.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
40	07/fc9fab	52496152	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:45:06.055	5m 58s	5m 9s	1114.1%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
59	70/f2fe62	52496191	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:49:36.102	4m 58s	4m 27s	1221.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
66	7f/655284	52496138	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:44:06.099	4m 58s	4m 13s	1245.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
46	c5/3c14a7	52496199	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:51:06.110	4m 58s	4m 13s	1240.2%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
20	98/23e08f	52496082	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:37:36.061	6m 28s	5m 19s	1065.9%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
55	7c/453c33	52496151	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:44:36.083	4m 58s	4m 13s	1252.0%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
52	96/e2b854	52496025	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:30:36.092	5m 28s	4m 12s	1253.3%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
65	f7/fbb85a	52496234	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:56:06.071	4m 58s	4m 7s	1268.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
76	cc/7fda2f	52496270	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:01:36.095	5m 58s	5m 53s	1209.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
84	e2/abd264	52496298	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:06:06.246	5m 28s	4m 36s	1214.4%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
75	39/31cba7	52496264	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:00:36.070	4m 28s	4m 17s	1264.8%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
74	bf/574618	52496262	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:00:09.275	4m 55s	4m 13s	1254.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
83	90/9a558b	52496289	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:04:36.067	4m 58s	4m 32s	1172.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
73	23/3d4ef4	52496277	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:02:36.053	4m 28s	4m 12s	1275.3%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
89	e5/d0873d	52496311	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:08:36.052	4m 28s	4m 14s	1258.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
81	84/ec24e1	52496282	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:03:36.058	5m 28s	5m 12s	1193.4%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
87	97/ddc979	52496305	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:07:36.060	5m 58s	5m 46s	1230.9%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
88	6e/ae21d5	52496310	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:08:06.113	5m 28s	4m 37s	1225.9%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
99	a5/5c42d2	52496342	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:12:36.092	4m 58s	4m 24s	1271.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
90	91/e88a05	52496318	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:09:06.058	5m 58s	5m 9s	1201.7%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
94	b4/8d2aa4	52496336	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:11:36.050	4m 28s	4m 17s	1247.7%	20.2 GB	139.8 GB	19.2 GB	7.8 GB
97	91/605414	52496327	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:10:06.098	5m 28s	4m 22s	1242.4%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
79	b8/3b3459	52496294	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:05:36.069	4m 28s	4m 14s	1247.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
86	54/69ad9b	52496304	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:07:06.067	6m 28s	5m 45s	1194.3%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
91	eb/8d57f8	52496319	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:09:36.053	4m 28s	4m 20s	1257.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
93	30/c7a29f	52496329	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:10:36.102	6m 28s	5m 58s	1214.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
77	6a/aa792e	52496275	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:02:06.068	4m 58s	4m 8s	1262.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
101	51/5ff68a	52496358	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:14:36.062	4m 28s	4m 15s	1261.0%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
112	86/08c0c9	52496396	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:20:06.054	5m 28s	4m 19s	1250.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
92	85/1667f4	52496334	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:11:06.072	5m 28s	4m 36s	1240.3%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
103	05/1e10e6	52496350	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:13:36.071	5m 58s	5m 25s	1236.9%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
107	6d/556ccd	52496380	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:18:36.060	4m 58s	4m 20s	1254.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
96	3b/0ba231	52496341	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:12:06.093	4m 58s	4m 17s	1258.4%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
85	7f/684dda	52496293	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:05:06.069	4m 58s	4m 15s	1256.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
80	11/49eb13	52496287	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:04:06.056	6m 28s	5m 48s	1233.6%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
98	48/f534fe	52496369	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:16:06.066	5m 58s	4m 51s	1199.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
108	15/3d4da4	52496375	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:17:36.078	4m 58s	4m 24s	1246.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
113	0e/cc361c	52496398	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:20:36.107	4m 58s	4m 32s	1253.5%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
119	26/f8f3e7	52496420	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:24:06.068	5m 28s	4m 13s	1259.5%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
120	48/3d5979	52496412	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:23:06.068	5m 58s	5m 8s	1157.0%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
116	8e/c450e2	52496408	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:22:36.061	4m 58s	4m 34s	1193.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
117	39/89c294	52496402	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:21:36.079	5m 28s	4m 49s	1226.6%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
109	70/80cd48	52496379	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:18:06.102	5m 58s	4m 49s	1179.3%	20.1 GB	139.7 GB	19.2 GB	7.8 GB
125	2e/6b0155	52496434	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:26:06.084	6m 28s	5m 13s	1172.2%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
121	09/55bc83	52496427	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:25:06.072	7m 28s	6m 28s	1239.1%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
126	a7/b04970	52496435	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:26:36.070	4m 58s	4m 19s	1237.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
123	6e/e6671c	52496429	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:25:36.050	4m 58s	4m 33s	1248.5%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
26	f6/d90c0d	52496238	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:56:36.290	6m 28s	5m 51s	1193.7%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
47	f8/0f4853	52496156	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 03:45:36.100	4m 58s	4m 12s	1256.8%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
82	45/54737e	52496300	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:06:36.052	4m 28s	4m 18s	1248.2%	20.2 GB	139.7 GB	19.2 GB	7.8 GB
78	17/507905	52496281	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-25 04:03:06.067	5m 28s	4m 40s	1200.7%	20.3 GB	139.7 GB	19.2 GB	7.8 GB
