task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
709	16/df2cbb	52136894	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.035	5m 14s	4m 33s	1151.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
694	fa/450aaa	52136908	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:28.647	7m 38s	6m 59s	1172.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
702	03/339947	52136898	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.583	7m 55s	7m 4s	838.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
686	51/4dbc9f	52136927	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.712	5m 24s	4m 49s	1164.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
725	a8/5ea3d8	52136923	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.159	5m 40s	4m 56s	1158.6%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
727	a6/ef4662	52136925	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.366	5m 25s	4m 41s	1177.9%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
703	66/c28710	52136929	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.135	5m 24s	4m 45s	1182.0%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
724	b7/682c2c	52136913	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.174	5m 11s	4m 29s	1184.6%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
729	1e/652018	52136903	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:27.680	7m 54s	7m 16s	835.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
711	20/1d8fcf	52136910	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:28.873	5m 52s	5m 16s	1184.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
738	f7/b50cfc	52136919	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.748	6m 7s	5m 30s	1165.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
741	98/3e5f40	52136906	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:28.342	6m 8s	5m 23s	1192.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
705	18/11002f	52136895	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.162	5m 14s	4m 29s	1187.3%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
731	98/c531ca	52136912	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.060	5m 11s	4m 26s	1184.4%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
693	b7/eb2734	52136918	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.664	6m 7s	5m 30s	1146.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
691	d0/5094ff	52136936	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.831	5m 8s	4m 29s	1191.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
721	09/55ee29	52136897	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.460	5m 44s	5m 4s	1130.2%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
730	a9/44e39a	52136914	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.290	5m 11s	4m 31s	1161.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
692	c0/22b99d	52136915	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:29.408	5m 41s	4m 53s	1126.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
722	86/0bbcf2	52136932	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.417	6m 5s	5m 25s	1172.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
726	89/816909	52136933	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.507	5m 9s	4m 24s	1194.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
739	19/4263fe	52136935	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.748	5m 8s	4m 28s	1191.9%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
761	25/c3c0d8	52136951	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.941	4m 55s	4m 13s	1260.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
763	ec/68be0c	52136954	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.251	6m 55s	5m 16s	1247.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
762	ba/183ade	52136952	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.028	5m 25s	4m 47s	1281.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
757	e3/aeed35	52136948	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.308	4m 56s	4m 13s	1304.0%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
768	a8/501463	52136957	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.555	4m 55s	4m 17s	1292.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
759	94/af3aa8	52136950	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.812	4m 56s	4m 16s	1255.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
767	8f/e8d566	52136958	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.653	6m 55s	6m 22s	920.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
765	c8/4f56d4	52136953	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.140	4m 55s	4m 23s	1292.3%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
769	a4/c4fbb6	52136959	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.735	4m 55s	4m 21s	1303.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
760	da/4de68d	52136949	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:40.518	7m 11s	6m 32s	846.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
737	0a/6df479	52136899	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:26.711	5m 55s	5m 9s	1148.3%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
764	c9/0fd584	52136955	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.362	5m 40s	5m 4s	1254.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
766	36/599a2c	52136956	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:41.472	4m 55s	4m 19s	1271.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
895	59/3a46dc	52136961	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:55.577	4m 26s	4m 9s	1289.1%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
898	88/c0ded9	52136964	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:56.372	4m 25s	4m 12s	1273.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
931	8e/bfff69	52136962	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:55.721	5m 11s	4m 48s	1327.9%	20.6 GB	80.6 GB	19.2 GB	7.8 GB
933	70/65b259	52136960	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:55.373	4m 41s	4m 13s	1268.1%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
908	08/3ac031	52136965	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:57.298	6m 24s	6m 5s	887.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
932	67/ee1846	52136963	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:52:55.899	5m 10s	4m 54s	1276.0%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
1	71/c70acd	52136289	fastp (260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5)	CACHED	0	2026-07-15 23:26:40.129	3h 48m 56s	3h 48m 4s	115.3%	22.6 GB	22.8 GB	514.9 GB	507.8 GB
710	f2/43a8aa	52136934	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:31.625	5m 9s	4m 31s	1172.7%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
712	ee/756702	52136926	alignReads (260629_Emseq_LV_index_E1_Bap1_Math1_adult_ctrl_M1_S1)	CACHED	0	2026-07-16 01:47:30.516	7m 51s	7m 16s	844.5%	20.1 GB	79.7 GB	19.2 GB	7.8 GB
4	4d/8ab56e	52136274	fastp (260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8)	CACHED	0	2026-07-15 23:20:40.171	3h 19m 11s	3h 18m 37s	115.9%	22.4 GB	22.5 GB	509.8 GB	503.9 GB
60	f0/f1a5d5	52137767	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:12.493	5m 26s	5m 2s	1163.6%	20.4 GB	79.8 GB	19.2 GB	7.8 GB
24	ed/052caf	52137799	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.826	5m 21s	5m	1176.6%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
13	f9/0af3a5	52137766	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:12.289	5m 41s	5m 12s	1164.8%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
12	9a/90f080	52137768	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:12.714	5m 40s	5m 6s	1132.5%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
72	93/61a264	52137774	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:14.281	5m 39s	5m 21s	1137.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
54	5c/342f74	52137775	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:14.584	5m 39s	5m 11s	1163.0%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
53	03/2f8e9c	52137776	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:14.669	5m 39s	5m 9s	1163.6%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
20	f1/aaf582	52137787	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.702	5m 38s	5m 5s	1163.5%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
40	d2/1a8c30	52137789	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.865	5m 37s	5m 6s	1151.6%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
61	ff/70e5b5	52137790	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.951	5m 37s	5m 11s	1161.2%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
37	18/0b3946	52137791	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.063	5m 37s	5m 10s	1160.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
71	e8/20fe48	52137793	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.256	5m 37s	5m 5s	1144.0%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
65	00/22a08b	52137794	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.349	5m 37s	5m 16s	1149.4%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
101	3c/9a68ac	52137796	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.547	5m 37s	5m 17s	1147.6%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
57	7d/7d60ac	52137800	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.910	5m 36s	5m 7s	1149.6%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
45	25/363e85	52137797	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.635	5m 37s	5m 6s	1176.1%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
50	80/ce0496	52137803	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:17.235	5m 36s	5m 13s	1142.7%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
33	66/8e7c2e	52137804	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:17.315	5m 36s	5m 9s	1178.0%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
32	9b/ae27b3	52137805	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:17.399	5m 36s	5m 5s	1139.9%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
47	f2/2cea42	52137760	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:10.705	5m 57s	5m 22s	1139.2%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
30	75/06037d	52137761	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:10.868	5m 57s	5m 34s	1167.4%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
21	63/508ed6	52137771	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:13.555	5m 55s	5m 23s	1152.7%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
27	5b/f555ff	52137772	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:13.771	5m 54s	5m 30s	1139.6%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
23	51/db9bf8	52137773	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:14.093	5m 54s	5m 19s	1161.5%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
31	9d/b40eee	52137778	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:14.839	5m 53s	5m 25s	1144.6%	20.3 GB	79.8 GB	19.2 GB	7.8 GB
15	85/2cdc7d	52137783	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.275	5m 53s	5m 27s	1145.2%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
49	c7/e0f87b	52137785	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.542	5m 53s	5m 30s	1151.4%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
48	d2/a00b4b	52137786	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.621	5m 53s	5m 30s	1151.1%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
68	b9/042be2	52137801	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:17.016	5m 51s	5m 31s	1049.6%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
69	60/834e3f	52137764	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:11.970	6m 11s	5m 43s	1154.8%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
67	2d/2164f0	52137765	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:12.119	6m 11s	5m 40s	1114.8%	20.4 GB	79.7 GB	19.2 GB	7.8 GB
52	1a/2bdb59	52137769	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:12.965	6m 10s	5m 45s	1135.5%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
70	6b/ac10f4	52137762	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:11.322	6m 27s	6m	1154.2%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
11	00/638af2	52137784	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.412	6m 23s	5m 59s	1123.3%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
41	11/ba9e02	52137795	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.430	6m 22s	5m 52s	1123.2%	20.4 GB	79.7 GB	19.2 GB	7.8 GB
46	a5/1f763e	52137777	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:14.755	6m 38s	6m 19s	1175.7%	20.4 GB	79.7 GB	19.3 GB	7.8 GB
22	b1/334921	52137781	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.093	7m 8s	6m 40s	1175.9%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
14	1c/afa61c	52137802	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:17.127	7m 6s	6m 42s	889.1%	20.2 GB	79.8 GB	19.2 GB	7.8 GB
26	76/8d5481	52137763	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:11.761	7m 26s	6m 59s	840.6%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
39	85/a0a2f3	52137788	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:15.785	7m 22s	6m 52s	848.4%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
56	4f/2e21cf	52137792	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.146	7m 22s	6m 57s	844.4%	20.3 GB	79.7 GB	19.2 GB	7.8 GB
34	cc/6b1ae8	52137798	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:16.716	7m 21s	6m 55s	854.0%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
55	c7/05c3f8	52137770	alignReads (260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2)	COMPLETED	0	2026-07-16 06:49:13.262	7m 40s	7m 15s	851.3%	20.2 GB	79.7 GB	19.2 GB	7.8 GB
