260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456368	153
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456381	2086
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr5_JH584297_random	672
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456382	141
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456383	1
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456385	115
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr5_JH584296_random	716
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456387	3103
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	phage_T4	0
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456389	14
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr5_JH584299_random	3968
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr5_JH584298_random	641
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrY_JH584300_random	0
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	phage_lambda	1065
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr5_GL456354_random	752
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr10	1779633
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr11	1837200
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr12	1727922
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr13	1584850
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrY_JH584302_random	1
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr14	1756141
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456239	3627
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr15	1556927
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr16	1475763
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr17	1293747
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrY_JH584301_random	5
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr18	1353535
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr19	794143
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr7_GL456219_random	214
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrY_JH584303_random	0
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr4_GL456216_random	705
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr4_JH584293_random	1097
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr1_GL456211_random	4378
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr4_JH584292_random	224
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr1_GL456210_random	3269
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr4_JH584295_random	36
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	plasmid_puc19c	169
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_JH584304	25302
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr1_GL456213_random	250
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr4_JH584294_random	1154
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr1_GL456221_random	4501
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr1_GL456212_random	4150
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456370	1287
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456372	326
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456359	207
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chr4_GL456350_random	916
260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8	chrUn_GL456390	0
