"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","over_represented_padj"
"GO:0086001",0.00843585598853656,0.998161889522671,6,42,"cardiac muscle cell action potential","BP",1
"GO:0032053",0.00862719242576852,0.999772246349098,2,4,"ciliary basal body organization","BP",1
"GO:0042310",0.00887158816617754,0.997458128618198,8,78,"vasoconstriction","BP",1
"GO:0015373",0.00887625462910831,0.999251037348845,3,12,"monoatomic anion:sodium symporter activity","MF",1
"GO:0042421",0.00895855429808024,0.999720712179506,2,5,"norepinephrine biosynthetic process","BP",1
"GO:0000768",0.00897122844931022,0.998356494983947,5,34,"syncytium formation by plasma membrane fusion","BP",1
"GO:0140253",0.00897122844931022,0.998356494983947,5,34,"cell-cell fusion","BP",1
"GO:0004497",0.0090867594165422,0.998729327631586,4,25,"monooxygenase activity","MF",1
"GO:0000805",0.00946322409041441,0.999737714108912,2,4,"X chromosome","CC",1
"GO:0035710",0.00954728897914778,0.997828603102482,6,53,"CD4-positive, alpha-beta T cell activation","BP",1
"GO:0003015",0.0095865866703945,0.996362452297446,12,141,"heart process","BP",1
"GO:0006949",0.00963074964289104,0.998200049394275,5,35,"syncytium formation","BP",1
"GO:0071875",0.00966975184457229,0.998636134005388,4,23,"adrenergic receptor signaling pathway","BP",1
"GO:0051239",0.00970177308112154,0.993476646576389,73,1511,"regulation of multicellular organismal process","BP",1
"GO:0021934",0.00998894804581555,0.999797137051016,2,3,"hindbrain tangential cell migration","BP",1
"GO:0086045",0.0101825063472808,0.99979108543249,2,3,"membrane depolarization during AV node cell action potential","BP",1
"GO:0098912",0.0101825063472808,0.99979108543249,2,3,"membrane depolarization during atrial cardiac muscle cell action potential","BP",1
"GO:0048265",0.0104093256338345,0.998012130977909,5,36,"response to pain","BP",1
"GO:1903115",0.0104279398931086,0.998022849729786,5,33,"regulation of actin filament-based movement","BP",1
"GO:0046873",0.0104799098683052,0.995106214354783,18,241,"metal ion transmembrane transporter activity","MF",1
"GO:0099537",0.0107725774448593,0.993806857851944,33,511,"trans-synaptic signaling","BP",1
"GO:0001516",0.0114621604644796,0.998891402558988,3,15,"prostaglandin biosynthetic process","BP",1
"GO:0046457",0.0114621604644796,0.998891402558988,3,15,"prostanoid biosynthetic process","BP",1
"GO:0030534",0.0115801630933026,0.99572324769142,11,114,"adult behavior","BP",1
"GO:0060999",0.0118691839145294,0.997682721594993,5,32,"positive regulation of dendritic spine development","BP",1
"GO:0005179",0.0120398737082883,0.998116471150987,4,35,"hormone activity","MF",1
"GO:0032502",0.0121587700665416,0.991321349213509,133,2977,"developmental process","BP",1
"GO:0060996",0.0123132759809549,0.995964612034583,9,81,"dendritic spine development","BP",1
"GO:0005244",0.0127639612064046,0.995471384939792,10,107,"voltage-gated monoatomic ion channel activity","MF",1
"GO:0043367",0.0127848211850425,0.997414318997896,5,39,"CD4-positive, alpha-beta T cell differentiation","BP",1
"GO:0005368",0.0132408180633159,0.999492832132258,2,5,"taurine transmembrane transporter activity","MF",1
"GO:0051939",0.0133290838345038,0.999487650117113,2,5,"gamma-aminobutyric acid import","BP",1
"GO:0150099",0.0134702975599328,0.999549875487258,2,4,"neuron-glial cell signaling","BP",1
"GO:0034351",0.0135407865342765,0.999475145535192,2,5,"negative regulation of glial cell apoptotic process","BP",1
"GO:0022832",0.0135960460027742,0.995127155859937,10,108,"voltage-gated channel activity","MF",1
"GO:0120162",0.0139810343113697,0.996545628094885,6,53,"positive regulation of cold-induced thermogenesis","BP",1
"GO:0007268",0.014191625904664,0.99173381054724,32,503,"chemical synaptic transmission","BP",1
"GO:0098916",0.014191625904664,0.99173381054724,32,503,"anterograde trans-synaptic signaling","BP",1
"GO:0005184",0.0144801042964189,0.999290010856705,2,9,"neuropeptide hormone activity","MF",1
"GO:0015370",0.0145587696120965,0.996947092400421,5,41,"solute:sodium symporter activity","MF",1
"GO:0050793",0.0145915472675306,0.990141787341505,65,1305,"regulation of developmental process","BP",1
"GO:0035136",0.0150601341225578,0.997566544087138,4,24,"forelimb morphogenesis","BP",1
"GO:0004936",0.0152352357905211,0.999317566697889,2,6,"alpha-adrenergic receptor activity","MF",1
"GO:0043005",0.0152665178526194,0.990114487736934,50,863,"neuron projection","CC",1
"GO:0030048",0.0152811496581469,0.99518955754202,8,74,"actin filament-based movement","BP",1
"GO:0002643",0.0154560862085428,0.999302363621164,2,6,"regulation of tolerance induction","BP",1
"GO:0098739",0.0155633466874492,0.994277740278447,10,123,"import across plasma membrane","BP",1
"GO:0005615",0.015567027089739,0.991165943725271,28,550,"extracellular space","CC",1
"GO:0048266",0.0157414811509627,0.997422528337446,4,24,"behavioral response to pain","BP",1
"GO:0007626",0.0158237165395888,0.993069869532386,14,168,"locomotory behavior","BP",1
"GO:0008015",0.0158864859415936,0.991914286878544,20,306,"blood circulation","BP",1
"GO:0007275",0.0159057505183316,0.988578163458813,111,2408,"multicellular organism development","BP",1
"GO:0002274",0.0166149850489195,0.994636816438506,8,93,"myeloid leukocyte activation","BP",1
"GO:0035881",0.0166985695237504,0.999140934406367,2,8,"amacrine cell differentiation","BP",1
"GO:0035725",0.0167022931974809,0.994197237116518,9,96,"sodium ion transmembrane transport","BP",1
"GO:0004697",0.0168318647606793,0.998196266190971,3,12,"diacylglycerol-dependent serine/threonine kinase activity","MF",1
"GO:0004698",0.0168318647606793,0.998196266190971,3,12,"calcium,diacylglycerol-dependent serine/threonine kinase activity","MF",1
"GO:0004699",0.0168318647606793,0.998196266190971,3,12,"diacylglycerol-dependent, calcium-independent serine/threonine kinase activity","MF",1
"GO:0051240",0.0168653274129788,0.989169752211863,46,901,"positive regulation of multicellular organismal process","BP",1
"GO:0015377",0.016925948824443,0.998105911890496,3,15,"chloride:monoatomic cation symporter activity","MF",1
"GO:0086014",0.017120936365431,0.998153404786587,3,12,"atrial cardiac muscle cell action potential","BP",1
"GO:0086026",0.017120936365431,0.998153404786587,3,12,"atrial cardiac muscle cell to AV node cell signaling","BP",1
"GO:0086066",0.017120936365431,0.998153404786587,3,12,"atrial cardiac muscle cell to AV node cell communication","BP",1
"GO:0060372",0.0175900085766225,0.999216242228656,2,5,"regulation of atrial cardiac muscle cell membrane repolarization","BP",1
"GO:0051899",0.0177125017977327,0.995388181441013,6,53,"membrane depolarization","BP",1
"GO:0160041",0.0178497786570969,0.999001563490996,2,10,"neuropeptide activity","MF",1
"GO:0016705",0.0178956568513686,0.995298153530746,6,60,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF",1
"GO:0008324",0.0181089994422199,0.990832373208616,19,281,"monoatomic cation transmembrane transporter activity","MF",1
"GO:0099536",0.0183430634540778,0.989009473011312,33,531,"synaptic signaling","BP",1
"GO:0005261",0.0183679139020757,0.991787110787414,14,179,"monoatomic cation channel activity","MF",1
"GO:0005216",0.0192638388856795,0.990819001807969,16,217,"monoatomic ion channel activity","MF",1
"GO:0090660",0.0193164969175361,0.999018086733849,2,6,"cerebrospinal fluid circulation","BP",1
"GO:0060307",0.0195346619926283,0.997669417863885,3,16,"regulation of ventricular cardiac muscle cell membrane repolarization","BP",1
"GO:0046631",0.0203816676852854,0.993763548839111,7,81,"alpha-beta T cell activation","BP",1
"GO:0002455",0.0204721488492194,0.998826168075243,2,8,"humoral immune response mediated by circulating immunoglobulin","BP",1
"GO:0045628",0.0206672442719008,0.998808962331149,2,8,"regulation of T-helper 2 cell differentiation","BP",1
"GO:0044057",0.0207268966919948,0.988640852018381,23,375,"regulation of system process","BP",1
"GO:0050954",0.0209046168352546,0.991523974671672,11,138,"sensory perception of mechanical stimulus","BP",1
"GO:0031861",0.0210976375103573,1,1,1,"prolactin-releasing peptide receptor binding","MF",1
"GO:0031854",0.021097637510536,1,1,1,"orexigenic neuropeptide QRFP receptor binding","MF",1
"GO:0002510",0.0210976375105489,1,1,1,"central B cell tolerance induction","BP",1
"GO:0002514",0.0210976375105489,1,1,1,"B cell tolerance induction","BP",1
"GO:0002646",0.0210976375105489,1,1,1,"regulation of central tolerance induction","BP",1
"GO:0002648",0.0210976375105489,1,1,1,"positive regulation of central tolerance induction","BP",1
"GO:0002661",0.0210976375105489,1,1,1,"regulation of B cell tolerance induction","BP",1
"GO:0002663",0.0210976375105489,1,1,1,"positive regulation of B cell tolerance induction","BP",1
"GO:0002895",0.0210976375105489,1,1,1,"regulation of central B cell tolerance induction","BP",1
"GO:0002897",0.0210976375105489,1,1,1,"positive regulation of central B cell tolerance induction","BP",1
"GO:0072016",0.0210976375105489,1,1,1,"glomerular parietal epithelial cell development","BP",1
"GO:0009932",0.0210976375106127,1,1,1,"cell tip growth","BP",1
"GO:0031705",0.0210976375106127,1,1,1,"bombesin receptor binding","MF",1
"GO:0031708",0.0210976375106127,1,1,1,"endothelin B receptor binding","MF",1
"GO:0060585",0.0210976375106127,1,1,1,"positive regulation of prostaglandin-endoperoxide synthase activity","BP",1
"GO:0032605",0.0210976375106378,1,1,1,"hepatocyte growth factor production","BP",1
"GO:0032646",0.0210976375106378,1,1,1,"regulation of hepatocyte growth factor production","BP",1
"GO:0032686",0.0210976375106378,1,1,1,"negative regulation of hepatocyte growth factor production","BP",1
"GO:0006500",0.0210976375106955,1,1,1,"N-terminal protein palmitoylation","BP",1
"GO:0060254",0.0210976375106955,1,1,1,"regulation of N-terminal protein palmitoylation","BP",1
"GO:0060262",0.0210976375106955,1,1,1,"negative regulation of N-terminal protein palmitoylation","BP",1
"GO:0006769",0.0211263542227172,1,1,1,"nicotinamide metabolic process","BP",1
"GO:0008112",0.0211263542227172,1,1,1,"nicotinamide N-methyltransferase activity","MF",1
"GO:1901148",0.0211474936628724,1,1,1,"gene expression involved in extracellular matrix organization","BP",1
"GO:0140659",0.0211725259159124,1,1,1,"cytoskeletal motor regulator activity","MF",1
"GO:0140661",0.0211725259159124,1,1,1,"cytoskeletal motor inhibitor activity","MF",1
"GO:1904113",0.0211725259159124,1,1,1,"negative regulation of muscle filament sliding","BP",1
"GO:0001791",0.0211934467099344,1,1,1,"IgM binding","MF",1
"GO:0001793",0.0211934467099344,1,1,1,"IgM receptor activity","MF",1
"GO:0002172",0.0211934467099344,1,1,1,"high-affinity IgM receptor activity","MF",1
"GO:0160006",0.0211934467099344,1,1,1,"Fc receptor-mediated immune complex endocytosis","BP",1
"GO:0001986",0.0212780626828877,1,1,1,"negative regulation of the force of heart contraction involved in baroreceptor response to increased systemic arterial blood pressure","BP",1
"GO:0015171",0.0213218937746034,0.994199821335865,6,55,"amino acid transmembrane transporter activity","MF",1
"GO:2000269",0.0214185450127023,0.998787227306485,2,7,"regulation of fibroblast apoptotic process","BP",1
"GO:0004500",0.0214273228054455,1,1,1,"dopamine beta-monooxygenase activity","MF",1
"GO:0006589",0.0214273228054455,1,1,1,"octopamine biosynthetic process","BP",1
"GO:0042309",0.0214273228054455,1,1,1,"homoiothermy","BP",1
"GO:0046333",0.0214273228054455,1,1,1,"octopamine metabolic process","BP",1
"GO:0019865",0.0217176866700492,0.998824428859398,2,6,"immunoglobulin binding","MF",1
"GO:0004666",0.0221240826510795,1,1,1,"prostaglandin-endoperoxide synthase activity","MF",1
"GO:0006692",0.022284420109558,0.997110473545797,3,21,"prostanoid metabolic process","BP",1
"GO:0006693",0.022284420109558,0.997110473545797,3,21,"prostaglandin metabolic process","BP",1
"GO:0009790",0.0224808768947617,0.986190709891024,34,631,"embryo development","BP",1
"GO:0070278",0.0225656642732125,0.998636939364187,2,8,"extracellular matrix constituent secretion","BP",1
"GO:0060997",0.0225733411308757,0.99384710172224,6,46,"dendritic spine morphogenesis","BP",1
"GO:0046456",0.022811616216989,0.997030937307512,3,20,"icosanoid biosynthetic process","BP",1
"GO:0045581",0.0230572996649888,0.996986663452145,3,20,"negative regulation of T cell differentiation","BP",1
"GO:0042116",0.0231035377258958,0.994509241917768,5,46,"macrophage activation","BP",1
"GO:0086028",0.0231233403285273,0.998806401450058,2,5,"bundle of His cell to Purkinje myocyte signaling","BP",1
"GO:0086043",0.0231233403285273,0.998806401450058,2,5,"bundle of His cell action potential","BP",1
"GO:0045321",0.0235705494263494,0.987077599839516,22,397,"leukocyte activation","BP",1
"GO:0003013",0.023791193293957,0.987360802561295,20,320,"circulatory system process","BP",1
"GO:0004913",0.0241521286641853,1,1,1,"interleukin-4 receptor activity","MF",1
"GO:0007399",0.0241760884528248,0.982936793309429,73,1458,"nervous system development","BP",1
"GO:0043177",0.0242737812454515,0.992319329578809,7,77,"organic acid binding","MF",1
"GO:0033781",0.0243961336860089,1,1,1,"cholesterol 24-hydroxylase activity","MF",1
"GO:0062184",0.0243961336860089,1,1,1,"testosterone 16-beta-hydroxylase activity","MF",1
"GO:0036037",0.024461233787014,0.99676964751171,3,18,"CD8-positive, alpha-beta T cell activation","BP",1
"GO:0035563",0.0246478503688322,0.998571649872721,2,6,"positive regulation of chromatin binding","BP",1
"GO:0071307",0.0250522647227105,1,1,1,"cellular response to vitamin K","BP",1
"GO:1900142",0.0250522647227105,1,1,1,"negative regulation of oligodendrocyte apoptotic process","BP",1
"GO:2000532",0.0250522647227105,1,1,1,"regulation of renal albumin absorption","BP",1
"GO:2000533",0.0250522647227105,1,1,1,"negative regulation of renal albumin absorption","BP",1
"GO:0050804",0.0251030965237939,0.98564988303605,25,386,"modulation of chemical synaptic transmission","BP",1
"GO:0021953",0.0251627165925888,0.98904312149525,12,158,"central nervous system neuron differentiation","BP",1
"GO:0099625",0.0252283576607853,0.996653098585885,3,17,"ventricular cardiac muscle cell membrane repolarization","BP",1
"GO:0022890",0.0254104050686928,0.986897675201875,18,271,"inorganic cation transmembrane transporter activity","MF",1
"GO:0099177",0.0254575836975514,0.985427352989452,25,387,"regulation of trans-synaptic signaling","BP",1
"GO:0015296",0.0256248308689993,0.996580039317551,3,17,"monoatomic anion:monoatomic cation symporter activity","MF",1
"GO:0060998",0.0258289331770612,0.992699905862664,6,50,"regulation of dendritic spine development","BP",1
"GO:0060371",0.0260676684112476,0.998442904836538,2,6,"regulation of atrial cardiac muscle cell membrane depolarization","BP",1
"GO:0006690",0.0260771596129322,0.994818927754473,4,39,"icosanoid metabolic process","BP",1
"GO:0006767",0.0260937276360383,0.996406007274669,3,21,"water-soluble vitamin metabolic process","BP",1
"GO:0048148",0.0261390343505713,0.996513743362721,3,16,"behavioral response to cocaine","BP",1
"GO:0015812",0.026258348813155,0.996491669265141,3,16,"gamma-aminobutyric acid transport","BP",1
"GO:0036477",0.0262729880377578,0.983278210230922,38,633,"somatodendritic compartment","CC",1
"GO:0045619",0.0264423993518599,0.991448020118845,7,86,"regulation of lymphocyte differentiation","BP",1
"GO:0045933",0.0266798834179847,0.99472107465882,4,33,"positive regulation of muscle contraction","BP",1
"GO:0034706",0.0268029004709017,0.996464703196004,3,14,"sodium channel complex","CC",1
"GO:2000516",0.027202432818525,0.996192849959042,3,21,"positive regulation of CD4-positive, alpha-beta T cell activation","BP",1
"GO:0009950",0.0272653957076843,0.998176592716386,2,8,"dorsal/ventral axis specification","BP",1
"GO:0046635",0.0274696471552828,0.994482288035538,4,36,"positive regulation of alpha-beta T cell activation","BP",1
"GO:0048856",0.0276775485370076,0.979491391516803,125,2833,"anatomical structure development","BP",1
"GO:0099623",0.0278653123767292,0.996130764274861,3,18,"regulation of cardiac muscle cell membrane repolarization","BP",1
"GO:0006805",0.0279302269023525,0.996051010312891,3,21,"xenobiotic metabolic process","BP",1
"GO:2000514",0.028059049845622,0.994326852883213,4,36,"regulation of CD4-positive, alpha-beta T cell activation","BP",1
"GO:1902106",0.0282233455510915,0.992907892815394,5,49,"negative regulation of leukocyte differentiation","BP",1
"GO:0001664",0.0284109509289865,0.988441609369478,10,146,"G protein-coupled receptor binding","MF",1
"GO:0003254",0.0286934531969523,0.994252674450848,4,29,"regulation of membrane depolarization","BP",1
"GO:0048731",0.029513725927859,0.978293920034809,100,2168,"system development","BP",1
"GO:0001890",0.029553029201811,0.989334363576273,8,106,"placenta development","BP",1
"GO:0032496",0.0296135055401953,0.987872004698623,10,145,"response to lipopolysaccharide","BP",1
"GO:0001907",0.0297674441172119,1,1,1,"symbiont-mediated killing of host cell","BP",1
"GO:0052040",0.0297674441172119,1,1,1,"symbiont-mediated perturbation of host programmed cell death","BP",1
"GO:0052042",0.0297674441172119,1,1,1,"symbiont-mediated activation of host programmed cell death","BP",1
"GO:0052150",0.0297674441172119,1,1,1,"symbiont-mediated perturbation of host apoptosis","BP",1
"GO:0052151",0.0297674441172119,1,1,1,"symbiont-mediated activation of host apoptosis","BP",1
"GO:0097140",0.0297674441172119,1,1,1,"BIM-BCL-xl complex","CC",1
"GO:0097141",0.0297674441172119,1,1,1,"BIM-BCL-2 complex","CC",1
"GO:0001775",0.0306674952710987,0.982082670671135,25,471,"cell activation","BP",1
"GO:0007611",0.0310791250327052,0.985075864929813,14,196,"learning or memory","BP",1
"GO:0004935",0.0316801910496328,0.997590101889821,2,10,"adrenergic receptor activity","MF",1
"GO:0086041",0.0321524794119392,1,1,1,"voltage-gated potassium channel activity involved in SA node cell action potential depolarization","MF",1
"GO:0120161",0.0322278303552148,0.989173144386592,7,79,"regulation of cold-induced thermogenesis","BP",1
"GO:0048871",0.0324084354315489,0.981186276653521,24,430,"multicellular organismal-level homeostasis","BP",1
"GO:0023051",0.0324991844398417,0.976373562451389,82,1742,"regulation of signaling","BP",1
"GO:0097061",0.0327063316033374,0.98909796152331,7,62,"dendritic spine organization","BP",1
"GO:0005234",0.0327142616993394,0.997788698586887,2,6,"extracellularly glutamate-gated ion channel activity","MF",1
"GO:0015267",0.0332086628799402,0.983051166096496,16,239,"channel activity","MF",1
"GO:0022803",0.0332086628799402,0.983051166096496,16,239,"passive transmembrane transporter activity","MF",1
"GO:0020037",0.033415997374068,0.992854191842262,4,37,"heme binding","MF",1
"GO:0010460",0.0335843265733126,0.994953768885892,3,19,"positive regulation of heart rate","BP",1
"GO:0048699",0.0335853819655533,0.976935409682193,52,982,"generation of neurons","BP",1
"GO:0045620",0.0341898052616219,0.994706384892285,3,24,"negative regulation of lymphocyte differentiation","BP",1
"GO:0099624",0.0345069125614608,0.997470725278364,2,7,"atrial cardiac muscle cell membrane repolarization","BP",1
"GO:0030853",0.0345995737520951,0.997460209435534,2,7,"negative regulation of granulocyte differentiation","BP",1
"GO:0032715",0.0347386708286593,0.994607991291548,3,23,"negative regulation of interleukin-6 production","BP",1
"GO:0015075",0.0347850934796482,0.980739381723418,20,323,"monoatomic ion transmembrane transporter activity","MF",1
"GO:0010646",0.035012467515378,0.974439276985091,82,1748,"regulation of cell communication","BP",1
"GO:0007613",0.0350246217040916,0.9861135592073,9,105,"memory","BP",1
"GO:0060064",0.0352098603476841,1,1,1,"Spemann organizer formation at the anterior end of the primitive streak","BP",1
"GO:0003333",0.0353041824337079,0.99055785457884,5,52,"amino acid transmembrane transport","BP",1
"GO:0048646",0.0353118440173532,0.977351668380418,35,677,"anatomical structure formation involved in morphogenesis","BP",1
"GO:0016709",0.0357162712753851,0.997159124548375,2,9,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF",1
"GO:0042415",0.0360546958923899,0.997057525938273,2,10,"norepinephrine metabolic process","BP",1
"GO:0003008",0.0362847259339229,0.975174346666522,49,979,"system process","BP",1
"GO:0050885",0.0362903560183007,0.990298428927816,5,45,"neuromuscular process controlling balance","BP",1
"GO:0045580",0.0364070804157357,0.988666210164734,6,70,"regulation of T cell differentiation","BP",1
"GO:1903707",0.0364414983241231,0.990161492745425,5,53,"negative regulation of hemopoiesis","BP",1
"GO:0060742",0.0364588654196161,0.997144554539649,2,8,"epithelial cell differentiation involved in prostate gland development","BP",1
"GO:0045064",0.0367303591184358,0.996922084748715,2,11,"T-helper 2 cell differentiation","BP",1
"GO:0005272",0.0367853688185422,0.992035545519305,4,29,"sodium channel activity","MF",1
"GO:0030425",0.0373530026958241,0.976960575113936,29,467,"dendrite","CC",1
"GO:0030217",0.037439310084994,0.984879050158832,9,131,"T cell differentiation","BP",1
"GO:1902105",0.0378913671211122,0.983819158151439,10,149,"regulation of leukocyte differentiation","BP",1
"GO:1901741",0.0381047916195568,0.996859957469037,2,9,"positive regulation of myoblast fusion","BP",1
"GO:0046906",0.0381379380032388,0.991484600360706,4,38,"tetrapyrrole binding","MF",1
"GO:0033555",0.0381787844182545,0.986692299449479,7,81,"multicellular organismal response to stress","BP",1
"GO:0097447",0.0385809693586358,0.976131870800257,29,468,"dendritic tree","CC",1
"GO:0070410",0.0385888945383456,0.996882185700983,2,8,"co-SMAD binding","MF",1
"GO:0033559",0.0386551660063364,0.991271425962905,4,43,"unsaturated fatty acid metabolic process","BP",1
"GO:0034992",0.0388689407509297,0.996847065983998,2,8,"microtubule organizing center attachment site","CC",1
"GO:0034993",0.0388689407509297,0.996847065983998,2,8,"meiotic nuclear membrane microtubule tethering complex","CC",1
"GO:0106083",0.0388689407509297,0.996847065983998,2,8,"nuclear membrane protein complex","CC",1
"GO:0106094",0.0388689407509297,0.996847065983998,2,8,"nuclear membrane microtubule tethering complex","CC",1
"GO:0008116",0.0389116767921325,1,1,1,"prostaglandin-I synthase activity","MF",1
"GO:0002237",0.038943621616046,0.983282144300395,10,153,"response to molecule of bacterial origin","BP",1
"GO:0009931",0.0389581133887923,0.993877674178664,3,17,"calcium-dependent protein serine/threonine kinase activity","MF",1
"GO:0001659",0.039020932782085,0.985163320683671,8,101,"temperature homeostasis","BP",1
"GO:0002830",0.0393737110123665,0.996628231084553,2,10,"positive regulation of type 2 immune response","BP",1
"GO:0015800",0.0394381049749093,0.989204436747278,5,46,"acidic amino acid transport","BP",1
"GO:0038093",0.0395287615713873,0.996763751453746,2,8,"Fc receptor signaling pathway","BP",1
"GO:0106106",0.0398929793998014,0.985957077974618,7,82,"cold-induced thermogenesis","BP",1
"GO:0003341",0.0402436805910169,0.985826809459108,7,79,"cilium movement","BP",1
"GO:0070884",0.0405046244931576,0.993535758638423,3,17,"regulation of calcineurin-NFAT signaling cascade","BP",1
"GO:0106056",0.0405046244931576,0.993535758638423,3,17,"regulation of calcineurin-mediated signaling","BP",1
"GO:0000803",0.0409456141830714,0.996702914440889,2,7,"sex chromosome","CC",1
"GO:0001221",0.0412450290407724,0.98541921219195,7,76,"transcription coregulator binding","MF",1
"GO:0007605",0.0414455771519204,0.98299327499093,9,119,"sensory perception of sound","BP",1
"GO:0030593",0.0414797062443169,0.990576433323583,4,33,"neutrophil chemotaxis","BP",1
"GO:0002062",0.0416419228758202,0.985199095713417,7,83,"chondrocyte differentiation","BP",1
