ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0099003	vesicle-mediated transport in synapse	313	-0.3414465642157078	-1.6010280853810308	2.4256809387638444e-5	0.01991121893699996	0.0173432824103216	5102	tags=42%, list=28%, signal=31%	Atp6v1b1/Dnm3/Btbd9/Cltc/Syn1/Atp6v0a4/Plaa/Bin1/Snap91/Psen1/Atp6v0a1/Dennd1a/Ophn1/Atp6v0e2/Susd4/Stxbp3/Syt12/Myo5b/Clstn1/Rab5a/Rabep1/Amph/Slc10a4/Prepl/Grip1/Cadps2/Cxadr/Slc4a8/Slc18a1/Vamp2/Dnajc6/Eps15l1/Myo6/Fcho2/Ap3s2/Ncs1/Rap1b/Pten/Snapin/Atp8a1/Unc13b/Sv2c/Stxbp2/Ap3b2/Osbpl2/Kcnc3/Dnajc5/Picalm/Wnt7a/Ppfia3/Napa/Prkcg/Hap1/Npy/Mapk10/Nedd4/Nlgn2/Septin5/P2rx2/Ap2b1/Fgf14/Syt7/Stxbp1/Stx11/Otof/Cplx3/Dnm2/Itsn2/Aak1/Prkaca/Prkca/Git2/Braf/Unc13c/Rph3a/Rims4/Rab7/Stx2/Ppp3cc/P2ry2/Dnm1/Erc1/Itsn1/Atg7/Rab3b/Arhgdia/Ston2/Atp6v1a/Prkcb/Stx1a/Cacnb4/Syp/Camk2a/Sh3gl3/Cask/Rab11a/Stxbp5/Cacna1b/Sgip1/Stx19/Mkln1/Fbxl20/Sv2a/Syt6/Htr1d/Atp6v1g3/Rap1a/Rnf216/Atp6v0d1/Sncg/Arc/Hpca/Th/Akap5/Drd4/Unc13a/Grn/Ncdn/Rac1/Fbxo45/Gsg1l/Doc2a/Cplx1/Cadps/Gpr151/Syt2/Cacna1e/Nrxn1/Grik5/Syngr3/Slc17a6
GO:0061448	connective tissue development	320	-0.3396701513787837	-1.5978251957049214	3.725720264628858e-5	0.01991121893699996	0.0173432824103216	4027	tags=32%, list=22%, signal=26%	Fbxw4/Pth1r/Wnt9a/Evc/Spi1/Pbxip1/Dlx2/Rorc/Klf7/Scin/Acan/Lrp6/Dhrs7b/Nr1h4/Il6ra/Fgfr3/Smpd3/Carm1/Kat2a/Matn1/Prkaa1/Vps13b/Axin2/Wnt7a/Cr2/Pik3ca/Trip11/Loxl2/Rb1/Runx3/Slc39a14/Six2/Prkca/Col10a1/Ncoa1/Nppc/Fosl2/Atp7a/Slc26a2/Smad3/Tgfbi/Hoxc4/Glg1/Bmp8b/Hras/Ccn4/Smad1/Snorc/Hoxa11/Acat1/Dgat2/Rarg/Ecm1/Pum2/Rflna/Thbs1/Ghrl/Bmp10/Col1a1/Osr2/Dicer1/Col5a1/Mapk14/Gdf7/Hspg2/Ncoa2/Runx1/Sptlc2/Gata3/Col27a1/Ebf2/Zbtb16/Chadl/Col11a2/Chrdl2/Atf2/Galnt3/Pkdcc/Abhd15/Col6a1/Timp1/Sik3/Bmp4/Wnt10b/Ptpn11/Ihh/Zfp516/Bmpr2/Snai1/Arid5a/Sox9/Tyms/Lnpk/Barx2/Sox8/Mdk/Guca2b/Cbs/Pou4f2/Scx/Hsd17b1/Mustn1/Id2
GO:0007264	small GTPase-mediated signal transduction	435	-0.32159699301901096	-1.5524619646998892	4.3823450501882805e-5	0.01991121893699996	0.0173432824103216	6308	tags=44%, list=34%, signal=29%	Madd/Gpr4/Arhgap27/Adcyap1r1/Iqsec3/Rock1/Rasa4/Sos2/Cdon/Map4k4/Kras/Arhgap25/Shoc2/Rasgrf1/Rasgrp4/Ntrk1/Gmip/Rock2/Chm/Ywhaq/Kctd13/Arhgap31/Eps8l2/Cdc42ep3/Dok3/Cyth2/Abl2/Ulk1/Cdh2/Dennd4c/Shtn1/Kif14/Ccdc125/Rab35/Psd/Hacd3/Ngfr/Tsc2/Ccdc88c/Cd2ap/Pik3cb/Dock5/Plekhg5/Vangl2/Pdpn/Rac2/Dennd1a/Rhoa/Rap2c/Ophn1/Farp2/Arhgap20/Sh2d3c/Farp1/Rasal1/Mapkap1/Dock7/Rapgef6/Rapgefl1/Uso1/Cnksr1/Rufy1/Trim67/Rap1gap/Arhgap8/Ogt/Brap/F11r/Nras/Fnta/Dennd3/Phactr4/Ralgapb/Sh2b2/Pik3cg/Nisch/Ralgps2/Gm14137/Rheb/Psd4/Rhog/Arhgef11/Arhgap45/Garnl3/Bcr/Rras2/Rhou/Rap1b/Rap2a/Ctnnal1/Grin2a/Ralgapa1/Arhgap44/Chn1/Grb2/Cadm4/Mmd2/Ccdc88a/Picalm/Arhgef18/Fermt2/Rabif/Arfgef2/Map2k1/Cdc42/Arhgap12/Scai/Rb1/Gpr55/Dnm2/Rdx/Erbb2/Git2/Cdc42ep4/Rap1gap2/Nfix/Cdc42ep5/Sh3bp1/Rgl1/Eps8l1/Cdc42se1/Src/Rtn4/Dennd4a/Rac3/Cdc42ep1/Itsn1/Flcn/Nkiras1/Rabgef1/Arhgdia/Dock3/Sema4d/Arhgef12/Hras/Eps8/Rapgef3/Rasa3/Arhgap30/Crkl/Ksr1/Vav2/Cbl/Abra/Arhgap9/Arhgap5/Tax1bp3/Nckap1/Apoc3/Cdc42bpa/F2rl1/Rhod/Rap1a/Cul3/Sipa1/Rapgef2/Rhoc/Cyth4/Ralgps1/Cdc42se2/Cdc42ep2/Rnd2/Arhgap33/Dynlt1b/4930544G11Rik/Gbf1/Abl1/Apoe/Rab39/Cyth3/Stmn3/Rab39b/Rac1/Rhof/Arhgdig/Nf1/Rapgef1/Arhgap1/Arfgap1/Baiap2/Rasgrp2/Ksr2/Dnaja3/Sgsm3/Arhgap35/Dok7/Ephb2/Auts2/Ripor1/Rasgef1b/Apoa1
GO:1990778	protein localization to cell periphery	394	-0.3207177203386389	-1.5313000400464891	4.883986262262254e-5	0.01991121893699996	0.0173432824103216	5544	tags=40%, list=30%, signal=29%	Wdr59/Cdh2/Dennd4c/Stx7/Epb41l2/Actr3/Wnk3/Nubp1/Gpr179/Golga4/Lrrc15/Tsc2/Stac2/Bsg/Sys1/Nkd2/Cltc/Trarg1/Tmem108/Pgap2/Clasp2/Zfyve27/Map7/Neto2/Crb3/Exoc5/Scp2/Tspan33/Gga2/Vps4a/Rab26/Myo5b/Rapgef6/Clstn1/Zdhhc3/Afdn/Egfr/Epm2a/Rilpl1/Ogt/Lgals3/Rabep1/Vamp5/Atp2b4/Hectd1/F11r/Cnih3/Mex3b/Prepl/Grip1/Ppfia1/L1cam/Prkci/Ehd1/Vamp2/Camk2b/Rhog/Gpr158/Fcho2/Kcnb1/Lrp6/Ptpn9/Flot2/Rab11fip3/Rap2a/Grin2a/Ttc7b/Sptbn1/Arhgap44/Adam10/Ins2/Ank1/Anxa2/Myadm/Ccdc88a/Picalm/Sesn2/Skap1/Tnfrsf1a/Rack1/Dag1/Macf1/Mapk10/Map2k1/Kif1b/Grin1/Ezr/Stxbp1/Rhbdf2/Acsl3/Vti1b/Rdx/Erbb2/Smurf1/Wnt3a/Kcnip3/Rab7/Ehd4/Sptbn4/Arl13b/Golph3/Nbea/Vps26b/Frmd8/Slmap/Myo5a/Hras/Gas6/Stac3/Ramp3/Camk2a/Golga7/Pkp3/Optn/Zdhhc5/Cask/Rab11a/Scarb2/Akt1/Gsk3b/Pls1/Wnk1/Ikbkb/Gphn/Mal/Adcy6/Rab10/Slc1a1/Pias1/Pacs1/Rap1a/Rapgef2/Pram1/Pkdcc/Akap5/Pacs2/Cacng2/Nsf/Rac1/Adam22/Tmem150a/Cplx1/Nfasc/Commd1/Trem2/Arl13a/Ehd2/Abi3/Cib1/Tnf/Tpbg/Ap4m1/Nrxn1/Rab34/Ephb2/Cacna2d2/Wdr24/Amn/C1ql2
GO:0022407	regulation of cell-cell adhesion	495	-0.3087978871692706	-1.5032831266037938	5.662004035164795e-5	0.01991121893699996	0.0173432824103216	4993	tags=35%, list=27%, signal=26%	B2m/Lgals9/Cd74/Pdpn/Megf10/Swap70/Cd1d1/Ass1/Cd27/Havcr2/Alox5/Rhoa/Il4i1/Nf2/Fcho1/Tmem131l/Itga6/Ccl25/Tbx21/Nckap1l/Piezo1/Nexmif/Ccm2l/Rc3h1/Itgal/Smarca2/Afdn/Ywhag/Icam1/Rap1gap/Il6st/Lgals3/Lrrc32/Smarcc2/Kifap3/F11r/Zdhhc21/Mdga1/Ptpru/Mex3b/Ccdc88b/L1cam/Spi1/Jak1/Icosl/Nlrp3/Ccr7/Stat5b/Selenok/Adk/Flot2/Pten/Pla2g2f/Gnrh1/Il6ra/Il12b/Adam8/Podxl/Igfbp2/Myadm/Ptpn23/Prkaa1/Tnfrsf13c/Card11/Rc3h2/Skap1/Ppp3ca/Arid2/Map2k1/Laptm5/Cd160/Mad1l1/Mmrn1/Runx3/Rdx/Pla2g5/Erbb2/Prkca/Ptpn2/Nck1/Tnfsf11/Specc1l/Hlx/Wnt3a/Src/Cd209c/Brd7/Btn2a2/Il12rb1/Socs1/Cd37/Pdcd1/Irak1/Lgals1/Cd300a/Sash3/Stat5a/Sdc4/Slc7a1/Arg1/Smarca4/Vnn1/Cxcl12/Dlg5/Pkp3/Cdsn/Blm/Smarcd3/Irgm1/Mapk14/Runx1/Slc4a2/Akt1/Rps3/Gata3/Wnk1/Ccl5/C1qtnf1/Zfp609/Marchf7/Nrarp/Pawr/Il4ra/Zap70/Cd59b/Igf2/Pla2g2d/Bmp4/Abl1/Actl6b/Cx3cl1/Dusp22/Cd3e/Wnt10b/Thy1/Mink1/Alox12/Cela2a/Ihh/Ada/Tnfrsf14/Vegfa/Dtx1/H2-Ab1/H2-Oa/Cd209e/Dhps/Ceacam2/Wnt4/Ptk2/Tspan32/Il6/Brd4/Sart1/Gimap3/Il3/Wnt1/Dnaja3/Ambra1/Pag1/Mapk7/Tnf/Tjp1/Cd46/Lrfn3/Gp1ba/Sirpa/Fstl3/Ceacam1/Mdk/Sox4/Foxj1/H2-Aa/Tnfaip8l2/Apoa1
GO:0050913	sensory perception of bitter taste	27	-0.6429242873892935	-2.0487953814271505	9.637428626711919e-5	0.0213126958106927	0.018564011753356487	1096	tags=41%, list=6%, signal=38%	Gnat1/Itpr3/Plcb2/Tas2r135/Tas2r136/Rtp1/Tas2r102/Pip/Tas2r137/Tas2r139/Tas2r119
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	22	-0.6694297624969603	-2.006285846686698	1.0241964957341483e-4	0.0213126958106927	0.018564011753356487	1096	tags=45%, list=6%, signal=43%	Gnat1/Plcb2/Tas2r135/Tas2r136/Rtp1/Tas2r102/Pip/Tas2r137/Tas2r139/Tas2r119
GO:0001959	regulation of cytokine-mediated signaling pathway	153	-0.38962534655269065	-1.7084249036919685	1.1077523295469561e-4	0.0213126958106927	0.018564011753356487	5942	tags=46%, list=32%, signal=31%	Mul1/Med1/Naip1/Ptprc/Xiap/Adam17/Nol3/Trim41/Cldn18/Pias3/Cd74/Il1r2/Oas1c/Ticam2/Traip/Hpx/Ikbke/Crebrf/Il6st/Oas3/Padi2/Casp4/Parp9/Cactin/Nr1h4/Dcst1/Adar/Cxcr4/Tnfrsf1a/Laptm5/Irgm2/Cpne1/Rffl/Oas1h/Ptpn2/Oas1e/Peli3/Nkiras1/Rabgef1/Irak1/Ptprf/Cish/Gas6/Arg1/Gigyf2/Ecm1/Ube2k/Birc7/Dicer1/Irgm1/Oas1d/Il1r1/Ccl5/F2rl1/Igtp/Il6/Sphk1/Trem2/Dnaja3/Angpt1/Tslp/Usp18/Nlrp6/Palm3/Oas1f/Sigirr/C1qtnf4/Gps2/Irf7/Apoa1
GO:0007204	positive regulation of cytosolic calcium ion concentration	195	-0.3698408748529266	-1.6566941924347471	1.1956977167231514e-4	0.0213126958106927	0.018564011753356487	4086	tags=29%, list=22%, signal=23%	Gipr/Tac4/Pth1r/Selenot/Oga/Sppl3/Pik3cg/Bdkrb2/Lrp6/Ccr7/Gja1/Pla2g6/Adcy5/Cxcr4/Cacna1c/Grin1/Bak1/Cxcl17/Trpc2/Glp1r/P2rx4/P2ry2/Gpr6/Ghrl/Slc8a3/Cacna1i/Npy2r/Ffar1/Fpr2/Fzd2/C1qtnf1/Nptn/F2rl1/Adra1d/Ptgir/Ccrl2/Hcrt/Akap5/Mchr1/Ryr2/Bmp4/Abl1/Itpr3/Cxcl1/Gimap3/Cacna1g/Xcr1/Uts2r/C5ar1/Hrh3/Fpr-rs4/Cxcl3/Eif5a/Adm/Cxcl2/Fpr-rs7
GO:0048469	cell maturation	235	-0.35749745160440005	-1.6403954677016606	6.868972195509586e-5	0.0213126958106927	0.018564011753356487	5706	tags=42%, list=31%, signal=29%	Rfx3/App/Catspere2/Abl2/Catsper3/Sirt2/Bsph1/Kif14/Catsperz/Cntnap2/C3/Opa1/Pmp22/Abhd2/Rac2/Farp2/Zar1l/Tdrd5/B4galt5/Nox1/Fzd5/C1ql1/Ptk2b/Slfn14/Pth1r/Pla2g3/Rec8/Adgrb3/Lhx6/Adam7/Epas1/Rps6ka2/Kcnb1/Hdac6/Gja1/Wdr77/Nrcam/Fbxo41/H3f3a/L3mbtl3/Gnaq/Tut7/Rb1/Dmc1/Runx3/Prkaca/Nfix/Nppc/Brd1/Maea/Rac3/Anks1/Sptbn4/Slc26a6/Irx5/Bhlha15/Kcnip2/Ret/Ropn1l/Spink1/Tssk3/Runx1/Gsk3b/Gata3/Bfsp2/Klf2/Kcnq2/Fam20c/Galnt3/Ghrhr/Mos/Kdm1a/Akap5/Actl6b/Vsx1/Fem1b/Rac1/C1qa/Ihh/Vegfa/Hoxb13/Nfasc/Zar1/Tyms/Mtor/Bnc1/Calca/Ren1/Pou2f2/Fev/Svs3b/Sox8/Nrxn1/Rnase9/Svs3a/Foxj1/Hba-x/Id2/Pld6
GO:0051216	cartilage development	230	-0.3568832441135499	-1.6339205490425983	7.349424526143841e-5	0.0213126958106927	0.018564011753356487	4027	tags=33%, list=22%, signal=26%	Fbxw4/Pth1r/Wnt9a/Evc/Pbxip1/Dlx2/Scin/Acan/Lrp6/Fgfr3/Smpd3/Carm1/Kat2a/Matn1/Axin2/Wnt7a/Cr2/Trip11/Loxl2/Rb1/Runx3/Slc39a14/Six2/Prkca/Col10a1/Nppc/Fosl2/Atp7a/Slc26a2/Smad3/Tgfbi/Hoxc4/Glg1/Bmp8b/Ccn4/Smad1/Snorc/Hoxa11/Rarg/Ecm1/Rflna/Thbs1/Bmp10/Col1a1/Osr2/Dicer1/Mapk14/Hspg2/Runx1/Gata3/Col27a1/Zbtb16/Chadl/Col11a2/Chrdl2/Atf2/Galnt3/Pkdcc/Col6a1/Timp1/Sik3/Bmp4/Wnt10b/Ptpn11/Ihh/Bmpr2/Snai1/Arid5a/Sox9/Tyms/Lnpk/Barx2/Mdk/Cbs/Scx/Mustn1
GO:0099504	synaptic vesicle cycle	257	-0.35392646717219667	-1.6330159231344106	9.834028719897745e-5	0.0213126958106927	0.018564011753356487	5102	tags=44%, list=28%, signal=32%	Atp6v1b1/Dnm3/Btbd9/Cltc/Syn1/Atp6v0a4/Plaa/Bin1/Snap91/Psen1/Atp6v0a1/Dennd1a/Ophn1/Atp6v0e2/Stxbp3/Syt12/Myo5b/Rab5a/Amph/Slc10a4/Prepl/Cadps2/Cxadr/Slc4a8/Slc18a1/Vamp2/Dnajc6/Eps15l1/Fcho2/Ap3s2/Ncs1/Rap1b/Pten/Snapin/Atp8a1/Unc13b/Sv2c/Stxbp2/Ap3b2/Osbpl2/Kcnc3/Dnajc5/Picalm/Wnt7a/Ppfia3/Napa/Prkcg/Npy/Nlgn2/Septin5/P2rx2/Ap2b1/Fgf14/Syt7/Stxbp1/Stx11/Otof/Cplx3/Dnm2/Itsn2/Prkaca/Prkca/Git2/Braf/Unc13c/Rph3a/Rims4/Rab7/Stx2/Ppp3cc/P2ry2/Dnm1/Erc1/Itsn1/Atg7/Rab3b/Arhgdia/Ston2/Atp6v1a/Prkcb/Stx1a/Cacnb4/Syp/Camk2a/Sh3gl3/Cask/Stxbp5/Cacna1b/Sgip1/Stx19/Fbxl20/Sv2a/Htr1d/Atp6v1g3/Rap1a/Atp6v0d1/Sncg/Th/Unc13a/Grn/Rac1/Fbxo45/Doc2a/Cplx1/Cadps/Gpr151/Syt2/Cacna1e/Nrxn1/Grik5/Syngr3/Slc17a6
GO:0010976	positive regulation of neuron projection development	232	-0.35544176606737365	-1.6288459650896143	1.1976268278491484e-4	0.0213126958106927	0.018564011753356487	4402	tags=35%, list=24%, signal=27%	Stau2/Snx3/Nox1/Afdn/Avil/Mark2/Fyn/Trim67/Ptk2b/Ptk7/Cpeb1/Pla2g3/Alkal1/Iqgap1/Prkci/Ehd1/Camk2b/Kat2b/Lrp6/Hnrnpk/Rgma/Ntrk2/Fzd1/Hap1/Ptk6/Nfe2l2/Nck1/Braf/Atf1/Plxnb3/Lif/P2ry2/Alkal2/Tmem30a/Igf1r/Mapt/Ret/Retreg3/Pum2/Stk24/Ddx56/Cask/Ryk/Scarb2/Kidins220/Ikbkb/Nptn/Rap1a/Adamts1/Rapgef2/Acsl6/Kdm1a/Dynlt1b/Bmp4/Abl1/Cntf/Grn/Apoe/Cx3cl1/S100a9/Khdc3/Plk5/Nf1/Mob2/Rapgef1/Il6/Sphk1/Itpka/Baiap2/Neu1/Mtor/Cxcl5/Cux2/Arhgap35/Gprc5b/Ranbp1/Mdk/Nrxn1/Ltk/Ephb2/Dbn1
GO:0016358	dendrite development	324	-0.3297707198751367	-1.552877347352033	1.1994336862217899e-4	0.0213126958106927	0.018564011753356487	5896	tags=43%, list=32%, signal=30%	Alk/Cdkl3/Ankrd27/Rock2/Ulk4/Nlgn3/Clip1/Tnik/App/Cyth2/Abl2/Ppfia2/Fbxo31/Actr3/Ngfr/Tsc2/Epha4/Neurl1a/Cntnap2/Dnm3/Opa1/Ywhah/Camk1d/Mcf2/Cit/Psen1/Srgap2/Pak2/Wasl/Rhoa/Mfsd2a/Sarm1/Rbfox2/Kif1a/Farp1/Numbl/Myo5b/Stau2/Afdn/Mapk8/Fyn/Mapk6/Slc25a46/Grip1/Strn/Abi1/Adgrb3/Anapc2/Iqgap1/Camk2b/Myo6/Flrt1/Klf7/Prex1/Hdac6/Crebbp/Hnrnpk/Rap2a/Pten/Ube3a/Arhgap44/Adam10/Carm1/Rere/Pias2/Picalm/Srcin1/Ntrk2/Wnt7a/Map6/Ppp3ca/Nedd4/Nlgn2/Grin1/Cdc42/Mef2a/Fbxw8/Slitrk5/Prmt3/Gpr37/Uba6/Atp7a/Hecw2/Fstl4/Shank3/Itsn1/Trak1/Ptprf/Sema4d/Cdkl5/Ntn5/Mgarp/Crkl/Septin7/Camk2a/Shank1/Dlg5/Ghrl/Cask/Nfatc4/Cux1/Gsk3b/Kidins220/Prickle1/Lzts3/Rapgef2/Arc/Ctnnd2/Spire1/Chrna3/Akap5/Arhgap33/Dynlt1b/Ephb1/Abl1/Actl6b/Grn/Apoe/Cd3e/Khdc3/Sult4a1/Mink1/Rac1/Zfp296/Mark1/Itpka/Baiap2/Foxo6/Cpeb3/Abi3/Mtor/Cux2/Tpbg/Ptprs/Ephb2/Sez6/Dbn1/Nsmf/Fezf2
GO:0030100	regulation of endocytosis	340	-0.3277375334389412	-1.5494599490311471	9.620041313615272e-5	0.0213126958106927	0.018564011753356487	5501	tags=40%, list=30%, signal=28%	Ppp3cb/Sirt2/Dgkd/Syt11/Mtmr2/Pllp/Tspan7/Tsc2/Trf/Grem1/Abca7/C3/Btbd9/Cd2ap/B2m/Camk1d/Bin1/Snap91/Wasl/Epn2/Lrsam1/Insr/Alms1/Ophn1/Calr/Tfr2/Susd4/Nckap1l/Cbll1/Ptpn1/Snx3/Cfp/Rufy1/Pros1/Rap1gap/Prtn3/Neu3/Ankrd13d/Actn4/Ano6/Lgals3/Rabep1/Hamp2/Tlr2/Siglecf/Amph/Apoc1/Lman2/Mex3b/Cxadr/Dnajc6/Scarb1/Hip1r/Myo18a/Bcr/Ccr7/Cd63/Hnrnpk/Pten/Mib1/Anxa2/Kcnc3/Picalm/Smpd1/Ppp3ca/Dysf/Prkcg/Rack1/Hap1/Nedd4/Cdc42/Bicd1/Ap2b1/Syt7/Dnm2/Aak1/Pla2g5/Prkca/Add1/Wnt3a/Src/Ppp3cc/Ehd4/Dnm1/Slc11a1/Itsn1/Atg7/Rabgef1/Cd300a/Gas6/Ston2/Ankfy1/Sh3gl3/Cbl/Ankrd13a/Fcgr1/Sgip1/Rab5c/Mkln1/Pcsk9/Fpr2/Apoc3/F2rl1/Rap1a/Rnf216/Arc/Hpca/Lrpap1/Akap5/Drd4/Apoe/Ncdn/Nsf/Rac1/Gsg1l/Vegfa/Plscr1/Rapgef1/Ptk2/Sphk1/Arfgap1/Trem2/Atxn2/Angpt1/Aplnr/Abr/Snph/Ush1g/Hspa8/Fcnb/Ubqln2/Sirpa/Fpr-rs4/Apoa1/Fpr-rs7
GO:0099173	postsynapse organization	311	-0.3300501854926528	-1.546453698701288	1.0210786891888275e-4	0.0213126958106927	0.018564011753356487	5601	tags=42%, list=31%, signal=30%	Abhd17b/Abl2/Ppfia2/Cdh2/Actr3/Mtmr2/Trim47/Abhd17c/Lats1/Psd/Tsc2/Epha4/Neurl1a/Cnksr2/Cntnap2/Dnm3/Rbmx/Opa1/Cit/Tmem108/Psen1/Wasl/Caskin1/Insr/Ophn1/Kif1a/Farp1/Nrp2/Numbl/Ptpn1/Dock7/Myo5b/Stau2/Arhgef15/Afdn/Mark2/Fyn/Ptk2b/Glrb/Fnta/Iqgap1/Srgap3/Mpp2/Camk2b/Rheb/Chrnb1/Hip1r/Rhog/Hdac6/Hnrnpk/Pten/Grin2a/Ube3a/Shank2/Arhgap44/Adam10/Ins2/Myh10/Prickle2/Nrcam/Cpne6/Srcin1/Wnt7a/Ssh1/Nlgn2/Grin1/Cdc42/Ezr/Fam107a/Prmt3/Crmp1/Frrs1l/Arhgap39/Carmil3/Lrfn2/Rph3a/Vhl/Rtn4/Rac3/Myo9a/Shank3/Itsn1/Stk38/Xlr4a/Ptprf/Nrxn2/Cdkl5/Crkl/Cttn/Septin7/Igf1r/Pum2/Shank1/Adgrb1/Dlg5/Ghrl/Cask/Akt1/Prickle1/Actn1/Nefh/Gphn/Lzts3/Arc/Ctnnd2/Ina/Arhgap33/Fzd9/Ephb1/Abl1/Apoe/Rac1/Mark1/Nefl/Nf1/Itpka/Trem2/Baiap2/Sema3f/Dnaja3/Cpeb3/Abi3/Hspa8/Cux2/Dok7/Ptprs/Nrxn1/Ephb2/Cbln1/Csmd2/Dbn1/C1ql2
GO:1902903	regulation of supramolecular fiber organization	385	-0.32322407105512246	-1.542833593209657	7.971582487243528e-5	0.0213126958106927	0.018564011753356487	5070	tags=36%, list=28%, signal=27%	Capza1/Bmerb1/Rhpn2/Arhgef5/Swap70/Bin1/Cit/Psen1/Hax1/Pak2/Lmod3/Clasp2/Tmod3/Rhoa/Alms1/Nf2/Ccn2/Nckap1l/Flii/Limch1/Arhgef15/Kif21a/Rictor/Avil/Mapk8/Icam1/Nme7/Akap9/Ptk2b/Atxn7/Nphs1/Tmod1/Tbcd/Tlr2/Pfdn4/F11r/Coro2b/Fmn1/Ppfia1/Arhgef10l/Gm14137/Hip1r/Dctn1/Scin/Prex1/Hdac6/Apc/Gja1/Pfdn1/Asap3/Esam/Sptbn1/Aebp1/Clasp1/Grb2/Myadm/Sorbs3/Ccdc88a/Arhgef18/Wnt11/Fermt2/Plekhg2/Pik3ca/Eml2/Ttbk2/Eml4/Ssh3/Ssh1/Coro1b/Cdc42/Rb1/Rdx/Add1/Ccl26/Nck1/Carmil3/Cdc42ep4/Specc1l/Braf/Cdc42ep5/Sh3bp1/Tmod2/Smad3/Shank3/Cdc42ep1/Arap1/Hdgfl3/Epha1/Sdc4/Eps8/Rapgef3/Whamm/Gmfg/Prkce/Cttn/Mapt/Pde4dip/Gsn/Shank1/Apc2/Bmp10/Capzb/Hspg2/Dyrk1a/Rps3/Evl/Tenm1/Nckap1/Add2/Mapre3/F2rl1/Tmod4/Chadl/Rhoc/Cdc42ep2/Col6a1/Abl1/Apoe/Cx3cl1/Gas2l2/Capza3/Rac1/Togaram2/Dapk3/Wnt4/Trem2/Baiap2/Gas2l1/Kiss1r/Hspa8/Cib1/Tjp1/Hspa1a/Mtor/Arhgap35/Ssh2/Dbn1/Tacstd2/Apoa1
GO:0032535	regulation of cellular component size	381	-0.3211328718910385	-1.5313954350437404	1.1410634888951715e-4	0.0213126958106927	0.018564011753356487	4905	tags=37%, list=27%, signal=27%	Swap70/Bin1/Cit/Ahr/Hax1/Lmod3/Clasp2/Zfyve27/Tmod3/Rhoa/Nckap1l/Flii/Myo5b/Rictor/Avil/Rab5a/Icam1/Ptk2b/Ogt/Ano6/Cdhr2/Nphs1/Aqp1/Tmod1/Tlr2/Fmn1/L1cam/Anapc2/Gm14137/Hip1r/Atp2b2/Scin/Prex1/Hdac6/Wdr36/Pten/Esam/Snapin/Oxsr1/Sptbn1/Grb2/Myadm/Rgma/Picalm/Pex11g/Wnt7a/Plekhg2/Pik3ca/Akt1s1/Ssh3/Macf1/Ssh1/Slc12a4/Creb1/Ezr/Dnm2/Rdx/Deptor/Add1/Ccl26/Nck1/Cdc42ep4/Specc1l/Smurf1/Wnt3a/Cdc42ep5/Sh3bp1/Wnt3/Atp7a/Rtn4/Tmod2/Ttc3/Fstl4/Shank3/Dnm1/Cdc42ep1/Hsp90ab1/Borcs8/Rab3b/Sema4d/Eps8/Rapgef3/Cdkl5/Prkce/Cttn/Mapt/Ret/Sema3g/Pum2/Aqp2/Gsn/Cxcl12/Sema6c/Vav2/Capzb/Ryk/Akt1/Gsk3b/Pls1/Evl/Tenm1/Wnk1/Arhgap5/Nckap1/Eif2b2/Add2/F2rl1/Tmod4/Slc12a3/Sema7a/Kdm6a/Kcnn4/Kdm1a/Cdc42ep2/Akt3/Rnd2/Col6a1/Abl1/Apoe/Capza3/Rac1/Trp73/Vegfa/Nefl/Bmpr2/Baiap2/Sema3f/Inf2/Mtor/Arhgap35/Gprc5b/Crabp2/Ptprs/Ssh2/Dip2b/Pou4f2/Slc6a12/Omg/Dbn1/Islr2
