## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5.good_mapq --OUTPUT 260629_Emseq_LV_index_A2_Bap1_Math1_adult_ctrl_M2_S5.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 04:36:58 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
250	212	60	2	190617343	266.133418	94.684363	575721283	FR	23	47	71	95	121	149	181	221	299	395	595			
9451285	16007	9448236	2	187979194	22033326.538593	27975218.686827	9815	RF	10452347	18226233	18870449	18870643	18896473	25342753	56390137	89149309	142896179	187023465	260654339			
41594118.5	1033771	21888398.5	1033771	143475951	46235206.009259	31542476.985088	108	TANDEM	4841355	13671005	23388137	34140885	42557633	50800193	63666939	75505191	94428207	128697811	191327475			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
124	650868	0	0
125	680658	0	0
126	711260	0	0
127	740449	0	0
128	769752	0	0
129	802519	4	0
130	834071	0	0
131	866800	0	0
132	900028	1	0
133	931221	0	0
134	963627	0	0
135	998655	0	0
136	1033978	0	0
137	1067676	0	0
138	1104812	0	0
139	1141107	0	0
140	1174318	0	0
141	1210198	0	0
142	1248824	0	0
143	1287903	0	0
144	1322872	0	0
145	1360414	0	0
146	1397651	0	0
147	1434058	2	0
148	1476845	0	0
149	1509125	2	0
150	1547018	0	0
151	1587292	0	0
152	1622774	0	0
153	1651625	0	0
154	1684347	0	0
155	1721024	0	0
156	1749866	2	0
157	1782044	0	0
158	1816670	1	0
159	1849207	0	0
160	1883438	0	0
161	1919424	0	0
162	1951966	0	0
163	1984277	1	0
164	2016531	1	0
165	2045762	5	0
166	2075633	0	0
167	2108828	0	0
168	2135461	1	0
169	2163954	0	0
170	2195226	0	0
171	2221473	0	0
172	2251143	0	0
173	2274602	1	0
174	2302260	0	0
175	2329729	0	0
176	2352881	0	0
177	2379405	0	0
178	2398401	1	0
179	2422436	3	0
180	2446699	0	0
181	2465749	0	0
182	2487538	0	0
183	2504019	1	0
184	2522307	2	0
185	2542661	0	0
186	2559505	0	0
187	2573320	0	0
188	2592019	4	0
189	2607043	3	0
190	2622588	0	0
191	2631384	1	0
192	2645003	0	0
193	2657739	0	0
194	2664323	0	0
195	2674801	0	0
196	2681423	0	0
197	2697250	0	0
198	2699874	0	0
199	2707956	1	0
200	2715416	0	0
201	2723385	0	0
202	2724865	0	0
203	2732458	0	0
204	2735037	0	0
205	2739710	0	0
206	2742241	2	0
207	2746341	0	0
208	2745174	0	0
209	2751063	0	0
210	2748500	0	0
211	2753766	0	0
212	2755999	0	0
213	2753413	0	0
214	2754332	0	0
215	2755082	3	0
216	2747348	0	0
217	2746800	0	0
218	2746449	0	0
219	2747519	2	0
220	2741752	2	0
221	2741048	0	0
222	2735797	0	0
223	2732554	0	0
224	2726395	0	0
225	2723571	0	0
226	2717479	3	0
227	2715902	0	0
228	2713383	0	0
229	2710958	0	0
230	2701784	1	0
231	2698434	0	0
232	2697437	3	0
233	2685415	1	0
234	2679928	0	0
235	2669365	0	0
236	2653415	0	0
237	2649068	0	0
238	2639178	2	0
239	2634065	0	0
240	2620874	0	0
241	2617306	2	0
242	2603862	0	0
243	2602482	1	0
244	2586636	0	0
245	2579415	0	0
246	2568800	1	0
247	2559002	1	0
248	2550000	0	0
249	2543910	2	0
250	2528577	0	0
251	2513036	7	0
252	2506511	0	0
253	2497712	0	0
254	2479616	0	0
255	2472696	0	0
256	2457880	4	0
257	2446741	0	0
258	2435066	6	0
259	2421595	0	0
260	2413506	0	0
261	2404241	1	0
262	2388869	1	0
263	2371916	0	0
264	2357312	0	0
265	2345060	1	0
266	2336448	0	0
267	2322209	0	0
268	2308157	3	0
269	2297412	2	0
270	2281045	0	0
271	2270293	0	0
272	2232668	1	0
273	2220735	1	0
274	2203117	0	0
275	2196344	0	0
276	2181646	0	0
277	2167066	2	0
278	2156395	0	0
279	2142882	0	0
280	2130446	0	0
281	2120306	0	0
282	2103089	4	0
283	2092906	0	0
284	2079095	3	0
285	2067197	0	0
286	2054622	1	0
287	2041813	2	0
288	2027292	0	0
289	2008383	0	0
290	2001215	0	0
291	1987863	0	0
292	1977739	0	0
293	1963002	1	0
294	1947666	0	0
295	1936721	0	0
296	1918492	0	0
297	1907532	0	0
298	1895383	0	0
299	1877696	2	0
300	1865658	4	0
301	1849812	0	0
302	1837354	2	0
303	1823560	1	0
304	1810721	0	0
305	1798207	1	0
306	1785810	0	0
307	1771601	0	0
308	1758120	0	0
309	1744986	0	0
310	1729007	0	0
311	1717650	0	0
312	1705231	4	0
313	1687620	0	0
314	1678504	0	0
315	1663699	0	0
316	1651291	0	0
317	1636665	0	0
318	1624041	0	0
319	1609394	0	0
320	1598247	1	0
321	1585190	0	0
322	1570160	1	0
323	1557983	1	0
324	1547267	0	0
325	1532162	2	0
326	1523162	2	0
327	1507510	1	0
328	1492106	0	0
329	1482536	0	0
330	1463633	0	0
331	1456268	1	0
332	1443489	0	0
333	1424787	1	0
334	1417733	0	0
335	1403865	0	0
336	1393127	0	0
337	1379370	0	0
338	1366992	0	0
339	1351050	0	0
340	1340528	1	0
341	1327390	1	0
342	1316051	2	0
343	1301853	0	0
344	1288906	0	0
345	1280161	1	0
346	1268029	0	0
347	1254585	1	0
348	1243951	1	0
349	1231566	1	0
350	1217618	2	0
351	1207937	0	0
352	1193656	0	0
353	1184090	0	0
354	1170373	2	0
355	1155332	0	0
356	1147622	1	0
357	1138158	0	0
358	1128454	3	0
359	1116461	2	0
360	1104066	0	0
361	1090025	0	0
362	1085467	0	0
363	1072680	0	0
364	1056989	0	0
365	1047265	2	0
366	1036174	3	0
367	1026169	0	0
368	1017364	0	0
369	1006654	0	0
370	994305	1	0
371	984739	0	0
372	969694	0	0
373	964064	3	0
374	952993	0	0
375	941195	1	0
376	933701	0	0
377	925764	0	0
378	913910	0	0
379	905881	0	0
380	890128	1	0
381	882715	0	0
382	871607	1	0
383	865901	0	0
384	854829	0	0
385	841886	4	0
386	835023	1	0
387	824450	0	0
388	817872	0	0
389	807691	1	0
390	796983	0	0
391	789892	1	0
392	778742	0	0
393	773589	0	0
394	759694	0	0
395	753436	5	0
396	746573	0	0
397	736319	0	0
398	726468	1	0
399	720402	0	0
400	712949	0	0
401	702945	3	0
402	695041	1	0
403	686729	0	0
404	678008	0	0
405	670251	0	0
406	661292	0	0
407	654947	2	0
408	649170	0	0
409	638376	0	0
410	633578	0	0
411	623833	0	0
412	617884	0	0
413	610487	4	0
414	601772	0	0
415	593488	1	0
416	586099	0	0
417	581493	0	0
418	574708	0	0
419	569956	2	0
420	560460	4	0
421	554090	1	0
422	548409	0	0
423	540245	0	0
424	532046	0	0
425	527543	2	0
426	519215	0	0
427	514209	0	0
428	511142	0	0
429	501065	0	0
430	495625	0	0
431	491516	1	0
432	484516	2	0
433	480533	2	0
434	472877	0	0
435	467648	0	0
436	461192	0	0
437	454620	0	0
438	450566	0	0
439	443249	1	0
440	439171	0	0
441	435040	0	0
442	425991	0	0
443	423526	0	0
444	417109	0	0
445	411315	0	0
446	407261	1	0
447	403249	0	0
448	398918	0	0
449	391616	1	0
450	385970	2	0
451	380639	0	0
452	378310	0	0
453	373224	0	0
454	370612	0	0
455	364568	0	0
456	360439	0	0
457	355392	0	0
458	350260	0	0
459	346741	0	0
460	339972	0	0
461	337877	4	0
462	336569	0	0
463	332580	0	0
464	327009	0	0
465	321488	0	0
466	319053	0	0
467	313289	0	0
468	309902	0	0
469	307328	0	0
470	301343	0	0
471	298296	0	0
472	296591	0	0
473	292292	0	0
474	286698	0	0
475	284044	0	0
476	280939	0	0
477	279508	0	0
478	273709	0	0
479	271359	0	0
480	268565	0	0
481	265381	0	0
482	259384	0	0
483	258047	0	0
484	255076	0	0
485	252319	0	0
486	246450	0	0
487	242020	0	0
488	238849	0	0
489	237509	0	0
490	232410	1	0
491	229788	0	0
492	228914	0	0
493	225498	1	0
494	220462	0	0
495	215346	0	0
496	214094	0	0
497	209802	0	0
498	209906	0	0
499	205259	0	0
500	201778	0	0
501	200386	0	0
502	198635	0	0
503	194807	0	0
504	193249	0	0
505	189616	0	0
506	186410	0	0
507	183450	0	0
508	181145	1	0
509	178133	0	0
510	174827	0	0
511	174748	0	0
512	171768	0	0
513	170021	0	0
514	168101	0	0
515	164545	0	0
516	162096	0	0
517	160875	0	0
518	157671	0	0
519	156415	0	0
520	156034	0	0
521	151264	0	0
522	148168	0	0
523	143642	1	0
524	141174	0	0
525	138528	0	0
526	136682	0	0
527	134966	0	0
528	132362	0	0
529	129441	0	0
530	127958	0	0
531	126151	0	0
532	123970	2	0
533	123137	0	0
534	121273	0	0
535	118449	0	0
536	117529	0	0
537	116445	0	0
538	113776	0	0
539	112313	1	0
540	110394	0	0
541	108642	1	0
542	108843	0	0
543	105763	2	0
544	104385	0	0
545	102166	0	0
546	100977	0	0
547	99593	0	0
548	97558	0	0
549	96526	0	0
550	94685	0	0
551	94551	0	0
552	90574	0	0
553	90978	0	0
554	90190	0	0
555	89918	0	0
556	87866	0	0
557	86317	1	0
558	85132	0	0
559	82899	0	0
560	82534	0	0
561	79573	0	0
562	78720	0	0
563	77131	0	0
564	76403	0	0
565	75483	0	0
566	73641	0	0
567	72792	0	0
568	71892	0	0
569	71281	0	0
570	69295	0	0
571	68762	0	0
572	68020	1	0
573	66763	0	0
574	66587	0	0
575	64192	0	0
576	64378	0	0
577	61176	1	0
578	59979	0	0
579	59203	1	0
580	59172	1	0
581	58924	0	0
582	57037	0	0
583	56454	3	0
584	55946	0	0
585	54267	1	0
586	53884	0	0
587	51528	0	0
588	52052	0	0
589	50760	1	0
590	49344	0	0
591	49365	0	0
592	48366	0	0
593	47166	0	0
594	46467	0	0
595	46099	0	0
596	44972	0	0
597	44905	1	0
598	43471	0	0
599	42467	0	0
600	42437	0	0
601	41419	0	0
602	41237	1	0
603	39990	0	0
604	38573	0	0
605	39386	0	0
606	38155	0	0
607	36790	0	0
608	36499	0	0
609	35962	0	0
610	34876	0	0
611	34690	0	0
612	34957	0	0
613	32820	0	0
614	33649	0	0
615	32602	0	0
616	31501	0	0
617	31173	0	0
618	30459	0	0
619	30485	0	0
620	29211	0	0
621	29152	0	0
622	28122	0	0
623	28083	1	0
624	27642	0	0
625	27516	0	0
626	27785	0	0
627	26189	0	0
628	26082	0	0
629	24921	0	0
630	24650	0	0
631	24233	0	0
632	23944	0	0
633	23176	1	0
634	23148	0	0
635	23527	1	0
636	22078	0	0
637	22351	0	0
638	21392	0	0
639	21313	0	0
640	20546	0	0
641	20641	0	0
642	19043	0	0
643	19681	3	0
644	19828	0	0
645	18254	0	0
646	18775	0	0
647	18414	0	0
648	17587	0	0
649	17554	0	0
650	17103	0	0
651	16761	0	0
652	16786	0	0
653	16194	5	0
654	15693	0	0
655	15616	0	0
656	14985	0	0
657	14400	0	0
658	14978	0	0
659	14050	0	0
660	14289	0	0
661	13631	0	0
662	13327	0	0
663	13608	0	0
664	12842	0	0
665	12712	0	0
666	12434	0	0
667	11999	0	0
668	11982	0	0
669	11754	0	0
670	11676	0	0
671	11322	0	0
672	11334	0	0
673	11605	0	0
674	10521	0	0
675	10634	0	0
676	10697	0	0
677	9821	1	0
678	9800	0	0
679	9776	0	0
680	9606	0	0
681	9115	8	0
682	8886	0	0
683	8774	0	0
684	8517	0	0
685	8242	0	0
686	8507	0	0
687	7791	0	0
688	7967	0	0
689	7513	0	0
690	7661	1	0
691	7045	0	0
692	7089	0	0
693	6674	0	0
694	6891	0	0
695	7055	0	0
696	6473	0	0
697	6399	0	0
698	6496	0	0
699	6332	1	0
700	5906	0	0
701	5822	0	0
702	5835	0	0
703	5972	0	0
704	5774	0	0
705	5061	0	0
706	5410	0	0
707	5074	0	0
708	5034	0	0
709	4962	0	0
710	4812	0	0
711	4812	0	0
712	4334	0	0
713	4328	0	0
714	4417	0	0
715	4316	0	0
716	4236	0	0
717	4146	0	0
718	3934	0	0
719	3668	0	0
720	3604	0	0
721	3331	0	0
722	3472	0	0
723	3408	0	0
724	3600	0	0
725	3299	0	0
726	3011	0	0
727	3380	0	0
728	3367	0	0
729	2971	0	0
730	3151	0	0
731	2914	0	0
732	2618	0	0
733	2876	0	0
734	2733	0	0
735	2562	0	0
736	2661	0	0
737	2463	0	0
738	2439	0	0
739	2321	0	0
740	2425	0	0
741	2426	0	0
742	2168	0	0
743	2306	0	0
744	2138	0	0
745	2016	0	0
746	2008	0	0
747	2053	0	0
748	1957	0	0
749	1959	0	0
750	1786	0	0
751	1806	0	0
752	1798	0	0
753	1828	0	0
754	1803	0	0
755	1597	0	0
756	1602	0	0
757	1510	0	0
758	1443	0	0
759	1429	0	0
760	1495	0	0
761	1458	0	0
762	1300	0	0
763	1300	0	0
764	1388	0	0
765	1334	0	0
766	1313	0	0
767	1247	0	0
768	1197	0	0
769	1206	4	0
770	1000	0	0
771	1189	0	0
772	1031	0	0
773	1131	0	0
774	1028	0	0
775	1090	0	0
776	1007	0	0
777	1000	0	0
778	875	0	0
779	971	0	0
780	916	0	0
781	883	0	0
782	850	0	0
783	810	0	0
784	754	0	0
785	793	0	0
786	758	0	0
787	777	0	0
788	708	0	0
789	722	0	0
790	700	0	0
791	691	4	0
792	749	0	0
793	723	0	0
794	662	0	0
795	495	0	0
796	601	0	0
797	523	0	0
798	631	0	0
799	603	0	0
800	560	0	0
801	423	1	0
802	496	0	0
803	524	0	0
804	530	0	0
805	542	0	0
806	436	0	0
807	559	0	0
808	435	0	0
809	442	0	0
810	343	0	0
811	356	0	0
812	415	0	0
813	443	0	0
814	397	0	0
815	426	0	0
816	349	0	0
817	223	0	0
818	376	0	0
819	350	0	0
820	282	0	0
821	255	0	0
822	303	0	0
823	329	0	0
824	368	0	0
825	295	0	0
826	288	0	0
827	271	0	0
828	268	0	0
829	280	0	0
830	312	0	0
831	277	0	0
832	265	0	0
833	243	0	0
834	208	0	0
835	222	0	0
836	230	0	0
837	223	0	0
838	211	0	0
839	226	0	0
840	193	0	0
841	179	0	0
842	152	0	0
843	186	0	0
844	142	0	0
845	171	0	0
846	156	0	0
847	133	0	0
848	181	0	0
849	158	0	0
850	118	1	0
857	0	1	0
862	0	3	0
863	0	1	0
879	0	2	0
896	0	6	0
903	0	1	0
904	0	1	0
917	0	1	0
922	0	1	0
933	0	2	0
936	0	5	0
944	0	2	0
948	0	1	0
961	0	1	0
971	0	1	0
1006	0	2	0
1009	0	1	0
1011	0	3	0
1031	0	2	0
1033	0	3	0
1036	0	4	0
1037	0	1	0
1043	0	1	0
1047	0	3	0
1072	0	4	0
1080	0	1	0
1084	0	4	0
1088	0	2	0
1089	0	1	0
1090	0	1	0
1093	0	2	0
1097	0	1	0
1099	0	1	0
1104	0	2	0
1109	0	2	0
1110	0	2	0
1111	0	2	0
1122	0	3	0
1126	0	1	0
1128	0	1	0
1131	0	2	0
1132	0	1	0
1133	0	1	0
1138	0	1	0
1152	0	1	0
1164	0	1	0
1170	0	2	0
1180	0	4	0
1181	0	1	0
1204	0	3	0
1207	0	1	0
1216	0	3	0
1220	0	1	0
1231	0	3	0
1250	0	1	0
1254	0	3	0
1260	0	2	0
1264	0	2	0
1269	0	1	0
1273	0	1	0
1285	0	1	0
1287	0	1	0
1299	0	1	0
1300	0	3	0
1317	0	1	0
1351	0	1	0
1363	0	1	0
1366	0	1	0
1392	0	1	0
1464	0	4	0
1557	0	2	0
1722	0	2	0
1845	0	1	0
1930	0	1	0
1953	0	3	0
1979	0	3	0
2000	0	2	0
2027	0	4	0
2046	0	8	0
2057	0	6	0
2091	0	5	0
2095	0	1	0
2128	0	3	0
2141	0	2	0
2150	0	2	0
2152	0	4	0
2155	0	2	0
2164	0	4	0
2171	0	2	0
2173	0	2	0
2175	0	5	0
2197	0	6	0
2203	0	1	0
2204	0	5	0
2213	0	1	0
2218	0	1	0
2223	0	1	0
2224	0	1	0
2226	0	5	0
2230	0	2	0
2234	0	2	0
2235	0	1	0
2241	0	4	0
2243	0	2	0
2249	0	1	0
2250	0	1	0
2255	0	1	0
2257	0	2	0
2259	0	1	0
2262	0	2	0
2267	0	3	0
2273	0	1	0
2277	0	1	0
2280	0	4	0
2290	0	4	0
2295	0	4	0
2296	0	3	0
2302	0	2	0
2307	0	2	0
2310	0	1	0
2322	0	4	0
2328	0	2	0
2334	0	1	0
2337	0	3	0
2340	0	8	0
2342	0	2	0
2345	0	3	0
2347	0	3	0
2349	0	7	0
2354	0	1	0
2355	0	1	0
2358	0	3	0
2360	0	1	0
2361	0	1	0
2365	0	2	0
2382	0	2	0
2384	0	3	0
2387	0	1	0
2390	0	1	0
2403	0	1	0
2407	0	3	0
2410	0	1	0
2414	0	1	0
2420	0	1	0
2426	0	1	0
2436	0	1	0
2444	0	2	0
2447	0	1	0
2448	0	1	0
2451	0	1	0
2456	0	1	0
2476	0	1	0
2479	0	2	0
2499	0	1	0
2502	0	1	0
2590	0	3	0
2838	0	1	0
2851	0	1	0
2930	0	2	0
3021	0	3	0
3049	0	1	0
3055	0	1	0
3066	0	3	0
3136	0	1	0
3163	0	1	0
3167	0	1	0
3185	0	1	0
3205	0	2	0
3381	0	1	0
3389	0	3	0
3554	0	1	0
3590	0	1	0
3596	0	1	0
3680	0	1	0
3696	0	1	0
4088	0	1	0
4235	0	1	0
4291	0	1	0
4317	0	1	0
4338	0	2	0
4438	0	1	0
4652	0	1	0
4725	0	1	0
4866	0	6	0
5277	0	2	0
5320	0	1	0
5352	0	2	0
5356	0	6	0
5696	0	3	0
6129	0	1	0
6162	0	1	0
6275	0	1	0
6297	0	1	0
6317	0	4	0
6499	0	3	0
6516	0	1	0
6731	0	3	0
7288	0	5	0
7291	0	1	0
7405	0	1	0
7425	0	3	0
7428	0	1	0
7440	0	2	0
7442	0	1	0
7444	0	1	0
7447	0	1	0
7470	0	1	0
7648	0	6	0
7719	0	1	0
7729	0	1	0
7734	0	1	0
7736	0	2	0
7743	0	1	0
7747	0	1	0
7800	0	2	0
7844	0	2	0
7947	0	2	0
7986	0	1	0
8103	0	1	0
8108	0	1	0
8174	0	2	0
9219	0	1	0
9907	0	1	0
9970	0	2	0
10107	0	1	0
10133	0	1	0
10734	0	1	0
10792	0	1	0
10991	0	2	0
11336	0	1	0
11852	0	3	0
11983	0	5	0
12068	0	2	0
12143	0	1	0
12560	0	2	0
12588	0	1	0
12990	0	1	0
13071	0	3	0
13725	0	1	0
13978	0	1	0
14012	0	1	0
14029	0	2	0
14198	0	1	0
14815	0	1	0
14870	0	5	0
14902	0	1	0
15260	0	1	0
15433	0	1	0
15572	0	6	0
15621	0	4	0
15676	0	4	0
15679	0	8	0
15694	0	4	0
15700	0	2	0
15714	0	2	0
15718	0	2	0
15721	0	6	0
15726	0	1	0
15734	0	1	0
15736	0	1	0
15739	0	4	0
15741	0	1	0
15750	0	2	0
15754	0	5	0
15769	0	1	0
15771	0	7	0
15776	0	1	0
15794	0	5	0
15795	0	5	0
15797	0	4	0
15799	0	3	0
15801	0	2	0
15806	0	4	0
15809	0	2	0
15810	0	2	0
15811	0	1	0
15814	0	10	0
15815	0	3	0
15816	0	6	0
15817	0	1	0
15820	0	4	0
15821	0	5	0
15823	0	2	0
15825	0	2	0
15826	0	7	0
15829	0	5	0
15830	0	2	0
15833	0	6	0
15834	0	5	0
15835	0	3	0
15836	0	4	0
15837	0	2	0
15838	0	2	0
15839	0	1	0
15840	0	4	0
15841	0	3	0
15842	0	5	0
15843	0	8	0
15850	0	2	0
15851	0	1	0
15852	0	7	0
15854	0	4	0
15855	0	6	0
15856	0	2	0
15857	0	9	0
15858	0	4	0
15859	0	3	0
15862	0	5	0
15863	0	3	0
15865	0	1	0
15866	0	8	0
15868	0	6	0
15869	0	4	0
15870	0	9	0
15871	0	9	0
15872	0	12	0
15873	0	6	0
15874	0	14	0
15875	0	4	0
15876	0	12	0
15878	0	17	0
15879	0	3	0
15880	0	4	0
15881	0	4	0
15883	0	3	0
15884	0	1	0
15885	0	3	0
15886	0	12	0
15889	0	6	0
15890	0	5	0
15892	0	2	0
15893	0	7	0
15894	0	5	0
15895	0	3	0
15896	0	1	0
15897	0	6	0
15898	0	4	0
15899	0	6	0
15900	0	6	0
15901	0	1	0
15902	0	16	0
15903	0	6	0
15904	0	13	0
15905	0	5	0
15906	0	6	0
15907	0	1	0
15908	0	7	0
15909	0	7	0
15910	0	11	0
15911	0	8	0
15912	0	2	0
15913	0	3	0
15914	0	2	0
15915	0	2	0
15916	0	1	0
15917	0	1	0
15918	0	5	0
15919	0	10	0
15922	0	2	0
15923	0	3	0
15924	0	10	0
15925	0	1	0
15926	0	16	0
15927	0	8	0
15928	0	9	0
15929	0	6	0
15930	0	6	0
15931	0	4	0
15932	0	10	0
15933	0	5	0
15934	0	9	0
15935	0	2	0
15936	0	9	0
15937	0	11	0
15939	0	19	0
15940	0	1	0
15941	0	12	0
15942	0	6	0
15943	0	5	0
15944	0	7	0
15945	0	16	0
15946	0	4	0
15947	0	16	0
15948	0	8	0
15949	0	9	0
15950	0	8	0
15951	0	4	0
15952	0	13	0
15953	0	4	0
15954	0	9	0
15955	0	16	0
15956	0	3	0
15957	0	4	0
15958	0	4	0
15959	0	5	0
15960	0	10	0
15961	0	8	0
15962	0	3	0
15963	0	6	0
15964	0	12	0
15965	0	15	0
15966	0	8	0
15967	0	13	0
15968	0	7	0
15969	0	16	0
15970	0	6	0
15971	0	11	0
15972	0	18	0
15973	0	11	0
15974	0	4	0
15975	0	7	0
15976	0	1	0
15977	0	8	0
15978	0	7	0
15979	0	7	0
15980	0	5	0
15981	0	9	0
15982	0	9	0
15983	0	13	0
15984	0	5	0
15985	0	5	0
15986	0	10	0
15987	0	2	0
15988	0	8	0
15989	0	6	0
15990	0	1	0
15991	0	4	0
15992	0	11	0
15993	0	19	0
15994	0	11	0
15995	0	10	0
15996	0	14	0
15997	0	11	0
15998	0	5	0
15999	0	9	0
16000	0	11	0
16001	0	15	0
16002	0	11	0
16003	0	12	0
16004	0	14	0
16005	0	13	0
16006	0	16	0
16007	0	20	0
16008	0	11	0
16009	0	9	0
