## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2.good_mapq --OUTPUT 260629_Emseq_LV_index_F1_Bap1_Math1_adult_mut_M1_S2.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Jul 29 16:39:44 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
237	205	57	2	178131343	251.935144	91.505956	488263349	FR	23	45	67	91	115	143	175	215	289	381	575			
15062510	16039	15046577	2	183345055	29681936.008242	35754909.101037	11187	RF	10753551	21780423	29874523	30092931	30093155	30124325	55318243	90712183	137643587	182610735	245686351			
39388208.5	96804	28595484	96804	162098135	50591191.084906	40777399.757453	106	TANDEM	9327315	25376693	36767483	49104183	57158403	66851217	76835373	98839361	138931155	173184193	221388619			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
243	2187839	0	0
244	2171079	0	0
245	2160273	0	0
246	2148549	0	0
247	2139675	0	0
248	2127610	2	0
249	2115923	1	0
250	2103653	0	0
251	2093563	1	0
252	2077551	0	0
253	2063856	0	0
254	2054056	0	0
255	2038666	3	0
256	2029032	0	0
257	2013818	0	0
258	2002522	3	0
259	1988532	0	0
260	1975958	2	0
261	1963952	1	0
262	1946671	0	0
263	1935550	0	0
264	1923359	0	0
265	1907201	0	0
266	1891583	0	0
267	1881952	0	0
268	1868624	0	0
269	1856452	0	0
270	1841755	0	0
271	1829054	0	0
272	1796767	0	0
273	1780202	0	0
274	1769572	0	0
275	1755757	0	0
276	1740230	0	0
277	1727915	0	0
278	1717695	0	0
279	1703390	1	0
280	1690597	0	0
281	1677815	0	0
282	1669021	0	0
283	1652937	0	0
284	1639980	0	0
285	1627597	0	0
286	1616178	1	0
287	1601164	0	0
288	1590988	0	0
289	1580811	0	0
290	1566304	2	0
291	1549963	0	0
292	1540699	1	0
293	1526589	0	0
294	1513712	0	0
295	1501004	0	0
296	1491743	0	0
297	1478409	0	0
298	1463414	8	0
299	1449914	0	0
300	1442266	0	0
301	1425353	0	0
302	1410539	1	0
303	1404416	0	0
304	1391044	0	0
305	1378381	0	0
306	1368038	0	0
307	1355859	0	0
308	1339969	7	0
309	1332313	0	0
310	1318611	0	0
311	1303349	0	0
312	1294577	1	0
313	1285233	0	0
314	1270509	0	0
315	1259424	0	0
316	1247957	0	0
317	1232323	1	0
318	1222101	0	0
319	1210321	1	0
320	1200187	0	0
321	1188402	1	0
322	1176394	0	0
323	1166560	2	0
324	1156540	0	0
325	1146925	0	0
326	1135806	0	0
327	1121194	5	0
328	1113247	1	0
329	1097679	1	0
330	1088567	0	0
331	1075511	0	0
332	1065854	0	0
333	1056239	1	0
334	1048275	2	0
335	1035221	0	0
336	1025324	0	0
337	1013420	0	0
338	1005710	0	0
339	993516	0	0
340	981303	1	0
341	971381	0	0
342	961584	0	0
343	949506	4	0
344	944385	0	0
345	933318	1	0
346	925629	0	0
347	913744	0	0
348	904169	3	0
349	891399	0	0
350	882032	0	0
351	876306	0	0
352	864526	0	0
353	856277	0	0
354	843220	0	0
355	834903	0	0
356	825470	0	0
357	815794	0	0
358	805662	1	0
359	802108	0	0
360	789474	0	0
361	779076	5	0
362	773631	0	0
363	766118	0	0
364	756327	0	0
365	749785	0	0
366	740898	0	0
367	729978	0	0
368	723807	0	0
369	715899	0	0
370	706250	1	0
371	698746	2	0
372	691815	0	0
373	683968	0	0
374	674041	0	0
375	667549	1	0
376	660486	1	0
377	654496	1	0
378	645671	2	0
379	635665	0	0
380	629840	0	0
381	621881	2	0
382	615616	0	0
383	607671	0	0
384	599146	0	0
385	592226	0	0
386	585583	0	0
387	578913	1	0
388	570160	0	0
389	564960	2	0
390	560897	0	0
391	551621	0	0
392	546692	2	0
393	538693	0	0
394	530670	1	0
395	528245	1	0
396	521197	1	0
397	512314	0	0
398	507932	0	0
399	499534	0	0
400	494812	0	0
401	487669	1	0
402	480350	0	0
403	476053	1	0
404	468318	0	0
405	463065	1	0
406	460768	0	0
407	453172	0	0
408	445525	0	0
409	442659	0	0
410	436752	0	0
411	428568	0	0
412	427309	1	0
413	418787	0	0
414	414021	1	0
415	412124	0	0
416	405550	0	0
417	401383	1	0
418	391925	0	0
419	387718	0	0
420	381912	0	0
421	376758	3	0
422	374535	0	0
423	369696	0	0
424	365172	0	0
425	360642	0	0
426	356776	0	0
427	349658	0	0
428	350114	0	0
429	344041	0	0
430	337625	0	0
431	335307	0	0
432	329816	0	0
433	325994	4	0
434	321326	0	0
435	318273	0	0
436	313637	1	0
437	309953	0	0
438	305414	0	0
439	303912	0	0
440	298081	0	0
441	294998	1	0
442	290143	0	0
443	287454	0	0
444	283938	0	0
445	277741	0	0
446	275648	1	0
447	271857	1	0
448	269146	2	0
449	265373	0	0
450	260410	0	0
451	259107	1	0
452	256721	0	0
453	253036	0	0
454	248363	0	0
455	244384	0	0
456	243609	0	0
457	238784	0	0
458	234529	0	0
459	233113	2	0
460	230895	0	0
461	227493	0	0
462	225514	1	0
463	222284	0	0
464	219208	0	0
465	217102	0	0
466	212957	0	0
467	210672	0	0
468	207485	0	0
469	205869	0	0
470	200121	1	0
471	199147	0	0
472	195430	0	0
473	192508	0	0
474	192100	0	0
475	188290	0	0
476	187565	0	0
477	184447	0	0
478	181086	0	0
479	178739	0	0
480	177016	0	0
481	174307	0	0
482	170881	0	0
483	171095	0	0
484	167984	0	0
485	165118	0	0
486	163952	0	0
487	159299	0	0
488	156992	0	0
489	154440	0	0
490	153887	0	0
491	150835	0	0
492	148564	0	0
493	145474	0	0
494	143857	0	0
495	140986	0	0
496	141275	2	0
497	137772	0	0
498	136116	0	0
499	134074	0	0
500	131703	0	0
501	131009	0	0
502	129515	0	0
503	127813	0	0
504	124845	0	0
505	122618	0	0
506	120871	0	0
507	118692	0	0
508	116710	0	0
509	115254	0	0
510	113302	0	0
511	111998	0	0
512	109612	0	0
513	108372	0	0
514	105688	0	0
515	106924	0	0
516	103848	0	0
517	102894	0	0
518	100617	4	0
519	98364	0	0
520	97715	2	0
521	96302	0	0
522	94527	0	0
523	90518	0	0
524	87874	0	0
525	87170	0	0
526	85363	0	0
527	83566	0	0
528	83038	0	0
529	83134	0	0
530	80019	0	0
531	79096	0	0
532	77296	1	0
533	77457	0	0
534	75506	0	0
535	73157	0	0
536	73053	0	0
537	72545	0	0
538	71110	1	0
539	68453	0	0
540	68458	0	0
541	66627	0	0
542	66382	0	0
543	65767	0	0
544	63836	0	0
545	62480	0	0
546	62447	0	0
547	60979	0	0
548	60268	0	0
549	59656	0	0
550	58471	0	0
551	56324	0	0
552	56133	1	0
553	54298	0	0
554	53567	0	0
555	52678	0	0
556	52534	0	0
557	51037	2	0
558	50407	0	0
559	50016	0	0
560	48812	0	0
561	47584	0	0
562	47639	0	0
563	46569	0	0
564	46327	1	0
565	44713	0	0
566	43742	1	0
567	42875	0	0
568	42747	0	0
569	42209	0	0
570	41352	0	0
571	39506	0	0
572	39961	0	0
573	37934	0	0
574	37419	2	0
575	37137	0	0
576	35835	0	0
577	36750	0	0
578	35445	0	0
579	34749	0	0
580	33536	0	0
581	33434	0	0
582	33259	0	0
583	32066	0	0
584	31479	0	0
585	30860	0	0
586	30344	0	0
587	30582	3	0
588	28392	2	0
589	28723	0	0
590	27688	0	0
591	27588	0	0
592	27161	0	0
593	27073	0	0
594	26649	0	0
595	25899	0	0
596	24737	0	0
597	24026	0	0
598	23820	0	0
599	23670	0	0
600	22623	0	0
601	22228	0	0
602	22178	0	0
603	22132	0	0
604	21622	1	0
605	21019	0	0
606	20602	0	0
607	19783	0	0
608	19742	0	0
609	19135	0	0
610	18902	0	0
611	18958	1	0
612	17999	0	0
613	17792	0	0
614	17353	0	0
615	17361	1	0
616	16776	0	0
617	16494	0	0
618	16155	0	0
619	15785	0	0
620	15345	0	0
621	15191	0	0
622	15305	0	0
623	14185	0	0
624	14316	0	0
625	13577	0	0
626	14974	0	0
627	12844	0	0
628	13342	0	0
629	13155	0	0
630	12675	0	0
631	11961	0	0
632	11751	0	0
633	11754	0	0
634	11522	0	0
635	10935	0	0
636	10973	0	0
637	11128	0	0
638	10576	0	0
639	10183	0	0
640	9662	0	0
641	9877	0	0
642	9649	0	0
643	9754	2	0
644	9472	0	0
645	8856	0	0
646	8862	0	0
647	8642	0	0
648	8366	0	0
649	8249	0	0
650	7641	0	0
651	8201	0	0
652	7767	0	0
653	7624	0	0
654	7299	0	0
655	7062	0	0
656	7293	0	0
657	6752	0	0
658	6547	0	0
659	6380	0	0
660	6342	0	0
661	6107	0	0
662	6013	0	0
663	5638	0	0
664	5954	0	0
665	5293	0	0
666	5398	0	0
667	5383	0	0
668	5315	1	0
669	5121	0	0
670	5228	0	0
671	4929	2	0
672	4784	0	0
673	4349	0	0
674	4168	0	0
675	4602	0	0
676	4178	0	0
677	3955	0	0
678	3947	0	0
679	3661	1	0
680	3765	0	0
681	3633	0	0
682	3629	0	0
683	3541	0	0
684	3522	0	0
685	3305	0	0
686	3240	0	0
687	3008	0	0
688	3348	0	0
689	2979	0	0
690	2981	0	0
691	2759	0	0
692	2806	0	0
693	2697	0	0
694	2432	0	0
695	2327	0	0
696	2516	2	0
697	2465	0	0
698	2319	0	0
699	2255	0	0
700	2116	0	0
701	2078	0	0
702	1950	0	0
703	1923	0	0
704	1902	2	0
705	1978	0	0
706	1868	0	0
707	1847	0	0
708	1949	0	0
709	1609	0	0
710	1708	0	0
711	1645	0	0
712	1530	0	0
713	1684	0	0
714	1608	0	0
715	1425	0	0
716	1310	0	0
717	1298	0	0
718	1361	0	0
719	1296	0	0
720	1320	0	0
721	1264	0	0
722	1238	0	0
723	1103	0	0
724	1090	0	0
725	1095	0	0
726	1139	1	0
727	1057	0	0
728	975	0	0
729	904	0	0
730	1023	0	0
731	945	0	0
732	970	0	0
733	890	0	0
734	850	0	0
735	918	0	0
736	795	0	0
737	782	0	0
738	799	0	0
739	809	0	0
740	589	1	0
741	740	0	0
742	639	0	0
743	758	0	0
744	694	0	0
745	638	0	0
746	610	0	0
747	701	0	0
748	629	0	0
749	597	0	0
750	506	0	0
751	571	0	0
752	580	1	0
753	536	0	0
754	493	0	0
755	526	0	0
756	459	0	0
757	500	0	0
758	444	0	0
759	421	0	0
760	484	0	0
761	478	0	0
762	348	0	0
763	432	0	0
764	371	0	0
765	333	0	0
766	338	0	0
767	405	0	0
768	362	0	0
769	329	0	0
770	351	0	0
771	359	0	0
772	385	0	0
773	227	0	0
774	278	0	0
775	275	3	0
776	252	0	0
777	242	0	0
778	240	0	0
779	243	0	0
780	283	0	0
781	245	0	0
782	286	0	0
783	237	0	0
784	199	0	0
785	158	0	0
786	233	0	0
787	134	0	0
788	168	0	0
789	140	0	0
790	135	0	0
791	134	0	0
792	177	0	0
793	186	0	0
794	155	0	0
795	144	0	0
796	146	0	0
797	165	0	0
798	164	0	0
799	148	0	0
800	130	0	0
801	144	0	0
802	154	1	0
803	94	0	0
804	186	0	0
805	134	0	0
806	142	0	0
807	119	0	0
810	0	1	0
826	0	1	0
831	0	2	0
926	0	3	0
937	0	2	0
938	0	6	0
943	0	1	0
948	0	5	0
958	0	1	0
1006	0	1	0
1016	0	3	0
1027	0	1	0
1034	0	2	0
1040	0	2	0
1050	0	6	0
1061	0	1	0
1064	0	1	0
1084	0	2	0
1089	0	8	0
1104	0	1	0
1115	0	1	0
1124	0	2	0
1128	0	1	0
1131	0	1	0
1135	0	1	0
1137	0	1	0
1168	0	2	0
1173	0	1	0
1183	0	4	0
1184	0	1	0
1185	0	1	0
1194	0	1	0
1198	0	1	0
1203	0	2	0
1225	0	2	0
1226	0	1	0
1230	0	1	0
1238	0	2	0
1254	0	2	0
1257	0	3	0
1272	0	1	0
1274	0	1	0
1276	0	1	0
1287	0	1	0
1297	0	1	0
1326	0	2	0
1332	0	2	0
1360	0	1	0
1497	0	1	0
1563	0	1	0
1637	0	2	0
1648	0	4	0
1679	0	4	0
1727	0	2	0
1751	0	1	0
1771	0	2	0
1772	0	2	0
1780	0	1	0
1877	0	1	0
1890	0	1	0
1958	0	3	0
1967	0	1	0
2028	0	1	0
2033	0	6	0
2056	0	2	0
2071	0	1	0
2091	0	1	0
2092	0	8	0
2099	0	5	0
2128	0	1	0
2129	0	4	0
2143	0	2	0
2147	0	4	0
2167	0	2	0
2174	0	1	0
2180	0	6	0
2182	0	4	0
2196	0	4	0
2202	0	1	0
2211	0	6	0
2220	0	2	0
2229	0	1	0
2243	0	2	0
2248	0	3	0
2259	0	2	0
2285	0	2	0
2301	0	1	0
2307	0	8	0
2311	0	1	0
2312	0	4	0
2317	0	3	0
2319	0	2	0
2321	0	1	0
2327	0	1	0
2331	0	1	0
2344	0	1	0
2345	0	1	0
2346	0	2	0
2355	0	2	0
2359	0	1	0
2361	0	1	0
2362	0	2	0
2363	0	4	0
2366	0	1	0
2367	0	1	0
2372	0	2	0
2378	0	2	0
2382	0	1	0
2384	0	4	0
2388	0	1	0
2389	0	1	0
2393	0	1	0
2400	0	2	0
2402	0	1	0
2405	0	2	0
2408	0	3	0
2417	0	1	0
2425	0	4	0
2438	0	2	0
2446	0	1	0
2450	0	2	0
2451	0	5	0
2464	0	3	0
2468	0	2	0
2470	0	2	0
2472	0	2	0
2476	0	4	0
2480	0	1	0
2487	0	1	0
2489	0	1	0
2492	0	3	0
2502	0	1	0
2714	0	1	0
2919	0	4	0
2972	0	1	0
2975	0	2	0
2982	0	1	0
2983	0	1	0
3000	0	1	0
3097	0	1	0
3161	0	1	0
3164	0	1	0
3179	0	1	0
3182	0	1	0
3212	0	2	0
3384	0	1	0
3559	0	1	0
3566	0	1	0
3598	0	2	0
3600	0	3	0
3661	0	1	0
3686	0	4	0
3708	0	1	0
3863	0	1	0
4027	0	1	0
4076	0	1	0
4082	0	1	0
4233	0	3	0
4234	0	1	0
4338	0	1	0
4405	0	1	0
4570	0	1	0
4785	0	4	0
4922	0	1	0
4996	0	1	0
5042	0	1	0
5154	0	4	0
5158	0	2	0
5303	0	1	0
5679	0	2	0
5792	0	2	0
5899	0	1	0
6115	0	3	0
6185	0	1	0
6337	0	2	0
6431	0	1	0
6578	0	1	0
6598	0	1	0
6930	0	1	0
7063	0	1	0
7191	0	1	0
7211	0	1	0
7454	0	1	0
7495	0	1	0
7599	0	2	0
7621	0	5	0
7752	0	1	0
7767	0	1	0
7835	0	3	0
7891	0	1	0
7990	0	1	0
8188	0	1	0
8399	0	1	0
8486	0	3	0
8746	0	2	0
8786	0	1	0
8819	0	1	0
8939	0	1	0
9222	0	2	0
9225	0	1	0
9256	0	1	0
9603	0	2	0
9749	0	1	0
9879	0	3	0
9984	0	1	0
10021	0	1	0
10043	0	2	0
10053	0	3	0
10069	0	4	0
10088	0	1	0
10185	0	1	0
10191	0	1	0
10516	0	5	0
10537	0	1	0
10589	0	2	0
10646	0	1	0
10648	0	2	0
10652	0	1	0
10655	0	1	0
10662	0	2	0
10688	0	1	0
10700	0	1	0
10745	0	1	0
10806	0	1	0
10899	0	1	0
11258	0	4	0
11274	0	1	0
13943	0	1	0
13947	0	1	0
14243	0	1	0
14254	0	1	0
14905	0	1	0
14907	0	1	0
15616	0	5	0
15622	0	1	0
15692	0	3	0
15695	0	2	0
15708	0	5	0
15710	0	1	0
15712	0	6	0
15715	0	8	0
15725	0	1	0
15748	0	5	0
15750	0	5	0
15767	0	6	0
15768	0	2	0
15773	0	8	0
15779	0	2	0
15781	0	7	0
15783	0	3	0
15785	0	5	0
15786	0	1	0
15787	0	5	0
15789	0	2	0
15791	0	7	0
15793	0	2	0
15795	0	6	0
15796	0	5	0
15801	0	4	0
15804	0	1	0
15806	0	9	0
15807	0	2	0
15809	0	6	0
15814	0	4	0
15815	0	1	0
15816	0	4	0
15820	0	2	0
15825	0	4	0
15826	0	10	0
15828	0	4	0
15829	0	1	0
15831	0	7	0
15832	0	3	0
15833	0	5	0
15835	0	1	0
15836	0	6	0
15838	0	15	0
15839	0	5	0
15840	0	4	0
15841	0	8	0
15842	0	8	0
15847	0	7	0
15848	0	6	0
15851	0	1	0
15855	0	1	0
15856	0	5	0
15860	0	7	0
15863	0	10	0
15866	0	1	0
15867	0	1	0
15870	0	7	0
15871	0	3	0
15873	0	5	0
15874	0	5	0
15875	0	2	0
15876	0	2	0
15877	0	3	0
15878	0	7	0
15879	0	1	0
15881	0	14	0
15882	0	5	0
15883	0	6	0
15884	0	2	0
15885	0	18	0
15886	0	13	0
15887	0	3	0
15888	0	2	0
15889	0	3	0
15890	0	7	0
15892	0	9	0
15893	0	9	0
15894	0	3	0
15895	0	4	0
15896	0	6	0
15897	0	6	0
15898	0	11	0
15899	0	5	0
15900	0	6	0
15901	0	4	0
15902	0	14	0
15903	0	5	0
15905	0	3	0
15906	0	10	0
15907	0	8	0
15908	0	2	0
15910	0	4	0
15911	0	5	0
15912	0	10	0
15913	0	7	0
15914	0	8	0
15915	0	3	0
15916	0	7	0
15917	0	7	0
15918	0	2	0
15919	0	7	0
15920	0	1	0
15922	0	3	0
15923	0	4	0
15924	0	6	0
15926	0	9	0
15928	0	9	0
15929	0	8	0
15930	0	9	0
15931	0	1	0
15932	0	3	0
15933	0	9	0
15934	0	20	0
15935	0	1	0
15936	0	4	0
15937	0	7	0
15938	0	7	0
15939	0	12	0
15940	0	11	0
15941	0	4	0
15942	0	7	0
15943	0	6	0
15944	0	3	0
15945	0	2	0
15946	0	10	0
15947	0	9	0
15948	0	7	0
15950	0	7	0
15951	0	2	0
15952	0	7	0
15953	0	6	0
15954	0	7	0
15955	0	6	0
15956	0	7	0
15957	0	8	0
15958	0	7	0
15959	0	2	0
15960	0	11	0
15961	0	12	0
15962	0	11	0
15963	0	4	0
15964	0	7	0
15965	0	5	0
15966	0	9	0
15967	0	5	0
15968	0	17	0
15969	0	2	0
15970	0	12	0
15971	0	20	0
15972	0	13	0
15973	0	10	0
15974	0	7	0
15975	0	20	0
15976	0	9	0
15977	0	9	0
15978	0	11	0
15979	0	9	0
15980	0	8	0
15981	0	13	0
15982	0	7	0
15983	0	17	0
15984	0	13	0
15985	0	9	0
15986	0	15	0
15987	0	5	0
15988	0	4	0
15989	0	19	0
15990	0	9	0
15991	0	6	0
15992	0	8	0
15993	0	15	0
15994	0	18	0
15995	0	13	0
15996	0	7	0
15997	0	5	0
15998	0	7	0
15999	0	5	0
16000	0	17	0
16001	0	13	0
16002	0	18	0
16003	0	13	0
16004	0	3	0
16005	0	10	0
16006	0	14	0
16007	0	11	0
16008	0	16	0
16009	0	6	0
16010	0	8	0
16011	0	19	0
16012	0	9	0
16013	0	22	0
16014	0	15	0
16015	0	20	0
16016	0	17	0
16017	0	8	0
16018	0	15	0
16019	0	15	0
16020	0	13	0
16021	0	13	0
16022	0	16	0
16023	0	12	0
16024	0	9	0
16025	0	11	0
16026	0	3	0
16027	0	5	0
16028	0	9	0
16029	0	11	0
16030	0	19	0
16031	0	11	0
16032	0	7	0
16033	0	9	0
16034	0	5	0
16035	0	7	0
16036	0	6	0
16037	0	11	0
16038	0	8	0
16039	0	25	0
16040	0	5	0
16041	0	13	0
16042	0	12	0
16043	0	8	0
16044	0	15	0
16045	0	25	0
16046	0	10	0
16047	0	16	0
16048	0	15	0
16049	0	9	0
16050	0	11	0
16051	0	23	0
16052	0	11	0
16053	0	7	0
16054	0	12	0
16055	0	9	0
16056	0	9	0
16057	0	4	0
16058	0	12	0
16059	0	3	0
16060	0	10	0
16061	0	14	0
16062	0	10	0
16063	0	10	0
16064	0	8	0
16065	0	9	0
16066	0	7	0
16067	0	12	0
16068	0	14	0
16069	0	10	0
16070	0	14	0
16071	0	16	0
16072	0	13	0
16073	0	14	0
16074	0	19	0
16075	0	16	0
16076	0	16	0
16077	0	17	0
16078	0	14	0
16079	0	7	0
16080	0	2	0
16081	0	22	0
