## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7.good_mapq --OUTPUT 260629_Emseq_LV_index_C2_Bap1_Math1_adult_ctrl_F2_S7.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 08:25:38 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
216	186	49	2	175796743	228.167454	76.669531	685600679	FR	19	39	59	79	99	123	149	183	245	319	467			
9343453	16077	9341164.5	2	190508651	22079616.791886	27920854.776448	8374	RF	10859873	18364243	18654751	18654907	18682315	25621533	55555705	89871933	140166791	181611671	256743337			
39429149.5	44467456	26265296	114152	128886980	45065094.45679	34047018.922767	162	TANDEM	14193895	26946081	35344135	43437643	52048715	61672339	71614677	83814965	110043211	124850429	175764949			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
123	1609454	0	0
124	1670440	0	0
125	1731681	0	0
126	1795265	0	0
127	1858165	3	0
128	1920113	1	0
129	1985424	1	0
130	2046602	0	0
131	2104449	0	0
132	2175608	2	0
133	2235890	0	0
134	2297242	1	0
135	2358504	0	0
136	2420652	0	0
137	2481867	2	0
138	2543417	0	0
139	2604856	2	0
140	2664571	0	0
141	2724777	1	0
142	2784727	0	0
143	2845571	0	0
144	2903579	0	0
145	2967272	0	0
146	3019718	0	0
147	3079336	1	0
148	3131519	0	0
149	3185232	0	0
150	3230904	1	0
151	3279856	2	0
152	3327533	0	0
153	3367821	3	0
154	3403196	0	0
155	3436278	0	0
156	3477858	1	0
157	3515121	1	0
158	3548411	0	0
159	3576178	0	0
160	3616017	0	0
161	3645939	0	0
162	3676132	0	0
163	3700811	4	0
164	3730339	1	0
165	3755786	1	0
166	3779554	0	0
167	3798635	0	0
168	3819415	0	0
169	3841772	0	0
170	3853672	1	0
171	3872313	0	0
172	3891798	0	0
173	3911027	0	0
174	3919824	1	0
175	3923145	2	0
176	3945184	0	0
177	3953505	1	0
178	3959175	0	0
179	3967605	0	0
180	3971387	2	0
181	3974577	0	0
182	3978873	0	0
183	3979793	0	0
184	3978603	1	0
185	3980947	0	0
186	3983239	0	0
187	3981652	1	0
188	3982212	0	0
189	3974102	0	0
190	3973200	1	0
191	3964534	1	0
192	3961858	0	0
193	3953785	1	0
194	3947375	2	0
195	3940441	0	0
196	3925580	1	0
197	3919622	2	0
198	3906735	1	0
199	3894426	0	0
200	3889768	1	0
201	3877120	0	0
202	3860608	2	0
203	3843861	0	0
204	3825667	1	0
205	3817089	0	0
206	3801161	0	0
207	3784447	0	0
208	3768321	0	0
209	3755782	1	0
210	3740651	0	0
211	3717293	0	0
212	3701177	0	0
213	3685141	0	0
214	3668017	0	0
215	3652632	0	0
216	3634149	0	0
217	3611637	0	0
218	3593421	0	0
219	3571010	3	0
220	3552509	0	0
221	3532783	3	0
222	3509146	0	0
223	3487777	0	0
224	3471153	5	0
225	3447012	0	0
226	3425814	0	0
227	3409889	1	0
228	3386961	1	0
229	3367876	0	0
230	3346479	1	0
231	3328265	0	0
232	3308440	0	0
233	3281460	0	0
234	3260728	0	0
235	3231347	7	0
236	3198043	2	0
237	3177385	5	0
238	3150909	0	0
239	3135464	0	0
240	3110752	0	0
241	3087734	6	0
242	3063236	0	0
243	3036282	1	0
244	3016387	0	0
245	2992492	0	0
246	2964815	0	0
247	2939998	0	0
248	2922842	3	0
249	2902968	2	0
250	2873757	0	0
251	2851248	0	0
252	2828464	3	0
253	2799579	0	0
254	2774121	0	0
255	2756871	0	0
256	2725536	0	0
257	2695457	2	0
258	2675350	1	0
259	2650359	0	0
260	2630657	0	0
261	2605399	0	0
262	2578023	0	0
263	2555657	0	0
264	2532551	4	0
265	2502894	0	0
266	2479974	1	0
267	2461397	0	0
268	2434794	1	0
269	2410994	0	0
270	2384962	3	0
271	2359115	0	0
272	2307707	2	0
273	2281868	3	0
274	2258897	2	0
275	2231781	0	0
276	2216870	0	0
277	2188315	0	0
278	2169494	0	0
279	2150651	2	0
280	2129185	0	0
281	2102945	0	0
282	2084916	0	0
283	2062839	0	0
284	2042201	0	0
285	2021780	0	0
286	2003301	1	0
287	1973392	0	0
288	1960664	1	0
289	1937449	0	0
290	1919438	0	0
291	1895450	1	0
292	1875426	0	0
293	1854474	1	0
294	1836155	0	0
295	1813596	0	0
296	1795287	0	0
297	1773849	0	0
298	1756526	0	0
299	1734865	1	0
300	1716344	0	0
301	1696870	0	0
302	1676918	4	0
303	1653733	0	0
304	1636254	0	0
305	1615845	0	0
306	1600810	1	0
307	1584081	5	0
308	1566864	0	0
309	1547750	0	0
310	1525863	3	0
311	1509426	0	0
312	1489415	1	0
313	1475050	0	0
314	1450240	0	0
315	1436443	2	0
316	1418593	5	0
317	1399297	2	0
318	1384661	3	0
319	1368862	3	0
320	1349089	0	0
321	1334371	0	0
322	1315200	0	0
323	1298079	0	0
324	1282749	3	0
325	1270195	3	0
326	1248544	1	0
327	1234359	0	0
328	1219785	3	0
329	1206262	0	0
330	1188119	0	0
331	1175762	0	0
332	1159022	0	0
333	1145177	0	0
334	1128660	0	0
335	1112756	0	0
336	1097754	1	0
337	1081097	0	0
338	1071929	1	0
339	1054879	0	0
340	1039818	0	0
341	1026224	5	0
342	1011840	0	0
343	1003486	0	0
344	985882	0	0
345	973693	0	0
346	961047	0	0
347	949233	2	0
348	934456	1	0
349	920909	0	0
350	906994	0	0
351	894196	0	0
352	879824	0	0
353	868670	0	0
354	857764	0	0
355	846139	0	0
356	835780	0	0
357	824325	0	0
358	809487	0	0
359	798780	1	0
360	786409	1	0
361	777416	1	0
362	761523	2	0
363	752481	2	0
364	740254	0	0
365	733136	0	0
366	716985	0	0
367	709573	0	0
368	698385	0	0
369	688422	0	0
370	677560	0	0
371	669820	0	0
372	658507	0	0
373	650133	0	0
374	636262	0	0
375	628166	3	0
376	620309	0	0
377	608441	1	0
378	598584	0	0
379	592022	0	0
380	581323	0	0
381	573179	0	0
382	562508	0	0
383	555208	0	0
384	546760	0	0
385	536979	0	0
386	528139	0	0
387	520461	1	0
388	510482	0	0
389	504574	0	0
390	494640	0	0
391	484667	0	0
392	479073	0	0
393	469152	3	0
394	463851	0	0
395	457115	0	0
396	446131	2	0
397	439143	1	0
398	430689	8	0
399	425130	0	0
400	417861	0	0
401	412224	0	0
402	404252	0	0
403	398113	0	0
404	389596	1	0
405	382517	1	0
406	376160	2	0
407	367377	0	0
408	363992	3	0
409	358060	0	0
410	350315	0	0
411	343820	0	0
412	337717	0	0
413	332349	0	0
414	324251	1	0
415	320029	0	0
416	313945	0	0
417	308679	0	0
418	304025	0	0
419	295895	2	0
420	292414	2	0
421	286403	0	0
422	279801	0	0
423	274599	0	0
424	271258	0	0
425	264759	0	0
426	261692	0	0
427	256529	0	0
428	249791	0	0
429	244697	0	0
430	240741	0	0
431	236326	0	0
432	231983	2	0
433	228461	1	0
434	223175	0	0
435	218203	1	0
436	215612	3	0
437	209198	1	0
438	206365	0	0
439	202286	0	0
440	197325	0	0
441	195770	0	0
442	191095	0	0
443	185817	5	0
444	183964	10	0
445	179784	0	0
446	175313	0	0
447	171359	0	0
448	168987	3	0
449	164191	0	0
450	163071	0	0
451	157638	0	0
452	155658	0	0
453	151976	1	0
454	149594	0	0
455	145930	1	0
456	141410	0	0
457	138887	0	0
458	138030	1	0
459	134340	0	0
460	131832	0	0
461	128317	0	0
462	125203	1	0
463	121194	0	0
464	119821	0	0
465	118708	0	0
466	115135	0	0
467	113192	0	0
468	109511	0	0
469	108127	0	0
470	106402	0	0
471	102502	0	0
472	101202	0	0
473	98692	0	0
474	96399	0	0
475	95948	0	0
476	93354	0	0
477	91967	0	0
478	88643	0	0
479	86576	0	0
480	85294	0	0
481	83346	0	0
482	81902	0	0
483	80817	0	0
484	78069	0	0
485	76596	0	0
486	74694	0	0
487	71094	0	0
488	69301	1	0
489	67344	1	0
490	66486	0	0
491	65609	0	0
492	63701	0	0
493	61496	0	0
494	60172	0	0
495	58578	0	0
496	57488	0	0
497	55346	1	0
498	53900	0	0
499	52687	0	0
500	52270	0	0
501	50431	0	0
502	49611	1	0
503	47813	0	0
504	46865	0	0
505	45709	0	0
506	44241	5	0
507	44223	3	0
508	42271	0	0
509	41526	0	0
510	40316	0	0
511	39271	0	0
512	37963	0	0
513	37716	0	0
514	36543	0	0
515	36105	0	0
516	34334	0	0
517	33773	0	0
518	32606	0	0
519	31542	0	0
520	31382	0	0
521	30733	1	0
522	30311	0	0
523	26632	0	0
524	25939	0	0
525	24935	0	0
526	24094	0	0
527	24129	0	0
528	22952	0	0
529	23054	0	0
530	22774	0	0
531	20837	0	0
532	21437	0	0
533	20133	0	0
534	20109	0	0
535	19721	0	0
536	19038	0	0
537	17941	0	0
538	17579	0	0
539	17540	0	0
540	16978	0	0
541	16149	0	0
542	16860	0	0
543	15581	0	0
544	14911	2	0
545	14177	0	0
546	14642	2	0
547	14258	0	0
548	13513	0	0
549	12772	0	0
550	12636	3	0
551	12173	2	0
552	11757	0	0
553	11652	0	0
554	10823	2	0
555	10963	0	0
556	10318	2	0
557	10357	0	0
558	10064	0	0
559	9879	0	0
560	9419	0	0
561	8895	0	0
562	8842	0	0
563	8501	0	0
564	8573	0	0
565	8048	0	0
566	7656	0	0
567	7626	0	0
568	7539	0	0
569	7488	0	0
570	7178	0	0
571	6753	0	0
572	6985	0	0
573	6330	0	0
574	6024	0	0
575	5866	0	0
576	6203	0	0
577	5300	0	0
578	5217	0	0
579	5032	0	0
580	5149	0	0
581	5069	0	0
582	4738	0	0
583	4435	0	0
584	4344	1	0
585	4047	0	0
586	4074	1	0
587	4017	1	0
588	3732	0	0
589	3746	0	0
590	3479	1	0
591	3570	0	0
592	3266	0	0
593	2983	2	0
594	2943	1	0
595	3026	0	0
596	3164	0	0
597	2711	0	0
598	2603	0	0
599	2419	0	0
600	2579	1	0
601	2474	0	0
602	2327	0	0
603	2403	0	0
604	2128	0	0
605	2244	1	0
606	1900	0	0
607	1788	0	0
608	1837	0	0
609	1697	3	0
610	1775	0	0
611	1574	0	0
612	1623	0	0
613	1583	0	0
614	1559	1	0
615	1415	0	0
616	1406	0	0
617	1369	0	0
618	1338	0	0
619	1169	0	0
620	1392	0	0
621	1114	0	0
622	1080	0	0
623	1248	0	0
624	1048	0	0
625	1116	0	0
626	922	0	0
627	1034	0	0
628	955	1	0
629	922	0	0
630	848	3	0
631	816	0	0
632	852	0	0
633	870	0	0
634	675	1	0
635	806	0	0
636	716	0	0
637	747	0	0
638	781	0	0
639	799	0	0
640	684	0	0
641	606	1	0
642	610	0	0
643	593	0	0
644	619	0	0
645	506	0	0
646	559	0	0
647	602	0	0
648	423	0	0
649	527	0	0
650	566	0	0
651	502	0	0
652	358	0	0
653	425	0	0
654	406	0	0
655	429	0	0
656	459	0	0
657	277	0	0
658	428	0	0
659	373	0	0
660	243	0	0
661	351	0	0
662	320	0	0
663	252	0	0
664	340	0	0
665	361	0	0
666	285	0	0
667	238	0	0
668	257	0	0
669	265	0	0
670	241	0	0
671	220	0	0
672	254	0	0
673	285	0	0
674	221	0	0
675	254	0	0
676	214	0	0
677	208	0	0
678	233	0	0
679	201	0	0
680	148	0	0
681	141	0	0
682	163	0	0
683	185	0	0
684	184	0	0
685	113	1	0
686	165	0	0
687	188	0	0
688	122	0	0
689	155	0	0
690	189	0	0
691	127	0	0
692	152	1	0
693	171	0	0
694	113	0	0
695	113	0	0
696	103	0	0
697	108	0	0
698	88	0	0
699	106	0	0
700	95	0	0
701	91	0	0
702	104	0	0
703	95	0	0
704	72	0	0
705	111	0	0
706	137	0	0
733	0	1	0
741	0	1	0
747	0	1	0
762	0	1	0
765	0	2	0
767	0	3	0
770	0	1	0
778	0	1	0
780	0	1	0
788	0	2	0
801	0	3	0
827	0	4	0
835	0	2	0
866	0	1	0
889	0	2	0
891	0	3	0
919	0	1	0
926	0	1	0
935	0	3	0
984	0	1	0
985	0	4	0
1009	0	3	0
1024	0	4	0
1038	0	1	0
1048	0	3	0
1054	0	4	0
1064	0	1	0
1069	0	3	0
1072	0	1	0
1073	0	1	0
1089	0	3	0
1098	0	2	0
1100	0	1	0
1101	0	1	0
1102	0	2	0
1103	0	2	0
1107	0	2	0
1113	0	1	0
1123	0	2	0
1128	0	1	0
1129	0	1	0
1132	0	5	0
1136	0	1	0
1137	0	1	0
1139	0	1	0
1153	0	1	0
1173	0	3	0
1174	0	4	0
1193	0	2	0
1201	0	2	0
1202	0	3	0
1216	0	1	0
1220	0	3	0
1222	0	2	0
1226	0	1	0
1227	0	1	0
1228	0	1	0
1243	0	2	0
1245	0	1	0
1262	0	1	0
1264	0	1	0
1265	0	1	0
1267	0	1	0
1273	0	1	0
1297	0	2	0
1305	0	1	0
1307	0	1	0
1316	0	1	0
1321	0	1	0
1332	0	1	0
1343	0	1	0
1353	0	1	0
1412	0	3	0
1492	0	1	0
1756	0	1	0
1767	0	3	0
1960	0	1	0
2040	0	4	0
2065	0	1	0
2085	0	4	0
2097	0	3	0
2114	0	2	0
2121	0	5	0
2133	0	8	0
2134	0	1	0
2154	0	2	0
2168	0	1	0
2182	0	5	0
2189	0	2	0
2199	0	2	0
2205	0	4	0
2213	0	1	0
2214	0	3	0
2227	0	1	0
2233	0	5	0
2247	0	3	0
2256	0	1	0
2262	0	1	0
2263	0	1	0
2266	0	1	0
2267	0	2	0
2269	0	1	0
2271	0	4	0
2275	0	1	0
2276	0	1	0
2277	0	1	0
2281	0	7	0
2296	0	4	0
2306	0	2	0
2310	0	2	0
2314	0	1	0
2319	0	1	0
2320	0	1	0
2327	0	2	0
2344	0	1	0
2368	0	1	0
2377	0	1	0
2384	0	1	0
2421	0	1	0
2431	0	2	0
2440	0	1	0
2442	0	1	0
2444	0	2	0
2451	0	1	0
2455	0	2	0
2466	0	2	0
2483	0	1	0
2507	0	2	0
2509	0	1	0
2511	0	1	0
2554	0	3	0
2608	0	1	0
2730	0	1	0
2732	0	2	0
2899	0	1	0
2964	0	1	0
2992	0	1	0
3073	0	4	0
3125	0	1	0
3146	0	1	0
3202	0	1	0
3211	0	1	0
3217	0	1	0
3221	0	1	0
3235	0	1	0
3619	0	1	0
3687	0	1	0
3690	0	2	0
3693	0	2	0
3699	0	3	0
3705	0	3	0
3706	0	1	0
3720	0	1	0
4420	0	1	0
4915	0	1	0
5127	0	1	0
5152	0	1	0
5715	0	1	0
5716	0	1	0
6326	0	1	0
6519	0	1	0
6851	0	1	0
7169	0	2	0
7285	0	3	0
7425	0	1	0
7431	0	1	0
7443	0	1	0
7452	0	2	0
7458	0	1	0
7466	0	1	0
7481	0	1	0
7482	0	1	0
7607	0	2	0
7704	0	1	0
7748	0	3	0
7795	0	3	0
7914	0	1	0
8406	0	2	0
8466	0	1	0
9994	0	3	0
10031	0	3	0
10160	0	1	0
10193	0	1	0
10286	0	2	0
10636	0	2	0
10773	0	1	0
10781	0	1	0
11119	0	2	0
11329	0	1	0
11434	0	1	0
11695	0	2	0
11755	0	1	0
11803	0	5	0
12023	0	1	0
12041	0	1	0
12084	0	3	0
13261	0	1	0
13722	0	1	0
14003	0	1	0
14210	0	3	0
14219	0	1	0
14241	0	2	0
14246	0	1	0
14298	0	1	0
14874	0	2	0
14967	0	1	0
15394	0	1	0
15514	0	3	0
15721	0	2	0
15790	0	1	0
15793	0	2	0
15823	0	1	0
15828	0	3	0
15829	0	3	0
15834	0	4	0
15839	0	1	0
15843	0	1	0
15844	0	1	0
15847	0	4	0
15848	0	2	0
15849	0	1	0
15850	0	2	0
15851	0	3	0
15852	0	2	0
15854	0	2	0
15857	0	6	0
15859	0	7	0
15863	0	2	0
15865	0	2	0
15866	0	1	0
15871	0	3	0
15872	0	2	0
15873	0	9	0
15874	0	2	0
15876	0	11	0
15877	0	3	0
15878	0	7	0
15879	0	2	0
15882	0	9	0
15883	0	6	0
15884	0	4	0
15887	0	5	0
15888	0	2	0
15890	0	5	0
15891	0	1	0
15893	0	9	0
15894	0	2	0
15897	0	6	0
15898	0	3	0
15899	0	2	0
15900	0	2	0
15902	0	5	0
15903	0	4	0
15905	0	2	0
15908	0	2	0
15909	0	7	0
15910	0	3	0
15911	0	2	0
15912	0	7	0
15913	0	7	0
15915	0	3	0
15916	0	8	0
15917	0	2	0
15919	0	3	0
15920	0	6	0
15921	0	4	0
15922	0	3	0
15924	0	1	0
15925	0	4	0
15926	0	6	0
15927	0	11	0
15928	0	2	0
15929	0	2	0
15931	0	11	0
15932	0	8	0
15933	0	6	0
15934	0	7	0
15935	0	5	0
15937	0	6	0
15938	0	8	0
15939	0	5	0
15940	0	4	0
15941	0	13	0
15942	0	3	0
15944	0	2	0
15945	0	3	0
15946	0	10	0
15947	0	3	0
15948	0	4	0
15949	0	9	0
15952	0	4	0
15953	0	2	0
15954	0	1	0
15955	0	5	0
15956	0	4	0
15957	0	7	0
15958	0	2	0
15959	0	8	0
15960	0	2	0
15961	0	2	0
15962	0	11	0
15963	0	7	0
15964	0	6	0
15965	0	3	0
15966	0	6	0
15967	0	1	0
15968	0	14	0
15969	0	8	0
15970	0	14	0
15971	0	6	0
15972	0	6	0
15973	0	7	0
15974	0	6	0
15976	0	9	0
15977	0	8	0
15978	0	3	0
15979	0	6	0
15980	0	6	0
15981	0	14	0
15982	0	9	0
15983	0	5	0
15984	0	4	0
15985	0	14	0
15986	0	1	0
15987	0	7	0
15988	0	9	0
15989	0	6	0
15990	0	10	0
15991	0	14	0
15992	0	9	0
15993	0	4	0
15994	0	4	0
15995	0	4	0
15996	0	19	0
15997	0	14	0
15998	0	1	0
15999	0	20	0
16000	0	14	0
16001	0	12	0
16002	0	10	0
16003	0	10	0
16004	0	13	0
16005	0	16	0
16006	0	11	0
16007	0	14	0
16008	0	3	0
16009	0	7	0
16010	0	4	0
16011	0	8	0
16012	0	4	0
16013	0	11	0
16014	0	10	0
16015	0	3	0
16016	0	9	0
16017	0	19	0
16018	0	8	0
16019	0	7	0
16020	0	13	0
16021	0	7	0
16022	0	4	0
16023	0	10	0
16024	0	6	0
16025	0	9	0
16026	0	6	0
16027	0	12	0
16028	0	7	0
16029	0	7	0
16030	0	9	0
16031	0	7	0
16032	0	7	0
16033	0	8	0
16034	0	1	0
16035	0	20	0
16036	0	19	0
16037	0	10	0
16038	0	4	0
16039	0	6	0
16040	0	5	0
16041	0	11	0
16042	0	18	0
16043	0	20	0
16044	0	10	0
16045	0	18	0
16046	0	13	0
16047	0	11	0
16048	0	13	0
16049	0	6	0
16050	0	11	0
16051	0	8	0
16052	0	17	0
16053	0	10	0
16054	0	13	0
16055	0	19	0
16056	0	6	0
16057	0	10	0
16058	0	16	0
16059	0	10	0
16060	0	10	0
16061	0	7	0
16062	0	10	0
16063	0	9	0
16064	0	9	0
16065	0	10	0
16066	0	10	0
16067	0	16	0
16068	0	13	0
16069	0	11	0
16070	0	16	0
16071	0	5	0
16072	0	12	0
16073	0	15	0
16074	0	15	0
16075	0	17	0
16076	0	17	0
16077	0	24	0
16078	0	8	0
16079	0	10	0
16080	0	24	0
16081	0	9	0
16082	0	14	0
16083	0	10	0
16084	0	12	0
16085	0	7	0
16086	0	10	0
16087	0	15	0
16088	0	20	0
16089	0	9	0
16090	0	4	0
16091	0	18	0
16092	0	16	0
16093	0	13	0
16094	0	8	0
16095	0	16	0
16096	0	8	0
16097	0	5	0
16098	0	16	0
16099	0	13	0
16100	0	9	0
16101	0	7	0
16102	0	10	0
16103	0	7	0
16104	0	10	0
16105	0	7	0
16106	0	17	0
16107	0	12	0
16108	0	11	0
16109	0	8	0
16110	0	6	0
16111	0	13	0
16112	0	12	0
16113	0	12	0
16114	0	8	0
16115	0	4	0
16116	0	11	0
16117	0	10	0
16118	0	9	0
16119	0	4	0
16120	0	3	0
16121	0	9	0
16122	0	8	0
16123	0	8	0
16124	0	5	0
16125	0	4	0
16126	0	3	0
16127	0	2	0
16128	0	4	0
16129	0	4	0
16130	0	3	0
16131	0	5	0
16132	0	4	0
16133	0	3	0
16134	0	2	0
16135	0	2	0
16136	0	6	0
16137	0	3	0
16138	0	1	0
16139	0	2	0
16140	0	1	0
16141	0	2	0
16142	0	1	0
16143	0	2	0
16144	0	1	0
16149	0	1	0
17415	0	1	0
17640	0	1	0
18059	0	1	0
18063	0	1	0
18243	0	2	0
19104	0	6	0
19226	0	1	0
19232	0	1	0
19482	0	4	0
19553	0	3	0
19629	0	2	0
21224	0	1	0
21491	0	2	0
22405	0	3	0
23289	0	1	0
25017	0	2	0
25686	0	1	0
25755	0	1	0
27168	0	2	0
27391	0	6	0
27678	0	2	0
28740	0	2	0
30580	0	1	0
31770	0	1	0
32259	0	1	0
34076	0	1	0
35736	0	6	0
36331	0	2	0
37309	0	2	0
37351	0	1	0
37356	0	1	0
37370	0	1	0
37374	0	1	0
37377	0	1	0
38113	0	4	0
38296	0	2	0
38382	0	4	0
38447	0	1	0
38532	0	1	0
38553	0	1	0
38554	0	1	0
38555	0	1	0
38581	0	1	0
39583	0	1	0
39678	0	1	0
41535	0	2	0
41729	0	1	0
43392	0	2	0
46703	0	1	0
48520	0	1	0
48717	0	1	0
51172	0	1	0
52835	0	1	0
54526	0	2	0
54558	0	1	0
54592	0	2	0
54652	0	1	0
58173	0	1	0
62168	0	1	0
63892	0	1	0
64145	0	2	0
64297	0	1	0
66079	0	1	0
66120	0	1	0
67189	0	1	0
68197	0	1	0
69973	0	2	0
70097	0	1	0
70099	0	1	0
73885	0	1	0
75346	0	1	0
75353	0	1	0
75355	0	2	0
75369	0	1	0
76253	0	3	0
76436	0	1	0
76854	0	1	0
81283	0	1	0
81302	0	1	0
81416	0	1	0
81445	0	1	0
81470	0	1	0
81529	0	1	0
81552	0	1	0
81556	0	1	0
81574	0	1	0
81601	0	1	0
81624	0	1	0
81642	0	1	0
81673	0	2	0
82009	0	1	0
82190	0	1	0
82870	0	1	0
84278	0	1	0
86312	0	3	0
89345	0	1	0
93680	0	3	0
96848	0	1	0
101906	0	1	0
110275	0	1	0
110280	0	1	0
111472	0	2	0
111476	0	2	0
111526	0	1	0
111542	0	2	0
111565	0	1	0
111567	0	1	0
111571	0	3	0
