## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6.good_mapq --OUTPUT 260629_Emseq_LV_index_B2_Bap1_Math1_adult_mut_M2_S6.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 04:31:26 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
204	174	46	2	184591767	219.634084	77.990546	1444603756	FR	19	37	55	73	93	115	141	177	251	339	511			
17389269	16064	17373284	2	184703187	31214010.060568	36733891.763557	18921	RF	11293581	22400855	31834333	34746323	34746569	34777625	52301397	89136579	138089663	180072671	245504621			
40485593.5	108853787	26184653.5	363778	184094083	47796984.1875	36555124.033107	336	TANDEM	11356819	25343459	36260357	44680089	52292097	62831805	69612639	78557119	119569003	148075653	203562083			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
1062	0	2	0
1063	0	3	0
1069	0	1	0
1075	0	6	0
1076	0	3	0
1079	0	2	0
1084	0	2	0
1093	0	2	0
1102	0	1	0
1108	0	1	0
1112	0	2	0
1119	0	4	0
1120	0	1	0
1125	0	2	0
1126	0	2	0
1135	0	1	0
1137	0	1	0
1138	0	3	0
1144	0	3	0
1149	0	1	0
1153	0	3	0
1154	0	1	0
1155	0	1	0
1159	0	1	0
1160	0	2	0
1166	0	5	0
1168	0	1	0
1172	0	1	0
1173	0	3	0
1175	0	3	0
1177	0	1	0
1179	0	2	0
1182	0	1	0
1184	0	3	0
1193	0	1	0
1196	0	1	0
1197	0	1	0
1203	0	1	0
1204	0	1	0
1205	0	1	0
1209	0	1	0
1217	0	1	0
1219	0	1	0
1234	0	1	0
1237	0	1	0
1239	0	5	0
1240	0	1	0
1243	0	5	0
1247	0	1	0
1250	0	1	0
1254	0	1	0
1261	0	1	0
1266	0	2	0
1268	0	1	0
1271	0	1	0
1274	0	1	0
1276	0	3	0
1281	0	2	0
1284	0	2	0
1287	0	2	0
1310	0	1	0
1317	0	1	0
1319	0	1	0
1323	0	1	0
1326	0	3	0
1332	0	1	0
1336	0	2	0
1341	0	1	0
1351	0	1	0
1354	0	1	0
1356	0	1	0
1358	0	4	0
1368	0	5	0
1377	0	2	0
1444	0	1	0
1459	0	1	0
1794	0	3	0
1797	0	1	0
1803	0	2	0
1852	0	1	0
1909	0	1	0
1965	0	1	0
1976	0	7	0
1989	0	1	0
1996	0	8	0
2080	0	2	0
2100	0	2	0
2115	0	2	0
2124	0	4	0
2126	0	1	0
2129	0	2	0
2134	0	3	0
2143	0	2	0
2149	0	4	0
2158	0	5	0
2161	0	5	0
2168	0	2	0
2170	0	2	0
2171	0	2	0
2175	0	4	0
2177	0	8	0
2188	0	2	0
2191	0	6	0
2197	0	1	0
2203	0	1	0
2206	0	3	0
2211	0	2	0
2213	0	3	0
2226	0	5	0
2227	0	3	0
2228	0	1	0
2229	0	3	0
2238	0	5	0
2240	0	1	0
2242	0	2	0
2245	0	7	0
2251	0	1	0
2255	0	1	0
2268	0	10	0
2269	0	1	0
2270	0	7	0
2272	0	1	0
2275	0	4	0
2276	0	2	0
2277	0	1	0
2282	0	1	0
2283	0	1	0
2285	0	1	0
2290	0	2	0
2295	0	4	0
2298	0	2	0
2302	0	1	0
2309	0	1	0
2314	0	2	0
2330	0	1	0
2334	0	2	0
2343	0	6	0
2346	0	2	0
2347	0	4	0
2349	0	1	0
2351	0	2	0
2354	0	1	0
2355	0	1	0
2360	0	2	0
2366	0	2	0
2376	0	1	0
2377	0	1	0
2381	0	1	0
2385	0	1	0
2394	0	1	0
2396	0	2	0
2399	0	1	0
2401	0	1	0
2403	0	1	0
2404	0	1	0
2406	0	1	0
2433	0	2	0
2439	0	1	0
2441	0	1	0
2444	0	1	0
2446	0	1	0
2449	0	1	0
2451	0	2	0
2456	0	3	0
2459	0	1	0
2471	0	1	0
2473	0	1	0
2475	0	1	0
2476	0	1	0
2477	0	1	0
2478	0	2	0
2485	0	1	0
2486	0	1	0
2489	0	3	0
2518	0	2	0
2536	0	3	0
2599	0	1	0
2623	0	1	0
2633	0	1	0
2644	0	1	0
2645	0	1	0
2652	0	3	0
2725	0	2	0
2798	0	2	0
2803	0	2	0
2842	0	5	0
2886	0	1	0
2906	0	1	0
2955	0	3	0
2972	0	1	0
2979	0	2	0
3004	0	2	0
3014	0	2	0
3031	0	1	0
3046	0	2	0
3060	0	1	0
3061	0	1	0
3067	0	1	0
3090	0	1	0
3104	0	2	0
3115	0	4	0
3116	0	1	0
3117	0	1	0
3148	0	2	0
3168	0	1	0
3204	0	1	0
3210	0	2	0
3212	0	1	0
3222	0	2	0
3236	0	2	0
3238	0	1	0
3324	0	1	0
3368	0	1	0
3372	0	3	0
3387	0	2	0
3429	0	1	0
3447	0	1	0
3618	0	1	0
3686	0	1	0
3703	0	1	0
3704	0	3	0
3706	0	3	0
3768	0	1	0
3791	0	1	0
3851	0	3	0
4222	0	1	0
4265	0	1	0
4297	0	1	0
4311	0	2	0
4320	0	2	0
4333	0	1	0
4352	0	1	0
4446	0	1	0
4602	0	1	0
4712	0	1	0
4849	0	1	0
4967	0	1	0
5056	0	1	0
5140	0	1	0
5285	0	2	0
5286	0	6	0
5294	0	1	0
5361	0	1	0
5424	0	2	0
5438	0	2	0
5648	0	2	0
5675	0	1	0
5730	0	1	0
5748	0	2	0
5775	0	2	0
5780	0	2	0
5874	0	1	0
5882	0	2	0
5884	0	1	0
6204	0	1	0
6281	0	2	0
6284	0	2	0
6288	0	1	0
6375	0	1	0
6436	0	1	0
6606	0	1	0
6658	0	1	0
6936	0	1	0
7016	0	1	0
7020	0	1	0
7186	0	2	0
7301	0	2	0
7368	0	1	0
7409	0	1	0
7412	0	1	0
7447	0	2	0
7460	0	1	0
7463	0	1	0
7464	0	1	0
7466	0	2	0
7468	0	2	0
7481	0	2	0
7523	0	1	0
7657	0	5	0
7695	0	1	0
7733	0	2	0
7745	0	1	0
7753	0	2	0
7756	0	4	0
7759	0	2	0
7775	0	8	0
7782	0	1	0
7787	0	1	0
7821	0	3	0
7825	0	1	0
7826	0	1	0
7831	0	1	0
7832	0	1	0
7833	0	1	0
7845	0	2	0
7851	0	1	0
7852	0	2	0
7856	0	2	0
7859	0	1	0
7880	0	1	0
7890	0	1	0
7898	0	1	0
7954	0	4	0
8115	0	1	0
8122	0	1	0
8155	0	2	0
8494	0	1	0
8550	0	1	0
9081	0	1	0
9392	0	2	0
9683	0	1	0
9926	0	1	0
10031	0	1	0
10125	0	1	0
10178	0	1	0
10185	0	5	0
10794	0	1	0
11022	0	1	0
11175	0	2	0
11249	0	1	0
12027	0	1	0
12029	0	1	0
12083	0	1	0
12386	0	1	0
12409	0	1	0
12682	0	3	0
12772	0	1	0
12775	0	1	0
13111	0	4	0
13293	0	1	0
13308	0	2	0
13505	0	1	0
13533	0	2	0
13940	0	2	0
14008	0	1	0
14235	0	1	0
14250	0	1	0
14300	0	1	0
14391	0	2	0
14902	0	1	0
14991	0	2	0
15508	0	1	0
15514	0	1	0
15622	0	1	0
15667	0	1	0
15708	0	3	0
15712	0	4	0
15749	0	10	0
15758	0	2	0
15761	0	14	0
15769	0	8	0
15773	0	4	0
15777	0	4	0
15789	0	2	0
15790	0	6	0
15791	0	3	0
15797	0	2	0
15805	0	1	0
15806	0	2	0
15807	0	3	0
15808	0	3	0
15809	0	7	0
15816	0	1	0
15817	0	1	0
15818	0	2	0
15819	0	3	0
15826	0	9	0
15827	0	3	0
15831	0	4	0
15832	0	4	0
15833	0	3	0
15834	0	7	0
15838	0	2	0
15842	0	10	0
15843	0	17	0
15845	0	3	0
15846	0	6	0
15847	0	5	0
15848	0	1	0
15849	0	2	0
15850	0	12	0
15852	0	16	0
15855	0	1	0
15857	0	4	0
15860	0	1	0
15861	0	7	0
15862	0	5	0
15863	0	1	0
15866	0	9	0
15867	0	6	0
15868	0	10	0
15869	0	1	0
15872	0	3	0
15873	0	9	0
15875	0	12	0
15876	0	1	0
15877	0	5	0
15878	0	2	0
15879	0	2	0
15881	0	17	0
15882	0	7	0
15883	0	1	0
15884	0	8	0
15885	0	3	0
15886	0	2	0
15887	0	2	0
15888	0	1	0
15889	0	11	0
15890	0	4	0
15891	0	7	0
15892	0	4	0
15893	0	11	0
15894	0	2	0
15896	0	2	0
15897	0	5	0
15899	0	2	0
15901	0	7	0
15902	0	1	0
15903	0	6	0
15905	0	8	0
15908	0	3	0
15909	0	8	0
15911	0	8	0
15913	0	6	0
15914	0	2	0
15915	0	12	0
15918	0	6	0
15919	0	1	0
15920	0	7	0
15922	0	8	0
15924	0	7	0
15925	0	5	0
15926	0	17	0
15928	0	10	0
15929	0	14	0
15931	0	6	0
15932	0	4	0
15933	0	16	0
15934	0	9	0
15935	0	1	0
15936	0	6	0
15937	0	6	0
15938	0	3	0
15939	0	1	0
15940	0	22	0
15941	0	3	0
15942	0	2	0
15943	0	5	0
15944	0	8	0
15946	0	15	0
15947	0	8	0
15949	0	10	0
15950	0	7	0
15951	0	4	0
15952	0	7	0
15953	0	13	0
15954	0	12	0
15955	0	12	0
15956	0	13	0
15957	0	11	0
15958	0	9	0
15959	0	17	0
15960	0	18	0
15961	0	10	0
15962	0	9	0
15963	0	8	0
15964	0	13	0
15965	0	9	0
15966	0	29	0
15967	0	8	0
15968	0	3	0
15969	0	2	0
15970	0	8	0
15971	0	6	0
15972	0	5	0
15973	0	9	0
15974	0	21	0
15975	0	18	0
15976	0	1	0
15977	0	11	0
15978	0	18	0
15979	0	9	0
15980	0	15	0
15981	0	20	0
15982	0	28	0
15983	0	9	0
15984	0	10	0
15985	0	14	0
15986	0	10	0
15987	0	12	0
15988	0	10	0
15989	0	13	0
15990	0	7	0
15991	0	9	0
15992	0	12	0
15993	0	15	0
15994	0	4	0
15995	0	6	0
15996	0	23	0
15997	0	6	0
15998	0	8	0
15999	0	6	0
16000	0	6	0
16001	0	13	0
16002	0	7	0
16003	0	7	0
16004	0	8	0
16005	0	27	0
16006	0	19	0
16007	0	18	0
16008	0	9	0
16009	0	13	0
16010	0	19	0
16011	0	7	0
16012	0	11	0
16013	0	30	0
16014	0	18	0
16015	0	15	0
16016	0	11	0
16017	0	18	0
16018	0	11	0
16019	0	14	0
16020	0	10	0
16021	0	11	0
16022	0	9	0
16023	0	6	0
16024	0	14	0
16025	0	14	0
16026	0	16	0
16027	0	8	0
16028	0	13	0
16029	0	16	0
16030	0	17	0
16031	0	8	0
16032	0	16	0
16033	0	10	0
16034	0	12	0
16035	0	19	0
16036	0	5	0
16037	0	22	0
16038	0	17	0
16039	0	14	0
16040	0	28	0
16041	0	14	0
16042	0	4	0
16043	0	17	0
16044	0	24	0
16045	0	15	0
16046	0	30	0
16047	0	10	0
16048	0	13	0
16049	0	13	0
16050	0	12	0
16051	0	19	0
16052	0	6	0
16053	0	9	0
16054	0	24	0
16055	0	10	0
16056	0	25	0
16057	0	15	0
16058	0	21	0
16059	0	7	0
