## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4.good_mapq --OUTPUT 260629_Emseq_LV_index_H1_Bap1_Math1_adult_mut_F1_S4.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 08:13:45 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
228	198	52	2	180857436	243.118889	84.721806	1260107517	FR	21	41	61	83	105	129	159	197	269	359	541			
19225277	16015	19209267	2	182629116	32015297.616807	36359531.573348	27049	RF	11892785	22844757	33017531	38418275	38418535	38444075	51649493	86600847	134632913	175156641	241159051			
46552572.5	47822856	29599003.5	35	160457971	50592353.098291	36514989.629503	234	TANDEM	10525283	23816449	35801167	48267595	59086485	69508289	75330091	86208705	106630449	145314669	200731641			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
186	6838229	0	0
187	6859364	0	0
188	6877934	1	0
189	6887936	3	0
190	6904187	0	0
191	6915315	2	0
192	6928615	0	0
193	6929102	1	0
194	6938185	0	0
195	6935734	1	0
196	6944685	2	0
197	6942313	2	0
198	6945915	0	0
199	6938918	6	0
200	6933413	1	0
201	6931596	1	0
202	6909465	2	0
203	6906620	0	0
204	6897860	1	0
205	6885702	1	0
206	6874491	1	0
207	6860614	3	0
208	6843713	1	0
209	6830539	0	0
210	6813379	2	0
211	6795986	1	0
212	6772583	1	0
213	6756540	0	0
214	6735623	0	0
215	6716127	1	0
216	6692493	0	0
217	6663905	4	0
218	6641480	1	0
219	6624356	1	0
220	6585044	3	0
221	6560153	0	0
222	6540567	0	0
223	6503895	1	0
224	6478344	1	0
225	6445961	3	0
226	6415754	2	0
227	6390504	3	0
228	6359558	1	0
229	6327198	0	0
230	6300345	0	0
231	6268277	1	0
232	6241516	0	0
233	6204653	3	0
234	6167114	0	0
235	6128485	2	0
236	6062862	0	0
237	6027906	1	0
238	5997964	2	0
239	5963502	3	0
240	5928117	0	0
241	5891103	2	0
242	5850562	11	0
243	5805277	7	0
244	5773735	0	0
245	5729217	0	0
246	5695451	0	0
247	5652823	0	0
248	5612759	3	0
249	5574931	5	0
250	5529276	0	0
251	5485652	2	0
252	5451277	5	0
253	5402057	0	0
254	5358811	0	0
255	5312949	3	0
256	5279977	6	0
257	5232966	0	0
258	5190515	2	0
259	5148415	0	0
260	5104233	0	0
261	5060569	2	0
262	5015796	4	0
263	4975956	2	0
264	4933374	5	0
265	4892048	0	0
266	4848933	0	0
267	4810132	0	0
268	4761471	0	0
269	4722069	2	0
270	4676873	0	0
271	4630034	0	0
272	4539531	1	0
273	4491186	0	0
274	4447754	0	0
275	4410669	0	0
276	4373431	0	0
277	4337822	4	0
278	4294338	0	0
279	4254622	0	0
280	4212455	3	0
281	4171579	0	0
282	4135566	0	0
283	4101369	0	0
284	4061161	1	0
285	4025831	3	0
286	3988777	2	0
287	3945092	1	0
288	3902022	1	0
289	3871991	3	0
290	3831707	2	0
291	3799227	1	0
292	3758510	2	0
293	3717456	0	0
294	3683830	0	0
295	3648274	4	0
296	3612101	2	0
297	3577560	0	0
298	3530357	0	0
299	3502853	1	0
300	3460061	0	0
301	3429915	1	0
302	3396305	4	0
303	3359308	4	0
304	3320281	4	0
305	3285913	3	0
306	3255347	0	0
307	3222387	10	0
308	3182458	1	0
309	3148385	5	0
310	3117778	0	0
311	3083899	0	0
312	3049056	0	0
313	3020096	4	0
314	2986953	1	0
315	2958334	2	0
316	2925215	0	0
317	2890116	0	0
318	2858926	1	0
319	2829159	0	0
320	2799496	0	0
321	2768756	0	0
322	2733869	4	0
323	2702646	0	0
324	2677844	1	0
325	2646265	1	0
326	2617847	2	0
327	2586290	2	0
328	2553810	2	0
329	2534495	1	0
330	2497488	5	0
331	2469514	2	0
332	2446618	0	0
333	2413228	2	0
334	2387260	0	0
335	2361378	1	0
336	2337660	3	0
337	2305874	4	0
338	2279779	2	0
339	2254163	0	0
340	2227449	0	0
341	2201655	2	0
342	2175841	2	0
343	2147075	0	0
344	2126898	0	0
345	2105810	5	0
346	2076774	1	0
347	2053539	3	0
348	2025154	1	0
349	2007340	0	0
350	1980931	0	0
351	1952739	0	0
352	1927402	0	0
353	1907807	0	0
354	1891112	0	0
355	1866847	3	0
356	1843467	0	0
357	1821763	1	0
358	1795584	7	0
359	1779302	0	0
360	1757306	1	0
361	1735201	1	0
362	1715460	2	0
363	1692073	2	0
364	1667591	1	0
365	1649948	1	0
366	1633170	0	0
367	1611909	0	0
368	1593043	2	0
369	1570651	1	0
370	1552045	0	0
371	1535788	2	0
372	1512258	2	0
373	1495485	2	0
374	1483414	2	0
375	1460998	0	0
376	1440639	4	0
377	1425623	0	0
378	1408121	1	0
379	1387733	2	0
380	1371274	6	0
381	1355636	0	0
382	1342693	0	0
383	1318847	0	0
384	1297228	0	0
385	1284066	2	0
386	1266955	1	0
387	1255689	0	0
388	1238895	0	0
389	1223136	0	0
390	1207942	2	0
391	1190220	1	0
392	1173367	0	0
393	1159920	0	0
394	1142202	4	0
395	1133830	0	0
396	1115364	0	0
397	1101521	1	0
398	1090484	2	0
399	1071417	2	0
400	1056949	0	0
401	1046534	0	0
402	1030314	4	0
403	1016073	5	0
404	1002145	1	0
405	986826	5	0
406	975600	0	0
407	968513	0	0
408	950444	0	0
409	937160	2	0
410	923103	0	0
411	913125	2	0
412	903162	2	0
413	889329	0	0
414	875310	0	0
415	867527	1	0
416	852096	4	0
417	839624	10	0
418	832453	1	0
419	816262	0	0
420	811589	3	0
421	798551	1	0
422	785106	1	0
423	777280	0	0
424	761737	1	0
425	752041	0	0
426	742252	0	0
427	731127	2	0
428	724527	3	0
429	714359	1	0
430	703896	1	0
431	692084	2	0
432	686038	0	0
433	674810	0	0
434	664874	0	0
435	656352	0	0
436	649220	0	0
437	640896	3	0
438	633055	2	0
439	623241	3	0
440	613408	1	0
441	605973	1	0
442	594049	0	0
443	588182	1	0
444	577376	1	0
445	571676	4	0
446	561282	0	0
447	554484	0	0
448	544101	1	0
449	538089	2	0
450	532538	0	0
451	520674	0	0
452	513799	0	0
453	509705	2	0
454	499784	0	0
455	494621	1	0
456	486695	0	0
457	476602	1	0
458	471149	1	0
459	464452	0	0
460	456583	1	0
461	451564	0	0
462	444803	1	0
463	436459	1	0
464	431361	0	0
465	425552	1	0
466	418799	0	0
467	410446	3	0
468	406625	1	0
469	399621	0	0
470	392242	2	0
471	388139	0	0
472	381096	0	0
473	378327	0	0
474	370055	1	0
475	366282	1	0
476	360447	0	0
477	354524	2	0
478	349799	0	0
479	342353	0	0
480	341246	4	0
481	335491	0	0
482	329037	1	0
483	324487	0	0
484	318270	2	0
485	313325	2	0
486	309774	0	0
487	299078	0	0
488	295253	0	0
489	290136	0	0
490	284864	0	0
491	278839	0	0
492	277410	0	0
493	269799	0	0
494	269212	0	0
495	263453	0	0
496	256698	0	0
497	253206	0	0
498	248330	0	0
499	246534	0	0
500	241346	0	0
501	237906	0	0
502	232602	0	0
503	230094	0	0
504	224419	0	0
505	219045	0	0
506	216241	0	0
507	212975	0	0
508	207952	0	0
509	206965	0	0
510	203814	0	0
511	198689	0	0
512	193468	0	0
513	191062	1	0
514	190154	0	0
515	186216	0	0
516	181689	0	0
517	177431	0	0
518	175554	0	0
519	171472	1	0
520	167606	3	0
521	164546	0	0
522	162472	0	0
523	154952	0	0
524	152269	0	0
525	147446	1	0
526	145431	4	0
527	142372	0	0
528	140552	0	0
529	137702	0	0
530	134116	0	0
531	132416	0	0
532	130622	0	0
533	128765	0	0
534	125640	1	0
535	123072	2	0
536	122136	0	0
537	119234	1	0
538	115480	1	0
539	112446	0	0
540	111644	0	0
541	109383	2	0
542	107839	0	0
543	104518	0	0
544	102438	0	0
545	101802	0	0
546	99215	0	0
547	96317	1	0
548	95269	0	0
549	93553	1	0
550	91484	0	0
551	89304	2	0
552	88135	0	0
553	85728	0	0
554	84618	0	0
555	82733	0	0
556	80896	0	0
557	79489	0	0
558	78162	0	0
559	76562	0	0
560	75641	0	0
561	73433	1	0
562	71035	0	0
563	70557	0	0
564	69197	1	0
565	68684	1	0
566	66478	0	0
567	65311	0	0
568	64260	0	0
569	62765	0	0
570	59943	0	0
571	59810	0	0
572	58605	0	0
573	56688	0	0
574	55650	1	0
575	54834	1	0
576	53786	0	0
577	52265	0	0
578	51216	0	0
579	51282	0	0
580	49342	0	0
581	47996	0	0
582	47528	0	0
583	46246	0	0
584	44967	0	0
585	43680	0	0
586	43098	1	0
587	41467	3	0
588	42213	1	0
589	40403	0	0
590	40257	0	0
591	38629	0	0
592	38337	0	0
593	37127	4	0
594	36880	1	0
595	35384	9	0
596	34941	1	0
597	33365	1	0
598	33729	1	0
599	32300	0	0
600	31458	0	0
601	30936	0	0
602	30931	0	0
603	30027	2	0
604	28558	0	0
605	28065	1	0
606	27806	1	0
607	26888	0	0
608	26075	1	0
609	25704	1	0
610	25712	0	0
611	24811	0	0
612	24319	2	0
613	23881	0	0
614	23009	2	0
615	22369	3	0
616	22099	3	0
617	21181	0	0
618	21208	0	0
619	20473	0	0
620	20327	2	0
621	20150	2	0
622	18733	0	0
623	18247	2	0
624	18020	1	0
625	17971	0	0
626	17269	0	0
627	16764	0	0
628	16045	0	0
629	16122	0	0
630	15942	1	0
631	15058	1	0
632	14769	0	0
633	14427	0	0
634	13909	1	0
635	13804	4	0
636	13142	1	0
637	13188	0	0
638	12842	0	0
639	12670	0	0
640	12274	0	0
641	11863	0	0
642	12058	0	0
643	11108	2	0
644	10864	0	0
645	10311	2	0
646	10017	0	0
647	9840	0	0
648	9740	0	0
649	9327	0	0
650	8982	2	0
651	9141	0	0
652	9052	0	0
653	8324	0	0
654	8360	0	0
655	8273	0	0
656	7971	0	0
657	7896	0	0
658	7841	0	0
659	7441	0	0
660	7036	0	0
661	7016	0	0
662	6884	4	0
663	6959	0	0
664	6665	0	0
665	6468	0	0
666	6195	0	0
667	6142	0	0
668	6419	4	0
669	5581	0	0
670	5590	0	0
671	5547	0	0
672	5521	1	0
673	5497	0	0
674	5035	0	0
675	5178	2	0
676	4882	1	0
677	4771	0	0
678	4692	0	0
679	4692	0	0
680	4359	0	0
681	4204	0	0
682	4292	1	0
683	4246	0	0
684	3934	0	0
685	3983	0	0
686	4152	0	0
687	3794	0	0
688	3628	1	0
689	3479	0	0
690	3700	0	0
691	3266	11	0
692	3337	0	0
693	3318	0	0
694	3574	0	0
695	2911	0	0
696	2978	0	0
697	2807	2	0
698	3031	1	0
699	2920	0	0
700	2638	0	0
701	2837	0	0
702	2704	0	0
703	2731	0	0
704	2572	0	0
705	2463	0	0
706	2510	0	0
707	2374	0	0
708	2504	0	0
709	2264	0	0
710	2108	0	0
711	2134	0	0
712	2161	0	0
713	1999	1	0
714	2051	3	0
715	2089	0	0
716	2015	0	0
717	2024	0	0
718	1742	0	0
719	1797	0	0
720	1692	0	0
721	1824	0	0
722	1625	0	0
723	1569	0	0
724	1443	0	0
725	1612	0	0
726	1427	0	0
727	1537	0	0
728	1533	0	0
729	1356	0	0
730	1420	0	0
731	1172	0	0
732	1221	0	0
733	1213	2	0
734	1135	0	0
735	1105	0	0
736	1178	0	0
737	1142	0	0
738	1250	0	0
739	1266	0	0
740	990	1	0
741	1042	0	0
742	964	0	0
743	875	0	0
744	1028	0	0
745	846	0	0
746	1044	1	0
747	859	0	0
748	815	0	0
754	0	2	0
757	0	1	0
764	0	1	0
765	0	1	0
770	0	1	0
772	0	1	0
775	0	1	0
776	0	3	0
777	0	2	0
781	0	1	0
782	0	3	0
784	0	1	0
788	0	2	0
804	0	1	0
806	0	1	0
807	0	1	0
813	0	1	0
828	0	3	0
829	0	2	0
832	0	1	0
834	0	4	0
847	0	2	0
854	0	3	0
856	0	2	0
857	0	1	0
864	0	1	0
884	0	2	0
891	0	1	0
911	0	2	0
913	0	2	0
932	0	1	0
938	0	2	0
945	0	5	0
951	0	1	0
959	0	9	0
963	0	3	0
965	0	1	0
966	0	1	0
967	0	2	0
973	0	2	0
974	0	1	0
977	0	2	0
991	0	5	0
992	0	1	0
995	0	1	0
997	0	9	0
1002	0	3	0
1008	0	1	0
1015	0	2	0
1017	0	1	0
1018	0	1	0
1021	0	1	0
1025	0	1	0
1026	0	3	0
1027	0	1	0
1029	0	1	0
1035	0	1	0
1045	0	1	0
1057	0	1	0
1059	0	2	0
1061	0	1	0
1063	0	3	0
1067	0	2	0
1070	0	1	0
1074	0	1	0
1079	0	1	0
1082	0	3	0
1086	0	2	0
1089	0	3	0
1092	0	6	0
1093	0	12	0
1094	0	1	0
1095	0	2	0
1097	0	3	0
1098	0	1	0
1103	0	1	0
1106	0	1	0
1109	0	1	0
1111	0	5	0
1112	0	6	0
1113	0	1	0
1117	0	3	0
1123	0	1	0
1128	0	1	0
1130	0	8	0
1131	0	1	0
1132	0	3	0
1136	0	2	0
1137	0	2	0
1140	0	1	0
1161	0	1	0
1167	0	3	0
1173	0	1	0
1180	0	1	0
1187	0	2	0
1189	0	1	0
1191	0	1	0
1192	0	1	0
1193	0	1	0
1195	0	3	0
1196	0	1	0
1198	0	1	0
1204	0	1	0
1205	0	1	0
1207	0	2	0
1211	0	2	0
1219	0	3	0
1220	0	1	0
1223	0	4	0
1228	0	3	0
1232	0	1	0
1234	0	1	0
1244	0	5	0
1247	0	2	0
1251	0	1	0
1252	0	1	0
1256	0	2	0
1257	0	2	0
1263	0	2	0
1266	0	2	0
1267	0	1	0
1276	0	5	0
1281	0	1	0
1285	0	1	0
1291	0	2	0
1294	0	1	0
1303	0	1	0
1304	0	1	0
1311	0	2	0
1314	0	2	0
1315	0	1	0
1321	0	1	0
1322	0	1	0
1332	0	1	0
1338	0	3	0
1339	0	1	0
1343	0	1	0
1346	0	2	0
1359	0	1	0
1361	0	1	0
1373	0	1	0
1380	0	4	0
1404	0	1	0
1468	0	1	0
1471	0	1	0
1490	0	3	0
1495	0	1	0
1496	0	1	0
1500	0	3	0
1527	0	2	0
1571	0	4	0
1574	0	2	0
1610	0	1	0
1653	0	1	0
1656	0	1	0
1657	0	1	0
1659	0	1	0
1661	0	2	0
1687	0	1	0
1688	0	2	0
1716	0	1	0
1734	0	1	0
1749	0	1	0
1750	0	1	0
1760	0	2	0
1785	0	1	0
1809	0	1	0
1860	0	1	0
1872	0	1	0
1942	0	5	0
1981	0	1	0
1992	0	10	0
1996	0	1	0
2006	0	1	0
2029	0	5	0
2041	0	1	0
2043	0	7	0
2046	0	3	0
2052	0	6	0
2053	0	4	0
2055	0	4	0
2057	0	1	0
2058	0	6	0
2063	0	2	0
2065	0	1	0
2066	0	6	0
2067	0	2	0
2080	0	2	0
2082	0	9	0
2083	0	4	0
2085	0	8	0
2092	0	1	0
2094	0	1	0
2095	0	9	0
2108	0	1	0
2114	0	1	0
2117	0	1	0
2118	0	1	0
2132	0	2	0
2138	0	1	0
2140	0	1	0
2144	0	1	0
2146	0	6	0
2152	0	2	0
2168	0	1	0
2177	0	3	0
2182	0	3	0
2184	0	1	0
2188	0	1	0
2189	0	1	0
2193	0	3	0
2200	0	1	0
2205	0	1	0
2209	0	4	0
2220	0	4	0
2221	0	1	0
2222	0	1	0
2223	0	1	0
2226	0	1	0
2229	0	4	0
2234	0	3	0
2242	0	1	0
2245	0	1	0
2249	0	10	0
2251	0	1	0
2252	0	1	0
2254	0	3	0
2255	0	2	0
2260	0	3	0
2263	0	1	0
2277	0	2	0
2281	0	1	0
2282	0	2	0
2283	0	5	0
2287	0	1	0
2293	0	7	0
2296	0	4	0
2298	0	2	0
2300	0	1	0
2309	0	1	0
2310	0	1	0
2315	0	1	0
2318	0	1	0
2323	0	2	0
2326	0	2	0
2327	0	1	0
2329	0	1	0
2332	0	2	0
2333	0	5	0
2336	0	1	0
2342	0	2	0
2343	0	1	0
2346	0	2	0
2352	0	3	0
2356	0	2	0
2359	0	3	0
2360	0	5	0
2362	0	2	0
2366	0	2	0
2370	0	1	0
2372	0	2	0
2375	0	2	0
2386	0	1	0
2388	0	1	0
2394	0	4	0
2396	0	3	0
2397	0	1	0
2399	0	1	0
2401	0	1	0
2408	0	4	0
2409	0	1	0
2412	0	1	0
2414	0	1	0
2424	0	1	0
2426	0	2	0
2432	0	1	0
2435	0	2	0
2436	0	1	0
2444	0	1	0
2448	0	1	0
2456	0	1	0
2462	0	1	0
2468	0	2	0
2472	0	1	0
2474	0	1	0
2480	0	1	0
2485	0	2	0
2487	0	3	0
2490	0	1	0
2494	0	1	0
2496	0	1	0
2497	0	1	0
2501	0	4	0
2502	0	1	0
2510	0	1	0
2537	0	1	0
2578	0	1	0
2616	0	5	0
2644	0	1	0
2702	0	1	0
2708	0	3	0
2718	0	1	0
2819	0	1	0
2820	0	1	0
2844	0	1	0
2865	0	3	0
2873	0	1	0
2908	0	2	0
2963	0	4	0
2972	0	1	0
2995	0	3	0
3036	0	2	0
3048	0	1	0
3056	0	2	0
3063	0	2	0
3073	0	2	0
3081	0	1	0
3103	0	1	0
3105	0	1	0
3112	0	2	0
3130	0	1	0
3133	0	1	0
3138	0	1	0
3153	0	4	0
3161	0	3	0
3164	0	2	0
3169	0	2	0
3175	0	2	0
3179	0	1	0
3187	0	1	0
3191	0	1	0
3192	0	1	0
3202	0	1	0
3207	0	1	0
3210	0	2	0
3233	0	1	0
3238	0	1	0
3240	0	5	0
3353	0	1	0
3431	0	1	0
3550	0	2	0
3594	0	1	0
3665	0	1	0
3666	0	1	0
3669	0	1	0
3674	0	1	0
3679	0	1	0
3686	0	1	0
3687	0	4	0
3689	0	1	0
3700	0	3	0
3718	0	3	0
3719	0	7	0
3726	0	6	0
3736	0	1	0
3819	0	2	0
3821	0	2	0
3839	0	1	0
3843	0	1	0
3871	0	1	0
3900	0	1	0
3976	0	4	0
3993	0	2	0
4072	0	1	0
4200	0	1	0
4298	0	1	0
4332	0	5	0
4358	0	2	0
4381	0	2	0
4460	0	1	0
4601	0	2	0
4606	0	2	0
4607	0	1	0
4626	0	1	0
4652	0	1	0
4653	0	2	0
4667	0	1	0
4695	0	4	0
4806	0	1	0
4926	0	1	0
4969	0	2	0
5010	0	1	0
5089	0	2	0
5149	0	3	0
5166	0	2	0
5195	0	1	0
5251	0	1	0
5261	0	4	0
5280	0	2	0
5324	0	7	0
5370	0	1	0
5511	0	2	0
5619	0	2	0
5769	0	2	0
5867	0	1	0
5969	0	1	0
6259	0	1	0
6284	0	1	0
6305	0	2	0
6340	0	1	0
6349	0	1	0
6417	0	2	0
6463	0	6	0
6518	0	1	0
6579	0	1	0
6626	0	2	0
6716	0	1	0
6857	0	2	0
6921	0	1	0
6935	0	3	0
7042	0	2	0
7095	0	1	0
7138	0	2	0
7164	0	2	0
7206	0	8	0
7280	0	1	0
7295	0	1	0
7302	0	1	0
7334	0	1	0
7370	0	2	0
7414	0	1	0
7416	0	2	0
7436	0	3	0
7440	0	2	0
7450	0	2	0
7454	0	1	0
7463	0	1	0
7471	0	1	0
7472	0	1	0
7473	0	2	0
7518	0	4	0
7580	0	1	0
7653	0	2	0
7659	0	2	0
7674	0	6	0
7778	0	2	0
7784	0	2	0
7801	0	1	0
7821	0	1	0
7822	0	1	0
7825	0	1	0
7908	0	1	0
7948	0	2	0
8003	0	4	0
8093	0	2	0
8123	0	2	0
8134	0	2	0
8136	0	5	0
8151	0	1	0
8161	0	2	0
8173	0	1	0
8196	0	1	0
8577	0	1	0
8594	0	2	0
8846	0	1	0
8877	0	1	0
8935	0	1	0
8938	0	1	0
8956	0	2	0
9163	0	1	0
9335	0	1	0
9860	0	2	0
9885	0	1	0
9945	0	4	0
9972	0	1	0
10074	0	2	0
10082	0	1	0
10094	0	1	0
10100	0	3	0
10121	0	1	0
10138	0	1	0
10142	0	1	0
10161	0	2	0
10177	0	1	0
10180	0	1	0
10203	0	6	0
10341	0	1	0
10452	0	4	0
10594	0	2	0
10605	0	1	0
10607	0	1	0
10657	0	4	0
10673	0	1	0
10679	0	1	0
10732	0	4	0
10894	0	4	0
10895	0	1	0
11059	0	1	0
11182	0	5	0
11311	0	1	0
11319	0	1	0
11563	0	1	0
11655	0	3	0
11778	0	2	0
11835	0	1	0
11980	0	2	0
11988	0	4	0
11995	0	2	0
12027	0	4	0
12081	0	2	0
12096	0	1	0
12470	0	1	0
12502	0	1	0
12693	0	2	0
12697	0	2	0
12755	0	1	0
12956	0	1	0
13373	0	1	0
14138	0	2	0
14171	0	1	0
14190	0	1	0
14264	0	3	0
14489	0	2	0
14808	0	4	0
14880	0	1	0
14950	0	1	0
15034	0	1	0
15054	0	1	0
15320	0	2	0
15674	0	7	0
15683	0	3	0
15687	0	3	0
15703	0	1	0
15713	0	1	0
15730	0	4	0
15736	0	1	0
15742	0	6	0
15752	0	4	0
15755	0	2	0
15757	0	3	0
15758	0	1	0
15761	0	3	0
15763	0	10	0
15770	0	3	0
15774	0	1	0
15775	0	5	0
15777	0	2	0
15783	0	1	0
