## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3.good_mapq --OUTPUT 260629_Emseq_LV_index_G1_Bap1_Math1_adult_ctrl_F1_S3.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Jul 30 08:13:45 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
246	212	58	2	185151071	261.438863	93.303874	633770171	FR	23	45	69	91	117	145	177	219	295	389	587			
12615016	16018	12599147	2	186665752	26992273.34655	33517410.112147	14504	RF	10716649	21003961	25197827	25198017	25198295	25229813	52198017	87549039	136591325	180107185	247488093			
40491059	32870857	24050485	701422	157255896	48008122.074766	35425817.926598	107	TANDEM	11520659	17251361	22770189	37713221	48100971	59364115	70822461	79579275	124652951	147565051	192448475			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
3175914	0	1	0
3177827	0	1	0
3202627	0	1	0
3216722	0	1	0
3218577	0	2	0
3229620	0	1	0
3236566	0	1	0
3250255	0	1	0
3264502	0	2	0
3268214	0	1	0
3269156	0	1	0
3273332	0	1	0
3279109	0	1	0
3284586	0	1	0
3294431	0	1	0
3296689	0	1	0
3296985	0	3	0
3305096	0	3	0
3340581	0	1	0
3341791	0	1	0
3378860	0	2	0
3389172	0	1	0
3389995	0	3	0
3405225	0	6	0
3419946	0	1	0
3427888	0	2	0
3441526	0	2	0
3445088	0	1	0
3452941	0	2	0
3454489	0	3	0
3454967	0	1	0
3460568	0	3	0
3467197	0	1	0
3482953	0	6	0
3496559	0	1	0
3513674	0	1	0
3525112	0	1	0
3530169	0	1	0
3533111	0	1	0
3534417	0	1	0
3542216	0	3	0
3542296	0	1	0
3545805	0	3	0
3548884	0	1	0
3570744	0	1	0
3571392	0	2	0
3608513	0	1	0
3617330	0	1	0
3621941	0	3	0
3623580	0	1	0
3623593	0	1	0
3623598	0	1	0
3623624	0	1	0
3623668	0	1	0
3636057	0	1	0
3675409	0	1	0
3682300	0	1	0
3687762	0	1	0
3691644	0	1	0
3692053	0	1	0
3709442	0	1	0
3712140	0	1	0
3720489	0	1	0
3722693	0	1	0
3724041	0	1	0
3735750	0	3	0
3740839	0	1	0
3750935	0	4	0
3755136	0	1	0
3757911	0	1	0
3763053	0	1	0
3772922	0	2	0
3777237	0	1	0
3783251	0	0	1
3783626	0	3	0
3783809	0	1	0
3799280	0	1	0
3808419	0	1	0
3832286	0	1	0
3844035	0	1	0
3849515	0	0	1
3850143	0	3	0
3865909	0	1	0
3868555	0	1	0
3873313	0	1	0
3884826	0	2	0
3894161	0	1	0
3898962	0	1	0
3899268	0	1	0
3903472	0	1	0
3906774	0	1	0
3920587	0	3	0
3924479	0	1	0
3935246	0	2	0
3937710	0	3	0
3945724	0	2	0
3954219	0	1	0
3962911	0	1	0
3967811	0	1	0
3981863	0	1	0
3983799	0	2	0
4016725	0	3	0
4029404	0	1	0
4032869	0	3	0
4039451	0	5	0
4061072	0	1	0
4081812	0	1	0
4083207	0	2	0
4089762	0	1	0
4094026	0	1	0
4113139	0	1	0
4171582	0	2	0
4176197	0	1	0
4186046	0	1	0
4190321	0	1	0
4196224	0	1	0
4197299	0	1	0
4199863	0	1	0
4203259	0	1	0
4212378	0	1	0
4224723	0	2	0
4229356	0	5	0
4245720	0	1	0
4254107	0	1	0
4263003	0	10	0
4263944	0	1	0
4269108	0	1	0
4286190	0	5	0
4296723	0	1	0
4297584	0	1	0
4302548	0	2	0
4303175	0	0	1
4304604	0	2	0
4304615	0	1	0
4311851	0	1	0
4313681	0	1	0
4317005	0	1	0
4318720	0	4	0
4346303	0	1	0
4347616	0	2	0
4356044	0	1	0
4365898	0	1	0
4372610	0	1	0
4373680	0	1	0
4379272	0	1	0
4396883	0	1	0
4401504	0	0	1
4414187	0	2	0
4425062	0	7	0
4430546	0	2	0
4434431	0	1	0
4441594	0	1	0
4448863	0	1	0
4450825	0	1	0
4457941	0	1	0
4468234	0	2	0
4476897	0	1	0
4478320	0	3	0
4485245	0	1	0
4486522	0	2	0
4494820	0	1	0
4500236	0	1	0
4515643	0	1	0
4534192	0	6	0
4543826	0	1	0
4556898	0	1	0
4570298	0	1	0
4584186	0	1	0
4593107	0	1	0
4616510	0	1	0
4618215	0	1	0
4634006	0	1	0
4685156	0	1	0
4727576	0	1	0
4729550	0	1	0
4743388	0	2	0
4765423	0	1	0
4779749	0	1	0
4789983	0	1	0
4795505	0	1	0
4811538	0	2	0
4815993	0	1	0
4849932	0	1	0
4860880	0	1	0
4868535	0	2	0
4871895	0	1	0
4875843	0	1	0
4897234	0	1	0
4913821	0	2	0
4916654	0	1	0
4922224	0	1	0
4925370	0	1	0
4925971	0	2	0
4929867	0	1	0
4939710	0	2	0
4943207	0	1	0
4963926	0	1	0
4980560	0	2	0
4996326	0	1	0
5001663	0	1	0
5011310	0	1	0
5014670	0	1	0
5017956	0	1	0
5025854	0	2	0
5027633	0	1	0
5029537	0	1	0
5046799	0	1	0
5049545	0	1	0
5050940	0	2	0
5059470	0	3	0
5063038	0	1	0
5071436	0	2	0
5074108	0	1	0
5079829	0	0	1
5086364	0	1	0
5093659	0	1	0
5110572	0	2	0
5111181	0	3	0
5113295	0	1	0
5115852	0	2	0
5158824	0	2	0
5161378	0	1	0
5166524	0	1	0
5185858	0	1	0
5187738	0	1	0
5196336	0	2	0
5198790	0	3	0
5203125	0	9	0
5207707	0	1	0
5208828	0	1	0
5209883	0	1	0
5210740	0	1	0
5212864	0	1	0
5230146	0	2	0
5230802	0	1	0
5243842	0	1	0
5245515	0	1	0
5264515	0	3	0
5270418	0	1	0
5284498	0	1	0
5285441	0	1	0
5286256	0	1	0
5299049	0	3	0
5313502	0	2	0
5335476	0	1	0
5336393	0	1	0
5340429	0	1	0
5359600	0	2	0
5360135	0	1	0
5371615	0	1	0
5374418	0	1	0
5375894	0	1	0
5396853	0	1	0
5401455	0	1	0
5406010	0	2	0
5407975	0	1	0
5408123	0	1	0
5440817	0	1	0
5443458	0	2	0
5444225	0	1	0
5456046	0	1	0
5461826	0	3	0
5468323	0	1	0
5478490	0	1	0
5493398	0	1	0
5507886	0	1	0
5519230	0	2	0
5524324	0	1	0
5524479	0	1	0
5541747	0	1	0
5543005	0	3	0
5560446	0	1	0
5568583	0	1	0
5574467	0	1	0
5596209	0	1	0
5599235	0	2	0
5608037	0	1	0
5623061	0	1	0
5630124	0	1	0
5691517	0	3	0
5691653	0	1	0
5699995	0	1	0
5708590	0	1	0
5708769	0	1	0
5709644	0	1	0
5709789	0	1	0
5720643	0	1	0
5727403	0	1	0
5735211	0	1	0
5735873	0	3	0
5741870	0	1	0
5743219	0	2	0
5757191	0	2	0
5760590	0	1	0
5762896	0	1	0
5773273	0	2	0
5780925	0	2	0
5783867	0	2	0
5791703	0	2	0
5800573	0	3	0
5801076	0	1	0
5819160	0	1	0
5826824	0	2	0
5827745	0	0	1
5834875	0	2	0
5843065	0	1	0
5844054	0	1	0
5845518	0	1	0
5850207	0	1	0
5854349	0	1	0
5856437	0	1	0
5868496	0	1	0
5875866	0	1	0
5877607	0	2	0
5882627	0	1	0
5888043	0	3	0
5890031	0	8	0
5904073	0	1	0
5906292	0	5	0
5909727	0	2	0
5914710	0	4	0
5917273	0	3	0
5917395	0	1	0
5921857	0	7	0
5936090	0	1	0
5949544	0	1	0
5977607	0	2	0
5995129	0	5	0
6024876	0	4	0
6033598	0	1	0
6057554	0	1	0
6068575	0	1	0
6073894	0	1	0
6073968	0	1	0
6076405	0	1	0
6078016	0	1	0
6095411	0	1	0
6132133	0	1	0
6137376	0	3	0
6147871	0	1	0
6150254	0	1	0
6170586	0	1	0
6189324	0	2	0
6193227	0	1	0
6199037	0	1	0
6200359	0	1	0
6202991	0	1	0
6204421	0	0	1
6205418	0	13	0
6209810	0	1	0
6249114	0	1	0
6253372	0	1	0
6259064	0	1	0
6274668	0	1	0
6289072	0	1	0
6290451	0	1	0
6309012	0	1	0
6310271	0	3	0
6314454	0	1	0
6319536	0	1	0
6320990	0	1	0
6348516	0	1	0
6353436	0	1	0
6355087	0	1	0
6364404	0	1	0
6368948	0	2	0
6378303	0	1	0
6388895	0	2	0
6393453	0	1	0
6394538	0	1	0
6394955	0	2	0
6408123	0	1	0
6408929	0	2	0
6422947	0	1	0
6427536	0	1	0
6439255	0	1	0
6445733	0	2	0
6450488	0	1	0
6451901	0	1	0
6456416	0	1	0
6478315	0	1	0
6488468	0	2	0
6498005	0	2	0
6520661	0	3	0
6526569	0	2	0
6546568	0	1	0
6559119	0	7	0
6567201	0	1	0
6583836	0	2	0
6585608	0	3	0
6590604	0	2	0
6596319	0	1	0
6605286	0	1	0
6642036	0	1	0
6673535	0	1	0
6702187	0	1	0
6710710	0	1	0
6711152	0	1	0
6721689	0	1	0
6764266	0	1	0
6777643	0	1	0
6778008	0	1	0
6783604	0	4	0
6789636	0	1	0
6796740	0	1	0
6802397	0	1	0
6806225	0	1	0
6816085	0	1	0
6839553	0	1	0
6876586	0	2	0
6880637	0	1	0
6887693	0	1	0
6889180	0	2	0
6901401	0	2	0
6903637	0	2	0
6910943	0	1	0
6910947	0	2	0
6918335	0	3	0
6918713	0	1	0
6929048	0	1	0
6950387	0	1	0
6959965	0	2	0
6964532	0	1	0
6969742	0	1	0
6970566	0	0	1
6971177	0	1	0
6975457	0	1	0
6990112	0	1	0
6990793	0	1	0
7007462	0	4	0
7014243	0	1	0
7015248	0	1	0
7017601	0	1	0
7025281	0	1	0
7036668	0	1	0
7039492	0	2	0
7062565	0	1	0
7064740	0	1	0
7065152	0	1	0
7069434	0	1	0
7069443	0	2	0
7070982	0	1	0
7090265	0	1	0
7103648	0	1	0
7105727	0	1	0
7118333	0	1	0
7133598	0	1	0
7134652	0	8	0
7139811	0	4	0
7142263	0	1	0
7158185	0	2	0
7159212	0	1	0
7160964	0	2	0
7168542	0	1	0
7168938	0	2	0
7169873	0	1	0
7191398	0	2	0
7226159	0	2	0
7238091	0	1	0
7258765	0	2	0
7264031	0	1	0
7268742	0	2	0
7287700	0	1	0
7301694	0	1	0
7302775	0	1	0
7309510	0	1	0
7323789	0	2	0
7327169	0	1	0
7328275	0	1	0
7335500	0	2	0
7341230	0	1	0
7342849	0	1	0
7350024	0	1	0
7353431	0	1	0
7354388	0	1	0
7356873	0	1	0
7358451	0	1	0
7369241	0	1	0
7373966	0	1	0
7377987	0	1	0
7387636	0	1	0
7392628	0	2	0
7397333	0	1	0
7398538	0	1	0
7403071	0	1	0
7432339	0	7	0
7437814	0	3	0
7449591	0	2	0
7456546	0	2	0
7461141	0	1	0
7479931	0	1	0
7493672	0	1	0
7496171	0	1	0
7496781	0	1	0
7520193	0	1	0
7521048	0	1	0
7522838	0	1	0
7543795	0	1	0
7549752	0	1	0
7556749	0	2	0
7558656	0	1	0
7566903	0	2	0
7573559	0	1	0
7588596	0	1	0
7594426	0	1	0
7597740	0	1	0
7624664	0	1	0
7661638	0	4	0
7710975	0	1	0
7711587	0	2	0
7718651	0	1	0
7741337	0	1	0
7744405	0	4	0
7767164	0	1	0
7769127	0	2	0
7780404	0	1	0
7794173	0	3	0
7804392	0	1	0
7806252	0	1	0
7807137	0	1	0
7813282	0	1	0
7815066	0	1	0
7815771	0	1	0
7824724	0	3	0
7831526	0	1	0
7853349	0	1	0
7854599	0	7	0
7855532	0	1	0
7868379	0	1	0
7903891	0	1	0
7907760	0	1	0
7908534	0	1	0
7919611	0	1	0
7931119	0	1	0
7931823	0	1	0
7935799	0	2	0
7941441	0	1	0
7948025	0	1	0
7983973	0	2	0
7988113	0	2	0
7996308	0	2	0
8000723	0	1	0
8006128	0	1	0
8011713	0	3	0
8013839	0	1	0
8021585	0	1	0
8033226	0	1	0
8048761	0	1	0
8051661	0	1	0
8053331	0	1	0
8070544	0	2	0
8072967	0	4	0
8081903	0	1	0
8102827	0	7	0
8103876	0	1	0
8126426	0	1	0
8132746	0	1	0
8139574	0	1	0
8156183	0	4	0
8159075	0	2	0
8180348	0	3	0
8212350	0	1	0
8214803	0	3	0
8231650	0	3	0
8234452	0	1	0
8248362	0	2	0
8251448	0	1	0
8252745	0	2	0
8254898	0	1	0
8256638	0	1	0
8258535	0	1	0
8282613	0	2	0
8306779	0	1	0
8307830	0	1	0
8309933	0	2	0
8321887	0	2	0
8329957	0	1	0
8330501	0	1	0
8331234	0	2	0
8351282	0	1	0
8353268	0	1	0
8369633	0	1	0
8382934	0	1	0
8396622	0	1	0
8414721	0	1	0
8422908	0	1	0
8426721	0	1	0
8430922	0	2	0
8445611	0	0	1
8447721	0	1	0
8452799	0	1	0
8453109	0	1	0
8453638	0	2	0
8453987	0	1	0
8466187	0	3	0
8494316	0	1	0
8496808	0	1	0
8506718	0	3	0
8507579	0	2	0
8510037	0	2	0
8522494	0	1	0
8533424	0	3	0
8543938	0	1	0
8572346	0	1	0
8577069	0	1	0
8578880	0	1	0
8584146	0	1	0
8598814	0	1	0
8599974	0	1	0
8617683	0	1	0
8628968	0	1	0
8640220	0	1	0
8648154	0	1	0
8658141	0	2	0
8685058	0	2	0
8690821	0	1	0
8696224	0	1	0
8716879	0	1	0
8733926	0	1	0
8757778	0	2	0
8764990	0	1	0
8780600	0	3	0
8785688	0	1	0
8831757	0	4	0
8845457	0	3	0
8854329	0	2	0
8858494	0	2	0
8875693	0	1	0
8921539	0	1	0
8924631	0	4	0
8950558	0	1	0
8957114	0	1	0
8962521	0	1	0
8974525	0	1	0
8980542	0	1	0
8981587	0	2	0
8984241	0	3	0
8995805	0	1	0
9005506	0	1	0
9011506	0	2	0
9016321	0	1	0
9025338	0	1	0
9031556	0	10	0
9035613	0	1	0
9043153	0	2	0
9059972	0	1	0
9065543	0	1	0
9089865	0	4	0
9093032	0	2	0
9102078	0	1	0
9106843	0	1	0
9111744	0	1	0
9118344	0	1	0
9125220	0	1	0
9130081	0	1	0
9137402	0	1	0
9144245	0	1	0
9156846	0	1	0
9191084	0	8	0
9197251	0	1	0
9207134	0	2	0
9211067	0	1	0
9214398	0	1	0
9260882	0	1	0
9262727	0	2	0
9266910	0	2	0
9269195	0	1	0
9270424	0	3	0
9275955	0	2	0
9332365	0	1	0
9353170	0	1	0
9400019	0	1	0
9405087	0	1	0
9407149	0	1	0
9418886	0	1	0
9423138	0	3	0
9435901	0	1	0
9452081	0	1	0
9485412	0	1	0
9486362	0	1	0
9492828	0	1	0
9521745	0	1	0
9534416	0	7	0
9537195	0	1	0
9576961	0	1	0
9584882	0	2	0
9591706	0	3	0
9624284	0	2	0
9630803	0	2	0
9639055	0	1	0
9641899	0	1	0
9652304	0	1	0
9670659	0	1	0
9679653	0	1	0
9681024	0	1	0
9694783	0	1	0
9696368	0	1	0
9699197	0	2	0
9710018	0	1	0
9714770	0	2	0
9723673	0	1	0
9745740	0	1	0
9767116	0	1	0
9767486	0	2	0
9780723	0	1	0
9780809	0	2	0
9820522	0	1	0
9831530	0	1	0
9843338	0	1	0
9867472	0	1	0
9877704	0	1	0
9898577	0	3	0
9906973	0	2	0
9923335	0	1	0
9943366	0	1	0
9973492	0	1	0
9983996	0	1	0
9992319	0	1	0
9993841	0	1	0
9995071	0	1	0
10045724	0	1	0
10065533	0	2	0
10071765	0	2	0
10075282	0	1	0
10086427	0	3	0
10107187	0	1	0
10133803	0	1	0
10136568	0	4	0
10147669	0	1	0
10159819	0	4	0
10167070	0	7	0
10167191	0	2	0
10181746	0	4	0
10184362	0	4	0
10201310	0	1	0
10227554	0	2	0
10233042	0	2	0
10251244	0	1	0
10257240	0	3	0
10260964	0	1	0
10265975	0	1	0
10273182	0	2	0
10273205	0	6	0
10303169	0	1	0
10310462	0	1	0
10331901	0	1	0
10336707	0	1	0
10338934	0	1	0
10354919	0	1	0
10359142	0	3	0
10361965	0	1	0
10383994	0	1	0
10395787	0	1	0
10410160	0	1	0
10419634	0	1	0
10428541	0	1	0
10436359	0	1	0
10438865	0	3	0
10450018	0	1	0
10474020	0	1	0
10474224	0	2	0
10481720	0	1	0
10489162	0	1	0
10496349	0	1	0
10505570	0	1	0
10512362	0	1	0
10520509	0	2	0
10544005	0	1	0
10545351	0	1	0
10561810	0	3	0
10599584	0	1	0
10606243	0	1	0
10639545	0	0	1
10647610	0	1	0
10698162	0	1	0
10715804	0	1	0
10724211	0	1	0
10726156	0	1	0
10756891	0	1	0
10767794	0	1	0
10771703	0	1	0
10772116	0	1	0
10797516	0	1	0
10809002	0	0	1
10813279	0	1	0
10823239	0	1	0
10863441	0	1	0
10877036	0	1	0
10877781	0	1	0
10882961	0	1	0
10893690	0	1	0
10911809	0	1	0
10913989	0	2	0
10940328	0	1	0
10954571	0	5	0
10954688	0	1	0
10956611	0	7	0
11007936	0	3	0
11009605	0	1	0
11016527	0	2	0
11028367	0	1	0
11052319	0	1	0
11063275	0	1	0
11091104	0	1	0
11107792	0	1	0
11116693	0	4	0
11122260	0	1	0
11123699	0	1	0
11135247	0	1	0
11170486	0	1	0
11174477	0	1	0
11177078	0	1	0
11190258	0	2	0
11208109	0	1	0
11219828	0	1	0
11259344	0	1	0
11264357	0	1	0
11321224	0	6	0
11328218	0	1	0
11328219	0	1	0
11328220	0	1	0
11335190	0	1	0
11346239	0	1	0
11353776	0	2	0
11370815	0	1	0
11380116	0	2	0
11404317	0	2	0
11405288	0	2	0
11412302	0	1	0
11433452	0	1	0
11461919	0	1	0
11469322	0	1	0
11503289	0	1	0
11531086	0	1	0
11535138	0	1	0
11588183	0	1	0
11594918	0	1	0
11627386	0	2	0
11629295	0	1	0
11654892	0	1	0
11716672	0	1	0
11753518	0	1	0
11759477	0	1	0
11775356	0	1	0
11775835	0	2	0
11779659	0	3	0
11795520	0	0	1
11798436	0	2	0
11820592	0	1	0
11834796	0	1	0
11836614	0	1	0
11838120	0	1	0
11865085	0	1	0
11895504	0	2	0
11905839	0	1	0
11914236	0	1	0
11921709	0	6	0
11925212	0	1	0
11931292	0	1	0
11934911	0	1	0
11938444	0	3	0
11961780	0	1	0
11964878	0	1	0
11966353	0	1	0
11977537	0	1	0
11990962	0	1	0
11998798	0	1	0
12016928	0	1	0
12029981	0	1	0
12042651	0	3	0
12046441	0	1	0
12053198	0	2	0
12058526	0	1	0
12069348	0	2	0
12073457	0	1	0
12113662	0	2	0
12113824	0	1	0
12123893	0	1	0
12135296	0	1	0
12138517	0	1	0
12168459	0	1	0
12173968	0	2	0
12178022	0	1	0
12195312	0	1	0
12202316	0	1	0
12232267	0	4	0
12236423	0	1	0
12259630	0	1	0
12265360	0	2	0
12269717	0	4	0
12279052	0	2	0
12289969	0	1	0
12295473	0	1	0
12323228	0	1	0
12413739	0	1	0
12430596	0	1	0
12431359	0	1	0
12443278	0	1	0
12445050	0	1	0
12449447	0	1	0
12456055	0	4	0
12457214	0	1	0
12463277	0	3	0
12463867	0	6	0
12466038	0	3	0
12469554	0	1	0
12472769	0	1	0
12481800	0	1	0
12514615	0	2	0
12536903	0	1	0
12538189	0	1	0
12546782	0	1	0
12575820	0	5	0
12607942	0	1	0
12615016	0	7	0
12633319	0	1	0
12634076	0	4	0
12640449	0	1	0
12640670	0	2	0
12656907	0	1	0
12684238	0	1	0
12686366	0	1	0
12694752	0	1	0
12700468	0	1	0
12705471	0	1	0
12717370	0	3	0
12730167	0	2	0
12734274	0	1	0
12735009	0	1	0
12735068	0	1	0
12738514	0	1	0
12744440	0	1	0
12746657	0	1	0
12755531	0	2	0
12755849	0	2	0
12758122	0	1	0
12782569	0	1	0
12782749	0	1	0
12812133	0	3	0
12812813	0	1	0
12832183	0	1	0
12844871	0	1	0
12862387	0	2	0
12886420	0	1	0
12919442	0	2	0
12925704	0	2	0
12942435	0	1	0
12947153	0	3	0
12948296	0	2	0
12951028	0	2	0
12955416	0	1	0
12957967	0	1	0
13003623	0	1	0
13030091	0	4	0
13031015	0	2	0
13035907	0	2	0
13038539	0	1	0
13047111	0	3	0
13055615	0	1	0
13067329	0	2	0
13071965	0	1	0
13073764	0	1	0
13084317	0	2	0
13089788	0	1	0
13092629	0	1	0
13097766	0	1	0
13097927	0	1	0
13101325	0	1	0
13109464	0	1	0
13132009	0	4	0
13162086	0	1	0
13168524	0	1	0
13175787	0	1	0
13175977	0	1	0
13180523	0	3	0
13190148	0	1	0
13204691	0	5	0
13204692	0	2	0
13215134	0	2	0
13218918	0	1	0
13222312	0	1	0
13249851	0	1	0
13256768	0	1	0
13271256	0	1	0
13280056	0	2	0
13283215	0	3	0
13288305	0	0	1
13288352	0	1	0
13289230	0	1	0
13293770	0	1	0
13297490	0	2	0
13315474	0	6	0
13344965	0	1	0
13352537	0	1	0
13363187	0	1	0
13371839	0	1	0
13373310	0	3	0
13385610	0	1	0
13391535	0	1	0
13395993	0	1	0
13420632	0	1	0
13426301	0	1	0
13435585	0	1	0
13438441	0	1	0
13453474	0	1	0
13461807	0	1	0
13462407	0	1	0
13493822	0	1	0
13505951	0	1	0
13506933	0	2	0
13512549	0	1	0
13543602	0	2	0
13553219	0	1	0
13557907	0	2	0
13560687	0	1	0
13563261	0	0	1
13600426	0	1	0
13627454	0	1	0
13645732	0	1	0
13661432	0	1	0
13670977	0	2	0
13697399	0	1	0
13718268	0	4	0
13736421	0	1	0
13743318	0	3	0
13756250	0	1	0
13761634	0	3	0
13762434	0	1	0
13786190	0	2	0
13809553	0	2	0
13821335	0	0	1
13821510	0	1	0
13824919	0	2	0
13846717	0	1	0
13850008	0	1	0
13850841	0	4	0
13881695	0	1	0
13884283	0	1	0
13888439	0	1	0
13895259	0	1	0
13896233	0	1	0
13897668	0	3	0
13899005	0	1	0
13905519	0	1	0
13923651	0	7	0
13926056	0	1	0
13931776	0	2	0
13956023	0	1	0
14003572	0	2	0
14024586	0	1	0
14040650	0	2	0
14083292	0	5	0
14084492	0	2	0
14098622	0	3	0
14149444	0	3	0
14151494	0	1	0
14152804	0	1	0
14174594	0	4	0
14179653	0	1	0
14187814	0	1	0
14187933	0	1	0
14190583	0	1	0
14192253	0	1	0
14205168	0	1	0
14212155	0	6	0
14213799	0	1	0
14220561	0	1	0
14229445	0	2	0
14239022	0	1	0
14253111	0	1	0
14266826	0	1	0
14279504	0	1	0
14279990	0	1	0
14284438	0	3	0
14286560	0	2	0
14290949	0	1	0
14292273	0	1	0
14294173	0	1	0
14294356	0	1	0
14310730	0	3	0
14325112	0	0	1
14339102	0	3	0
14416771	0	1	0
14421216	0	2	0
14440312	0	3	0
14457395	0	1	0
14466463	0	1	0
14468783	0	4	0
14469043	0	4	0
14469351	0	1	0
14481123	0	1	0
14490334	0	3	0
14498038	0	1	0
14498982	0	1	0
14507841	0	1	0
14527622	0	1	0
14534285	0	1	0
14537303	0	1	0
14542096	0	1	0
14557761	0	1	0
14565328	0	1	0
14590975	0	1	0
14627570	0	1	0
14661380	0	4	0
14667304	0	1	0
14681797	0	4	0
14698767	0	1	0
14712879	0	8	0
14728239	0	1	0
14748341	0	2	0
14758964	0	1	0
14783056	0	1	0
14791924	0	1	0
14795894	0	1	0
14809974	0	1	0
14840930	0	4	0
14841157	0	1	0
14842919	0	2	0
14896285	0	1	0
14963395	0	6	0
14965091	0	1	0
14977376	0	1	0
14998172	0	1	0
15026478	0	1	0
15059358	0	5	0
15064412	0	1	0
15064914	0	6	0
15070824	0	1	0
15071292	0	1	0
15085930	0	1	0
15087927	0	9	0
15102852	0	1	0
15130167	0	1	0
15130709	0	1	0
15144237	0	1	0
15167664	0	2	0
15170620	0	1	0
15183703	0	3	0
15206712	0	1	0
15216671	0	9	0
15221749	0	1	0
15245750	0	1	0
15279363	0	1	0
15283409	0	1	0
15286379	0	1	0
15290669	0	1	0
15333728	0	2	0
15345048	0	2	0
15356580	0	2	0
15360071	0	5	0
15363426	0	1	0
15363888	0	1	0
15363900	0	2	0
15374645	0	2	0
15405615	0	5	0
15427808	0	1	0
15431585	0	1	0
15448792	0	1	0
15460132	0	3	0
15460535	0	3	0
15473889	0	1	0
15497251	0	1	0
15501549	0	1	0
15520588	0	1	0
15521339	0	2	0
15528242	0	1	0
15563364	0	2	0
15569980	0	2	0
15577209	0	1	0
15578797	0	1	0
15588000	0	1	0
15600597	0	2	0
15618813	0	2	0
15619778	0	1	0
15626294	0	1	0
15651156	0	1	0
15665062	0	1	0
15705157	0	1	0
15714713	0	1	0
15754610	0	2	0
15754895	0	1	0
15769563	0	1	0
15784005	0	1	0
15799107	0	2	0
15815212	0	6	0
15841375	0	1	0
15861048	0	2	0
15862338	0	2	0
15911410	0	1	0
15925254	0	2	0
15932404	0	1	0
15933518	0	1	0
15956217	0	1	0
15983024	0	1	0
15996528	0	0	1
16015072	0	2	0
16034021	0	3	0
16046608	0	1	0
16063202	0	1	0
16063582	0	1	0
16075046	0	1	0
16107105	0	1	0
16122099	0	2	0
16159355	0	3	0
16180784	0	1	0
16182746	0	1	0
16224340	0	1	0
16248196	0	1	0
16263861	0	1	0
16289413	0	1	0
16301015	0	3	0
16301419	0	2	0
16327059	0	2	0
16330465	0	1	0
16360565	0	1	0
16363895	0	2	0
16374179	0	1	0
16391000	0	1	0
16393077	0	1	0
16407821	0	1	0
16426587	0	0	1
16428923	0	1	0
16429278	0	1	0
16438268	0	1	0
16482508	0	1	0
16483515	0	3	0
16500460	0	1	0
16503401	0	1	0
16506584	0	8	0
16516557	0	1	0
16537597	0	2	0
16538656	0	1	0
16549589	0	1	0
16586499	0	1	0
16597569	0	1	0
16602486	0	1	0
16627248	0	1	0
16653309	0	3	0
16656688	0	1	0
16658942	0	1	0
16663778	0	1	0
16683947	0	1	0
16689773	0	1	0
16714777	0	1	0
16744840	0	1	0
16769591	0	1	0
16770388	0	2	0
16799338	0	1	0
16807637	0	2	0
16812331	0	5	0
16822117	0	1	0
16824225	0	2	0
16825167	0	1	0
16835282	0	3	0
16843776	0	1	0
16844968	0	3	0
16890705	0	1	0
16897035	0	1	0
16897883	0	1	0
16900567	0	1	0
16901276	0	2	0
16925477	0	3	0
16928733	0	1	0
16937942	0	1	0
16945464	0	1	0
17008841	0	1	0
17027435	0	1	0
17030866	0	1	0
17035766	0	1	0
17047118	0	1	0
17055192	0	1	0
17071593	0	1	0
17076164	0	6	0
17078295	0	1	0
17103630	0	1	0
17108706	0	1	0
17108881	0	1	0
17109767	0	1	0
17115761	0	1	0
17116229	0	1	0
17120016	0	6	0
17121972	0	1	0
17131365	0	1	0
17178811	0	1	0
17212228	0	1	0
17212954	0	1	0
17217904	0	3	0
17224687	0	1	0
17229718	0	1	0
17236473	0	5	0
