## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /dev/null --MINIMUM_PCT 0.0 --INCLUDE_DUPLICATES true --INPUT 260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8.good_mapq --OUTPUT 260629_Emseq_LV_index_D2_Bap1_Math1_adult_mut_F2_S8.good_mapq.insert_size_metrics.txt --VALIDATION_STRINGENCY SILENT --DEVIATIONS 10.0 --METRIC_ACCUMULATION_LEVEL ALL_READS --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Jul 29 23:13:18 PDT 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
207	179	46	2	180711572	221.784536	75.791193	579580850	FR	19	37	55	73	93	115	141	175	245	329	487			
20018563	16085	20002522	2	180418045	32520706.823608	36779972.868333	6735	RF	11878483	24008303	33877547	39810035	40005045	40032799	51270289	88175121	136245223	171416499	243860385			
38972813	46000	27258724.5	46000	131422292	42942560.536364	33300776.030823	110	TANDEM	10086631	24741781	33055507	45590737	53999731	61818317	70379269	76875021	103811145	114859385	166128089			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count	All_Reads.rf_count	All_Reads.tandem_count
21147448	0	1	0
21161829	0	1	0
21171881	0	1	0
21173581	0	2	0
21176938	0	1	0
21211280	0	1	0
21236353	0	1	0
21236763	0	1	0
21243929	0	1	0
21262913	0	1	0
21322735	0	1	0
21361356	0	1	0
21367230	0	1	0
21383665	0	3	0
21402109	0	1	0
21411629	0	1	0
21459517	0	1	0
21459539	0	1	0
21459548	0	1	0
21521010	0	1	0
21536645	0	1	0
21604069	0	1	0
21604996	0	1	0
21612095	0	1	0
21616580	0	1	0
21653784	0	1	0
21670870	0	0	1
21682215	0	1	0
21691695	0	1	0
21709695	0	1	0
21741530	0	3	0
21743955	0	1	0
21744457	0	1	0
21747934	0	2	0
21757757	0	1	0
21780030	0	1	0
21791347	0	1	0
21795748	0	1	0
21874651	0	4	0
21908311	0	1	0
21919615	0	1	0
21930547	0	1	0
21939862	0	2	0
21943724	0	2	0
21954062	0	1	0
22020858	0	1	0
22055483	0	2	0
22055488	0	1	0
22093468	0	2	0
22131973	0	0	1
22143427	0	1	0
22162042	0	1	0
22173948	0	1	0
22179739	0	1	0
22210780	0	2	0
22245243	0	3	0
22315947	0	0	1
22330964	0	2	0
22354140	0	1	0
22445060	0	0	1
22455627	0	2	0
22488353	0	1	0
22500267	0	1	0
22501486	0	1	0
22526032	0	1	0
22639407	0	2	0
22681109	0	1	0
22717160	0	1	0
22726549	0	1	0
22790547	0	1	0
22866171	0	1	0
22871263	0	1	0
22879443	0	1	0
22887392	0	1	0
22914807	0	1	0
22943296	0	1	0
22955017	0	1	0
22999442	0	7	0
23005008	0	1	0
23007856	0	5	0
23021129	0	1	0
23025874	0	1	0
23046312	0	5	0
23051784	0	1	0
23173216	0	1	0
23173235	0	4	0
23187230	0	1	0
23224849	0	1	0
23252533	0	3	0
23271414	0	1	0
23287791	0	0	1
23308365	0	1	0
23357479	0	2	0
23410843	0	1	0
23485130	0	3	0
23527788	0	1	0
23625411	0	1	0
23678510	0	1	0
23689260	0	1	0
23695282	0	1	0
23698184	0	1	0
23780663	0	1	0
23841523	0	1	0
23854131	0	1	0
23909361	0	1	0
23917467	0	1	0
23927585	0	3	0
23953622	0	2	0
23966704	0	2	0
23968725	0	2	0
23972642	0	1	0
24041775	0	2	0
24071595	0	1	0
24096347	0	1	0
24106658	0	1	0
24112462	0	1	0
24136920	0	1	0
24145767	0	1	0
24210351	0	1	0
24229733	0	1	0
24249494	0	1	0
24253745	0	1	0
24277889	0	1	0
24284034	0	1	0
24292667	0	4	0
24324857	0	1	0
24340193	0	1	0
24341750	0	1	0
24375955	0	2	0
24395721	0	1	0
24399063	0	1	0
24428817	0	1	0
24433674	0	1	0
24577445	0	1	0
24590669	0	1	0
24616237	0	1	0
24622878	0	2	0
24625298	0	1	0
24647562	0	1	0
24659414	0	1	0
24664020	0	2	0
24671637	0	1	0
24674965	0	1	0
24717000	0	1	0
24721196	0	4	0
24769574	0	1	0
24799858	0	1	0
24830000	0	0	1
24883557	0	1	0
24986772	0	1	0
25108854	0	1	0
25124717	0	1	0
25148256	0	3	0
25190467	0	1	0
25201704	0	0	1
25231256	0	1	0
25248424	0	1	0
25275421	0	1	0
25279403	0	2	0
25284466	0	2	0
25322350	0	4	0
25339503	0	0	1
25383606	0	1	0
25407723	0	1	0
25410327	0	1	0
25416452	0	3	0
25418945	0	0	1
25458930	0	7	0
25473238	0	1	0
25473708	0	2	0
25529090	0	2	0
25572975	0	1	0
25576424	0	2	0
25602553	0	1	0
25611622	0	2	0
25650964	0	5	0
25662576	0	1	0
25675712	0	2	0
25713544	0	1	0
25723262	0	1	0
25755435	0	1	0
25778963	0	3	0
25815385	0	1	0
25824009	0	1	0
25905977	0	2	0
25919088	0	1	0
25927704	0	2	0
25949704	0	1	0
25957804	0	2	0
25962399	0	2	0
26022584	0	1	0
26048418	0	1	0
26091333	0	9	0
26104055	0	1	0
26178524	0	1	0
26188852	0	1	0
26212757	0	1	0
26213223	0	1	0
26236325	0	1	0
26243274	0	1	0
26267277	0	1	0
26285954	0	1	0
26335410	0	1	0
26337463	0	1	0
26340888	0	1	0
26351257	0	4	0
26374096	0	1	0
26379110	0	1	0
26380688	0	7	0
26405470	0	1	0
26405494	0	2	0
26455448	0	6	0
26493166	0	1	0
26496700	0	1	0
26501526	0	1	0
26516039	0	1	0
26601923	0	0	1
26622652	0	2	0
26650191	0	1	0
26689858	0	2	0
26721897	0	2	0
26728319	0	1	0
26736208	0	1	0
26746074	0	1	0
26758320	0	1	0
26774269	0	2	0
26793660	0	1	0
26822662	0	1	0
26831888	0	1	0
26845627	0	4	0
26866200	0	1	0
26907891	0	5	0
26916756	0	1	0
26934299	0	1	0
26945303	0	0	1
26980512	0	2	0
27021555	0	1	0
27061310	0	1	0
27106095	0	1	0
27114622	0	1	0
27117110	0	2	0
27216311	0	1	0
27243817	0	4	0
27268375	0	8	0
27277424	0	1	0
27289771	0	1	0
27309500	0	1	0
27337371	0	0	1
27380868	0	1	0
27412901	0	1	0
27432418	0	5	0
27436713	0	1	0
27505113	0	1	0
27510346	0	5	0
27532138	0	1	0
27538349	0	1	0
27553676	0	1	0
27622124	0	1	0
27674979	0	1	0
27693838	0	2	0
27702489	0	1	0
27704094	0	1	0
27712052	0	1	0
27740397	0	1	0
27747965	0	1	0
27761298	0	1	0
27819920	0	1	0
27826847	0	1	0
27832387	0	1	0
27847145	0	1	0
27848347	0	1	0
27848953	0	0	1
27856203	0	1	0
27883119	0	1	0
27979426	0	1	0
28005246	0	3	0
28054919	0	2	0
28072056	0	1	0
28077308	0	1	0
28095739	0	1	0
28122671	0	1	0
28174092	0	1	0
28206723	0	2	0
28242358	0	1	0
28355683	0	1	0
28365472	0	1	0
28366936	0	1	0
28403719	0	4	0
28509446	0	1	0
28540635	0	1	0
28635002	0	2	0
28705423	0	2	0
28749908	0	1	0
28774539	0	1	0
28810077	0	1	0
28849199	0	1	0
28909320	0	1	0
28931303	0	1	0
28946473	0	1	0
28969496	0	1	0
28995968	0	1	0
29072320	0	1	0
29093541	0	1	0
29127575	0	1	0
29130595	0	1	0
29204115	0	1	0
29279922	0	1	0
29280220	0	1	0
29313300	0	1	0
29337249	0	2	0
29341296	0	2	0
29355288	0	1	0
29387519	0	1	0
29387598	0	1	0
29415192	0	1	0
29433693	0	1	0
29469490	0	4	0
29473388	0	1	0
29509056	0	1	0
29540597	0	1	0
29544102	0	3	0
29586237	0	0	1
29619576	0	5	0
29639572	0	1	0
29639640	0	1	0
29670609	0	1	0
29681973	0	1	0
29764555	0	1	0
29794409	0	2	0
29874872	0	1	0
29929503	0	1	0
29933646	0	1	0
29935116	0	1	0
29957718	0	1	0
29964553	0	2	0
29969855	0	1	0
29979176	0	4	0
29992117	0	1	0
30004674	0	1	0
30030260	0	1	0
30034682	0	1	0
30057562	0	2	0
30090895	0	1	0
30116180	0	4	0
30156612	0	1	0
30165849	0	2	0
30191165	0	1	0
30238213	0	1	0
30253390	0	2	0
30277315	0	1	0
30277441	0	1	0
30279050	0	1	0
30310075	0	1	0
30316470	0	1	0
30331292	0	1	0
30405920	0	1	0
30436624	0	1	0
30451960	0	1	0
30460574	0	1	0
30521933	0	1	0
30541945	0	1	0
30551374	0	2	0
30597469	0	0	1
30625849	0	2	0
30631365	0	1	0
30635832	0	2	0
30821792	0	1	0
30845199	0	2	0
30857421	0	7	0
30870287	0	1	0
30926208	0	1	0
30971152	0	0	1
31005358	0	2	0
31071962	0	1	0
31078695	0	2	0
31169038	0	4	0
31285018	0	2	0
31302741	0	1	0
31312068	0	1	0
31334287	0	1	0
31368783	0	1	0
31389128	0	2	0
31417117	0	1	0
31514101	0	3	0
31530599	0	1	0
31538028	0	1	0
31589711	0	1	0
31671425	0	1	0
31682236	0	1	0
31694146	0	1	0
31704992	0	4	0
31734371	0	7	0
31738129	0	1	0
31788635	0	2	0
31791088	0	1	0
31850506	0	2	0
31856143	0	2	0
31893772	0	3	0
31956789	0	1	0
31992496	0	1	0
32022714	0	4	0
32028481	0	2	0
32066493	0	1	0
32128314	0	1	0
32133619	0	1	0
32164301	0	3	0
32185296	0	1	0
32190455	0	1	0
32233432	0	1	0
32236766	0	1	0
32243550	0	1	0
32271351	0	1	0
32325853	0	1	0
32356134	0	1	0
32358847	0	1	0
32408839	0	1	0
32436855	0	1	0
32511958	0	1	0
32516906	0	1	0
32527326	0	1	0
32532463	0	4	0
32541717	0	1	0
32541933	0	1	0
32545503	0	1	0
32630506	0	3	0
32636476	0	1	0
32648793	0	3	0
32668637	0	1	0
32673694	0	1	0
32684119	0	2	0
32769534	0	1	0
32864425	0	1	0
32918157	0	1	0
32937136	0	3	0
32943094	0	5	0
33011710	0	6	0
33025605	0	2	0
33037790	0	1	0
33062947	0	1	0
33068623	0	1	0
33073981	0	1	0
33120731	0	1	0
33133429	0	1	0
33157253	0	1	0
33183547	0	1	0
33185279	0	2	0
33186707	0	1	0
33191039	0	1	0
33210511	0	1	0
33231229	0	1	0
33242125	0	1	0
33251074	0	1	0
33360892	0	2	0
33463556	0	1	0
33474105	0	2	0
33484188	0	1	0
33498717	0	1	0
33545980	0	1	0
33563198	0	1	0
33566419	0	1	0
33578445	0	2	0
33637702	0	1	0
33644536	0	1	0
33648249	0	1	0
33659727	0	1	0
33701275	0	1	0
33718993	0	1	0
33725005	0	1	0
33725030	0	2	0
33725579	0	2	0
33772990	0	4	0
33774570	0	1	0
33817695	0	1	0
33846473	0	2	0
33864287	0	1	0
33864288	0	1	0
33887510	0	1	0
33891537	0	1	0
33919255	0	1	0
33920149	0	1	0
33924343	0	3	0
34032939	0	1	0
34035635	0	1	0
34065773	0	0	1
34068751	0	1	0
34106879	0	1	0
34159806	0	1	0
34197050	0	0	1
34259308	0	1	0
34275139	0	1	0
34284072	0	2	0
34335280	0	3	0
34395004	0	1	0
34442407	0	1	0
34468771	0	1	0
34497586	0	2	0
34499241	0	4	0
34507861	0	1	0
34512453	0	3	0
34545805	0	1	0
34555920	0	1	0
34585985	0	1	0
34626017	0	1	0
34635483	0	1	0
34654859	0	1	0
34657169	0	1	0
34693077	0	2	0
34708282	0	1	0
34740591	0	1	0
34746576	0	1	0
34825478	0	1	0
34873881	0	1	0
34899959	0	2	0
34980685	0	1	0
34989733	0	1	0
35040639	0	2	0
35081476	0	1	0
35081493	0	1	0
35107327	0	1	0
35119437	0	1	0
35161442	0	1	0
35169028	0	1	0
35182790	0	1	0
35197170	0	1	0
35199903	0	1	0
35248818	0	1	0
35337288	0	1	0
35347449	0	1	0
35408086	0	1	0
35522295	0	1	0
35585136	0	1	0
35594734	0	1	0
35600854	0	3	0
35603558	0	1	0
35661610	0	1	0
35691109	0	2	0
35733162	0	1	0
35790565	0	1	0
35814999	0	1	0
35841727	0	1	0
35882540	0	1	0
35887702	0	3	0
35901071	0	1	0
35902719	0	2	0
35934540	0	2	0
35971151	0	2	0
35994786	0	1	0
36034148	0	1	0
36040839	0	1	0
36059186	0	1	0
36097346	0	1	0
36101242	0	1	0
36103595	0	1	0
36107120	0	1	0
36143445	0	1	0
36144943	0	3	0
36145184	0	1	0
36189460	0	2	0
36198498	0	8	0
36230997	0	1	0
36236855	0	3	0
36279723	0	1	0
36300366	0	3	0
36300611	0	1	0
36375229	0	1	0
36375905	0	2	0
36400877	0	1	0
36420327	0	1	0
36453780	0	3	0
36498229	0	3	0
36516846	0	1	0
36518978	0	1	0
36527531	0	1	0
36536528	0	1	0
36567777	0	1	0
36591852	0	1	0
36592681	0	1	0
36627228	0	2	0
36656981	0	1	0
36682328	0	1	0
36703301	0	1	0
36712679	0	1	0
36713514	0	1	0
36769337	0	1	0
36845409	0	1	0
36894714	0	2	0
36910101	0	2	0
36930587	0	2	0
36956294	0	0	1
36965760	0	1	0
36968188	0	1	0
36968679	0	1	0
37012263	0	1	0
37023318	0	1	0
37024611	0	1	0
37028636	0	1	0
37050027	0	1	0
37056989	0	1	0
37102125	0	2	0
37169457	0	1	0
37218556	0	2	0
37224430	0	1	0
37229397	0	1	0
37239089	0	1	0
37359863	0	2	0
37360149	0	1	0
37361186	0	3	0
37385814	0	1	0
37387967	0	5	0
37412086	0	1	0
37418513	0	1	0
37419926	0	1	0
37477533	0	1	0
37509896	0	1	0
37565113	0	1	0
37613559	0	0	1
37622944	0	2	0
37629100	0	1	0
37643140	0	1	0
37657281	0	1	0
37668334	0	1	0
37688121	0	1	0
37744142	0	2	0
37749514	0	1	0
37772438	0	1	0
37774115	0	1	0
37817764	0	2	0
37878732	0	1	0
37897936	0	2	0
37904739	0	1	0
37915409	0	1	0
37947132	0	1	0
37963342	0	1	0
37976841	0	1	0
37993326	0	1	0
38016098	0	2	0
38042564	0	1	0
38085611	0	1	0
38106739	0	1	0
38140828	0	1	0
38236993	0	1	0
38245277	0	1	0
38331480	0	2	0
38332629	0	1	0
38333055	0	1	0
38358968	0	1	0
38380657	0	1	0
38412963	0	1	0
38514422	0	1	0
38519727	0	1	0
38569081	0	1	0
38575328	0	1	0
38589328	0	4	0
38610121	0	1	0
38790862	0	1	0
38801938	0	1	0
38809255	0	1	0
38819906	0	1	0
38833758	0	1	0
38849157	0	1	0
38859009	0	1	0
38870985	0	1	0
38878658	0	1	0
38887744	0	3	0
38904720	0	8	0
38921094	0	3	0
38929347	0	1	0
39010191	0	1	0
39027666	0	2	0
39036494	0	3	0
39036557	0	1	0
39043252	0	8	0
39047228	0	1	0
39129937	0	5	0
39144001	0	2	0
39150775	0	2	0
39172584	0	1	0
39179900	0	1	0
39201687	0	1	0
39204733	0	1	0
39244813	0	1	0
39265926	0	1	0
39303390	0	1	0
39312083	0	1	0
39439010	0	1	0
39508275	0	1	0
39525889	0	1	0
39539639	0	1	0
39552503	0	1	0
39588635	0	1	0
39597078	0	2	0
39628334	0	1	0
39666468	0	1	0
39688266	0	1	0
39701166	0	2	0
39727351	0	2	0
39757964	0	1	0
39809150	0	2	0
39861602	0	1	0
39895160	0	1	0
39902950	0	1	0
39908333	0	1	0
39943512	0	2	0
39947894	0	1	0
39973612	0	1	0
39979887	0	1	0
40001111	0	3	0
40005335	0	1	0
40043441	0	1	0
40056948	0	1	0
40084423	0	1	0
40108130	0	5	0
40120157	0	1	0
40133930	0	1	0
40184526	0	1	0
40251018	0	1	0
40272310	0	1	0
40286821	0	1	0
40311704	0	4	0
40325834	0	1	0
40332067	0	0	1
40345251	0	3	0
40363063	0	1	0
40385539	0	1	0
40391497	0	1	0
40395849	0	5	0
40401711	0	1	0
40402906	0	1	0
40404650	0	5	0
40452521	0	1	0
40458287	0	2	0
40458632	0	1	0
40489163	0	0	1
40491362	0	1	0
40494344	0	1	0
40533747	0	1	0
40555242	0	1	0
40566881	0	1	0
40577327	0	1	0
40591223	0	2	0
40601592	0	1	0
40631691	0	1	0
40661961	0	2	0
40693058	0	1	0
40697825	0	1	0
40734629	0	1	0
40750744	0	2	0
40789451	0	1	0
40817818	0	1	0
40828522	0	1	0
40831740	0	1	0
40855023	0	1	0
40877577	0	3	0
40888729	0	1	0
40922567	0	1	0
40942054	0	3	0
41002850	0	1	0
41004263	0	1	0
41010195	0	1	0
41116956	0	1	0
41138925	0	1	0
41167976	0	1	0
41210677	0	2	0
41226772	0	1	0
41238494	0	3	0
41250479	0	3	0
41290006	0	0	1
41369988	0	1	0
41384376	0	3	0
41402043	0	1	0
41406525	0	1	0
41408294	0	2	0
41429002	0	1	0
41432730	0	1	0
41469517	0	1	0
41518800	0	1	0
41534201	0	1	0
41539049	0	1	0
41595890	0	1	0
41609913	0	1	0
41621983	0	1	0
41622086	0	0	1
41643153	0	1	0
41686319	0	2	0
41689402	0	2	0
41728309	0	3	0
41738512	0	3	0
41923529	0	1	0
41926258	0	1	0
41942791	0	5	0
41965924	0	2	0
42042742	0	1	0
42053192	0	2	0
42070399	0	0	1
42151240	0	1	0
42264374	0	1	0
42271224	0	2	0
42340471	0	1	0
42362535	0	1	0
42385202	0	1	0
42407496	0	1	0
42508020	0	1	0
42587178	0	1	0
42649088	0	1	0
42654200	0	1	0
42676859	0	1	0
42732506	0	1	0
42756174	0	1	0
42761900	0	1	0
42779796	0	1	0
42857578	0	1	0
42898857	0	1	0
42982844	0	1	0
42993239	0	1	0
43076430	0	1	0
43077925	0	2	0
43085701	0	3	0
43093238	0	1	0
43121725	0	1	0
43138703	0	1	0
43176684	0	1	0
43242828	0	1	0
43266010	0	1	0
43279262	0	1	0
43279294	0	2	0
43330241	0	1	0
43382680	0	1	0
43468308	0	3	0
43489295	0	3	0
43566453	0	1	0
43573172	0	0	1
43607887	0	1	0
43640088	0	1	0
43640154	0	1	0
43696530	0	1	0
43748826	0	1	0
43784379	0	4	0
43850868	0	1	0
43851509	0	1	0
43869988	0	1	0
43921591	0	2	0
43949905	0	1	0
43960042	0	2	0
43961785	0	1	0
43988055	0	1	0
44016128	0	0	1
44016130	0	0	1
44058668	0	2	0
44064895	0	4	0
44173106	0	5	0
44180466	0	1	0
44189598	0	1	0
44217283	0	1	0
44243170	0	2	0
44300181	0	1	0
44308193	0	1	0
44345976	0	1	0
44469661	0	4	0
44470586	0	3	0
44493039	0	1	0
44502992	0	2	0
44538223	0	1	0
44552249	0	5	0
44554940	0	1	0
44746410	0	1	0
44899428	0	1	0
44934001	0	1	0
44965496	0	1	0
44972334	0	2	0
45017230	0	1	0
45041340	0	1	0
45063827	0	2	0
45075281	0	1	0
45104612	0	1	0
45131778	0	1	0
45139937	0	1	0
45171794	0	3	0
45197597	0	1	0
45203255	0	1	0
45212456	0	1	0
45334598	0	1	0
45337520	0	1	0
45423123	0	1	0
45451733	0	2	0
45530055	0	2	0
45617732	0	1	0
45642087	0	1	0
45644510	0	1	0
45653707	0	1	0
45665446	0	1	0
45676346	0	1	0
45676792	0	1	0
45734119	0	1	0
45928828	0	1	0
45950125	0	1	0
46064566	0	1	0
46066376	0	1	0
46076075	0	1	0
46127070	0	1	0
46153485	0	5	0
46174122	0	1	0
46358520	0	1	0
46377879	0	1	0
46451066	0	1	0
46508227	0	3	0
46516780	0	1	0
46538773	0	0	1
46546730	0	1	0
46561700	0	1	0
46711656	0	0	1
46718523	0	1	0
46730266	0	6	0
46774208	0	1	0
46777655	0	1	0
46799675	0	1	0
46808869	0	1	0
46811516	0	1	0
46829551	0	1	0
46845711	0	1	0
46860927	0	1	0
46888275	0	1	0
46922428	0	1	0
46967424	0	1	0
47029392	0	1	0
47063772	0	1	0
47069699	0	2	0
47110649	0	1	0
47152504	0	1	0
47226982	0	1	0
47237711	0	1	0
47263919	0	1	0
47286345	0	1	0
47296659	0	5	0
47354874	0	1	0
47392010	0	1	0
47443497	0	1	0
47539013	0	1	0
47596480	0	4	0
47620631	0	1	0
47650678	0	3	0
47667312	0	1	0
47712574	0	1	0
47751628	0	1	0
47759184	0	2	0
47784680	0	1	0
47792160	0	1	0
47819609	0	1	0
47822787	0	0	1
47830666	0	2	0
47838222	0	1	0
47841728	0	1	0
47868867	0	1	0
47912234	0	2	0
47912253	0	4	0
47993965	0	1	0
48101710	0	1	0
48103148	0	3	0
48112038	0	1	0
48130626	0	1	0
48132765	0	1	0
48137867	0	1	0
48140681	0	1	0
48140826	0	1	0
48143500	0	2	0
48149413	0	1	0
48168009	0	1	0
48191041	0	2	0
48206758	0	1	0
48234819	0	2	0
48247173	0	1	0
48302173	0	1	0
48308050	0	1	0
48380421	0	1	0
48473999	0	2	0
48493647	0	1	0
48497341	0	1	0
48499239	0	1	0
48500566	0	1	0
48521598	0	1	0
48543525	0	1	0
48547990	0	1	0
48627925	0	1	0
48631756	0	2	0
48667654	0	1	0
48692894	0	1	0
48844572	0	3	0
48883293	0	1	0
48958447	0	1	0
48959324	0	1	0
49019615	0	1	0
49083161	0	5	0
49119003	0	6	0
49225407	0	1	0
49247040	0	2	0
49277573	0	1	0
49335279	0	1	0
49446294	0	1	0
49499416	0	1	0
49507938	0	1	0
49514073	0	1	0
49514920	0	1	0
49567478	0	1	0
49570993	0	1	0
49573764	0	3	0
49710101	0	1	0
49753546	0	2	0
49758471	0	1	0
49779917	0	2	0
49907651	0	1	0
49945390	0	2	0
49967859	0	1	0
50029464	0	1	0
50029517	0	1	0
50042314	0	1	0
50103738	0	1	0
50127026	0	1	0
50132110	0	1	0
50133217	0	1	0
50139521	0	1	0
50315400	0	1	0
50359252	0	1	0
50399329	0	1	0
50418750	0	1	0
50426294	0	1	0
50541145	0	1	0
50562690	0	2	0
50568241	0	1	0
50605407	0	1	0
50625093	0	1	0
50635130	0	7	0
50685442	0	1	0
50731719	0	1	0
50739458	0	1	0
50745528	0	1	0
50826440	0	1	0
50843405	0	2	0
50864841	0	1	0
50923216	0	1	0
50942710	0	1	0
50995431	0	1	0
50998068	0	2	0
51076341	0	1	0
51079194	0	1	0
51104913	0	1	0
51169075	0	1	0
51220079	0	2	0
51228773	0	2	0
51276590	0	3	0
51305580	0	1	0
51308183	0	1	0
51338256	0	1	0
51372980	0	3	0
51401356	0	5	0
51490298	0	4	0
51540804	0	1	0
51588797	0	2	0
51599208	0	1	0
51611683	0	2	0
51660327	0	1	0
51664960	0	1	0
51667375	0	1	0
51675655	0	1	0
51766612	0	1	0
51788385	0	1	0
51793728	0	3	0
51808465	0	2	0
51819055	0	2	0
51844561	0	2	0
51864075	0	1	0
51886907	0	1	0
51908595	0	1	0
51914987	0	1	0
51944768	0	1	0
52046028	0	1	0
52104789	0	1	0
52112842	0	1	0
52121815	0	1	0
52176730	0	1	0
52213648	0	1	0
52247208	0	10	0
52269695	0	1	0
52378198	0	2	0
52387464	0	0	1
52473842	0	1	0
52495553	0	1	0
52587471	0	1	0
52613879	0	1	0
52641234	0	1	0
52683529	0	1	0
52735218	0	1	0
52740072	0	1	0
52751816	0	1	0
52756637	0	4	0
52776943	0	1	0
53001869	0	1	0
53002530	0	1	0
53037470	0	1	0
53075728	0	1	0
53087306	0	1	0
53087999	0	2	0
53089443	0	4	0
53099103	0	1	0
53146076	0	1	0
53186020	0	1	0
53195738	0	1	0
53229414	0	1	0
53278188	0	0	1
53278232	0	0	1
53325920	0	1	0
53349139	0	0	1
53350861	0	1	0
53357209	0	1	0
53369668	0	1	0
53373012	0	0	1
53375183	0	1	0
53520126	0	5	0
53538332	0	1	0
53637096	0	1	0
53668411	0	1	0
53738047	0	2	0
53746299	0	2	0
53811003	0	1	0
53836095	0	1	0
53839339	0	2	0
53872526	0	1	0
53897747	0	1	0
54071649	0	3	0
54093528	0	1	0
54135423	0	2	0
54267972	0	2	0
54279852	0	1	0
54287186	0	1	0
54413612	0	3	0
54415064	0	1	0
54421483	0	1	0
54443195	0	1	0
54468693	0	1	0
54509748	0	1	0
54612779	0	1	0
54713607	0	1	0
54713627	0	2	0
54713644	0	1	0
54713669	0	2	0
54713676	0	1	0
54834173	0	1	0
54850308	0	1	0
55034270	0	1	0
55078551	0	1	0
55112671	0	3	0
55132956	0	2	0
55240964	0	1	0
55249498	0	1	0
55271516	0	1	0
55311289	0	3	0
55352269	0	1	0
55374404	0	1	0
55379572	0	1	0
55540286	0	3	0
55551838	0	1	0
55560711	0	2	0
55561589	0	1	0
55654404	0	1	0
55671230	0	2	0
55678107	0	1	0
55701214	0	1	0
55738101	0	3	0
55770637	0	1	0
55796161	0	1	0
55846071	0	2	0
56010338	0	1	0
56034345	0	1	0
56216367	0	2	0
56259834	0	1	0
56347252	0	1	0
56364139	0	0	1
56411852	0	3	0
56453526	0	7	0
56458002	0	1	0
56458617	0	1	0
56610055	0	2	0
56637136	0	2	0
56660899	0	4	0
56693240	0	2	0
56860287	0	1	0
56870532	0	1	0
56998956	0	3	0
57017428	0	2	0
57040718	0	1	0
57093153	0	6	0
57100858	0	1	0
57119940	0	1	0
57127301	0	1	0
57186684	0	0	1
57208109	0	2	0
57437926	0	2	0
57476947	0	1	0
57505462	0	1	0
57574450	0	1	0
57596945	0	0	1
57642080	0	1	0
57717914	0	1	0
57728493	0	2	0
57742622	0	1	0
57812442	0	1	0
57869209	0	1	0
57902374	0	1	0
58000487	0	1	0
58007396	0	1	0
58065522	0	3	0
58124801	0	1	0
58161815	0	7	0
58295707	0	1	0
58312747	0	1	0
58367596	0	2	0
58372693	0	1	0
58375709	0	1	0
58514677	0	1	0
58539859	0	4	0
58540807	0	1	0
58542971	0	9	0
58555881	0	1	0
58654848	0	1	0
58658465	0	1	0
58685092	0	1	0
58744969	0	1	0
58777400	0	1	0
58939793	0	2	0
58947725	0	2	0
58967397	0	1	0
58990336	0	3	0
59064185	0	1	0
59078948	0	3	0
59188819	0	1	0
59257982	0	1	0
59304911	0	1	0
59390863	0	2	0
59439137	0	1	0
59441173	0	1	0
59473121	0	2	0
59494533	0	1	0
59502620	0	1	0
59525019	0	1	0
59555886	0	1	0
59557652	0	1	0
59612818	0	1	0
59630979	0	1	0
59648282	0	1	0
59697797	0	2	0
59809590	0	1	0
59852499	0	1	0
59926688	0	1	0
59992893	0	1	0
60039437	0	2	0
60057142	0	1	0
60082450	0	1	0
60091411	0	1	0
60101573	0	1	0
60101583	0	1	0
60108818	0	3	0
60134363	0	1	0
60285049	0	1	0
60437933	0	1	0
60493068	0	1	0
60640906	0	1	0
60714771	0	1	0
60750855	0	1	0
60769408	0	1	0
60797361	0	1	0
60810204	0	1	0
60844394	0	3	0
60855158	0	1	0
60877365	0	1	0
60892376	0	1	0
60971883	0	2	0
60976720	0	2	0
61021783	0	2	0
61044257	0	1	0
61062966	0	1	0
61134177	0	1	0
61139676	0	4	0
61192007	0	1	0
61192660	0	2	0
61246015	0	1	0
61287930	0	1	0
61340914	0	1	0
61420813	0	1	0
61425714	0	1	0
61445825	0	1	0
61557682	0	1	0
61571092	0	2	0
