false_positive_rate	true_positive_rate	threshold
0.0411861614497528	0.185430463576159	0.284245218218978
0.0411861614497528	0.19205298013245	0.282617900136531
0.0411861614497528	0.198675496688742	0.281093147930066
0.0420098846787479	0.198675496688742	0.280793270547056
0.042833607907743	0.198675496688742	0.280363872264156
0.0436573311367381	0.198675496688742	0.27883133762113
0.0444810543657331	0.198675496688742	0.275868128705102
0.0453047775947282	0.198675496688742	0.273765327382325
0.0453047775947282	0.205298013245033	0.272572577153276
0.0453047775947282	0.211920529801325	0.271228651816689
0.0453047775947282	0.218543046357616	0.270294099006709
0.0453047775947282	0.225165562913907	0.269106697232836
0.0453047775947282	0.231788079470199	0.267824067185069
0.0453047775947282	0.23841059602649	0.266859771592015
0.0461285008237232	0.23841059602649	0.266424349357414
0.0469522240527183	0.23841059602649	0.265849103284972
0.0469522240527183	0.245033112582781	0.264950187210258
0.0477759472817133	0.245033112582781	0.264275165386414
0.0485996705107083	0.245033112582781	0.263883206161669
0.0494233937397035	0.245033112582781	0.263556779607054
0.0502471169686985	0.245033112582781	0.262582585442072
0.0502471169686985	0.251655629139073	0.261811490450044
0.0510708401976936	0.251655629139073	0.261638820131157
0.0510708401976936	0.258278145695364	0.261434521573625
0.0518945634266886	0.258278145695364	0.260832699411424
0.0518945634266886	0.264900662251656	0.260115385728505
0.0518945634266886	0.271523178807947	0.25991648441508
0.0527182866556837	0.271523178807947	0.259832879766949
0.0535420098846787	0.271523178807947	0.259244649270306
0.0543657331136738	0.271523178807947	0.258287249458244
0.0551894563426688	0.271523178807947	0.256139203922364
0.056013179571664	0.271523178807947	0.254312543004326
0.056836902800659	0.271523178807947	0.252833030404457
0.056836902800659	0.278145695364238	0.251418189725864
0.056836902800659	0.28476821192053	0.251340030251617
0.057660626029654	0.28476821192053	0.250932542410759
0.0584843492586491	0.28476821192053	0.249593725333308
0.0593080724876441	0.28476821192053	0.248346475955977
0.0601317957166392	0.28476821192053	0.247978196575917
0.0601317957166392	0.291390728476821	0.245705168703885
0.0609555189456342	0.291390728476821	0.243480231079501
0.0617792421746294	0.291390728476821	0.242378972066192
0.0626029654036244	0.291390728476821	0.240976466447058
0.0634266886326195	0.291390728476821	0.239812405066013
0.0642504118616145	0.291390728476821	0.238159385814101
0.0642504118616145	0.298013245033113	0.235996738316267
0.0642504118616145	0.304635761589404	0.234319195713
0.0642504118616145	0.311258278145695	0.233913912623264
0.0650741350906096	0.311258278145695	0.233200601229864
0.0658978583196046	0.311258278145695	0.232403034905233
0.0667215815485996	0.311258278145695	0.232080667165832
0.0675453047775947	0.311258278145695	0.231201482500053
0.0675453047775947	0.317880794701987	0.228540103727218
0.0683690280065898	0.317880794701987	0.226291684461965
0.0691927512355849	0.317880794701987	0.225686948331869
0.0700164744645799	0.317880794701987	0.224689379562505
0.070840197693575	0.317880794701987	0.223442912854962
0.070840197693575	0.324503311258278	0.22264830207614
0.07166392092257	0.324503311258278	0.221353640914221
0.0724876441515651	0.324503311258278	0.220120233582165
0.0733113673805601	0.324503311258278	0.219704526439404
0.0741350906095551	0.324503311258278	0.218697395827584
0.0749588138385503	0.324503311258278	0.217746396127376
0.0749588138385503	0.33112582781457	0.21697849992583
0.0757825370675453	0.33112582781457	0.216367336533741
0.0766062602965404	0.33112582781457	0.216022050888947
0.0766062602965404	0.337748344370861	0.215610193151241
0.0766062602965404	0.344370860927152	0.215362636303148
0.0774299835255354	0.344370860927152	0.214955127219284
0.0782537067545305	0.344370860927152	0.214424229231625
0.0790774299835255	0.344370860927152	0.212568279352989
0.0799011532125206	0.344370860927152	0.210765584225622
0.0807248764415156	0.344370860927152	0.210278345074821
0.0815485996705108	0.344370860927152	0.209854747697106
0.0823723228995058	0.344370860927152	0.209016023042717
0.0831960461285008	0.344370860927152	0.208038603708282
0.0840197693574959	0.344370860927152	0.207257618333816
0.0848434925864909	0.344370860927152	0.206153982348122
0.085667215815486	0.344370860927152	0.205284203976547
0.085667215815486	0.350993377483444	0.204426334426367
0.086490939044481	0.350993377483444	0.203734720833055
0.0873146622734761	0.350993377483444	0.203391712048539
0.0881383855024712	0.350993377483444	0.202950325314795
0.0889621087314663	0.350993377483444	0.202697814692164
0.0889621087314663	0.357615894039735	0.202437522984312
0.0889621087314663	0.364238410596026	0.20158984349811
0.0897858319604613	0.364238410596026	0.200934293859939
0.0906095551894563	0.364238410596026	0.200630531691212
0.0914332784184514	0.364238410596026	0.200214593566094
0.0922570016474464	0.364238410596026	0.200042240323282
0.0930807248764415	0.364238410596026	0.199959128286283
0.0930807248764415	0.370860927152318	0.199760968516791
0.0930807248764415	0.377483443708609	0.199584376484064
0.0939044481054365	0.377483443708609	0.19902347191371
0.0947281713344317	0.377483443708609	0.1984321695919
0.0955518945634267	0.377483443708609	0.19829628351488
0.0955518945634267	0.384105960264901	0.198198422939565
0.0963756177924218	0.384105960264901	0.197903590966844
0.0963756177924218	0.390728476821192	0.197569021205695
0.0971993410214168	0.390728476821192	0.19729003860955
0.0980230642504119	0.390728476821192	0.197005727584394
0.0988467874794069	0.390728476821192	0.196610916469102
0.0996705107084019	0.390728476821192	0.196135431108758
0.100494233937397	0.390728476821192	0.19582846696855
0.101317957166392	0.390728476821192	0.195568098194422
0.102141680395387	0.390728476821192	0.195077392207609
0.102965403624382	0.390728476821192	0.194260681666728
0.102965403624382	0.397350993377483	0.19341388825352
0.102965403624382	0.403973509933775	0.192811476973659
0.102965403624382	0.410596026490066	0.19127616348623
0.103789126853377	0.410596026490066	0.189869935939065
0.104612850082372	0.410596026490066	0.189804767825269
0.104612850082372	0.417218543046358	0.189746250068212
0.104612850082372	0.423841059602649	0.189674431924713
0.105436573311367	0.423841059602649	0.18931976686315
0.106260296540362	0.423841059602649	0.18873329789655
0.107084019769357	0.423841059602649	0.188200056916901
0.107084019769357	0.43046357615894	0.187874317844358
0.107907742998353	0.43046357615894	0.187472239773958
0.108731466227348	0.43046357615894	0.187132532897523
0.109555189456343	0.43046357615894	0.187091805241187
0.110378912685338	0.43046357615894	0.187026167320268
0.111202635914333	0.43046357615894	0.186870828913876
0.112026359143328	0.43046357615894	0.186720215001091
0.112026359143328	0.437086092715232	0.186224593974133
0.112850082372323	0.437086092715232	0.18560933857974
0.113673805601318	0.437086092715232	0.185001824676948
0.114497528830313	0.437086092715232	0.184260790537664
0.115321252059308	0.437086092715232	0.183271160627106
0.115321252059308	0.443708609271523	0.18216966404024
0.115321252059308	0.450331125827815	0.181522700096443
0.115321252059308	0.456953642384106	0.181019225668014
0.116144975288303	0.456953642384106	0.180768304088968
0.116968698517298	0.456953642384106	0.180668103115692
0.117792421746293	0.456953642384106	0.180251390256035
0.118616144975288	0.456953642384106	0.179762600024301
0.119439868204283	0.456953642384106	0.179592942892454
0.120263591433278	0.456953642384106	0.17954796310953
0.121087314662274	0.456953642384106	0.179259230537611
0.121911037891269	0.456953642384106	0.17884101940407
0.122734761120264	0.456953642384106	0.178502808306182
0.123558484349259	0.456953642384106	0.177842503577633
0.124382207578254	0.456953642384106	0.176878010052933
0.125205930807249	0.456953642384106	0.176377879828268
0.126029654036244	0.456953642384106	0.176098996686163
0.126853377265239	0.456953642384106	0.175618101166856
0.127677100494234	0.456953642384106	0.175273142295874
0.127677100494234	0.463576158940397	0.175135578191839
0.128500823723229	0.463576158940397	0.174893279919204
0.129324546952224	0.463576158940397	0.174659790701542
0.129324546952224	0.470198675496689	0.174543129912033
0.129324546952224	0.47682119205298	0.173521638300243
0.130148270181219	0.47682119205298	0.17242640542645
0.130148270181219	0.483443708609272	0.172161407570187
0.130971993410214	0.483443708609272	0.171984783743634
0.131795716639209	0.483443708609272	0.171455145052189
0.132619439868204	0.483443708609272	0.170857784229024
0.133443163097199	0.483443708609272	0.169809755092207
0.133443163097199	0.490066225165563	0.168274381873274
0.134266886326194	0.490066225165563	0.167515045175965
0.135090609555189	0.490066225165563	0.167290411262112
0.135090609555189	0.496688741721854	0.167085548994278
0.135090609555189	0.503311258278146	0.166958680995446
0.135914332784185	0.503311258278146	0.166863340534908
0.13673805601318	0.503311258278146	0.166727028174811
0.137561779242175	0.503311258278146	0.166643382241867
0.13838550247117	0.503311258278146	0.166391816804987
0.139209225700165	0.503311258278146	0.166018719000855
0.14003294892916	0.503311258278146	0.165780417511027
0.140856672158155	0.503311258278146	0.1645788766113
0.14168039538715	0.503311258278146	0.163478130522786
0.142504118616145	0.503311258278146	0.163394180919648
0.14332784184514	0.503311258278146	0.16296498834056
0.144151565074135	0.503311258278146	0.161442528065538
0.14497528830313	0.503311258278146	0.160168666162725
0.145799011532125	0.503311258278146	0.159985347506161
0.14662273476112	0.503311258278146	0.159849807244669
0.147446457990115	0.503311258278146	0.159637273037943
0.14827018121911	0.503311258278146	0.159360471468238
0.149093904448105	0.503311258278146	0.158958578607902
0.1499176276771	0.503311258278146	0.158599463136778
0.150741350906096	0.503311258278146	0.158497127510559
0.151565074135091	0.503311258278146	0.158391964928475
0.152388797364086	0.503311258278146	0.158115871432226
0.153212520593081	0.503311258278146	0.157878482637533
0.154036243822076	0.503311258278146	0.157621409404723
0.154859967051071	0.503311258278146	0.157300870084065
0.155683690280066	0.503311258278146	0.15703603943898
0.156507413509061	0.503311258278146	0.156789821411099
0.157331136738056	0.503311258278146	0.156652989186274
0.158154859967051	0.503311258278146	0.155922602376361
0.158154859967051	0.509933774834437	0.155190402052825
0.158978583196046	0.509933774834437	0.154853944822863
0.159802306425041	0.509933774834437	0.154397707231583
0.159802306425041	0.516556291390728	0.154136504560519
0.160626029654036	0.516556291390728	0.153869189106144
0.161449752883031	0.516556291390728	0.153323417445339
0.162273476112026	0.516556291390728	0.152762031452746
0.163097199341021	0.516556291390728	0.152196339273448
0.163920922570016	0.516556291390728	0.151739256744803
0.164744645799011	0.516556291390728	0.150718318962068
0.165568369028007	0.516556291390728	0.14968404432645
0.166392092257002	0.516556291390728	0.149552721597737
0.166392092257002	0.52317880794702	0.148900295595819
0.167215815485997	0.52317880794702	0.14825956424949
0.168039538714992	0.52317880794702	0.148149072517014
0.168863261943987	0.52317880794702	0.147996651611939
0.169686985172982	0.52317880794702	0.147833050188063
0.169686985172982	0.529801324503311	0.147486040620899
0.170510708401977	0.529801324503311	0.146876422820505
0.171334431630972	0.529801324503311	0.145973765016148
0.172158154859967	0.529801324503311	0.145372124709676
0.172981878088962	0.529801324503311	0.145181405792155
0.172981878088962	0.536423841059603	0.145042885001061
0.173805601317957	0.536423841059603	0.145026186813842
0.173805601317957	0.543046357615894	0.144986969071569
0.174629324546952	0.543046357615894	0.144764210053768
0.174629324546952	0.549668874172185	0.144462864290334
0.175453047775947	0.549668874172185	0.144120901044169
0.176276771004942	0.549668874172185	0.143423399150938
0.177100494233937	0.549668874172185	0.142841962474491
0.177924217462932	0.549668874172185	0.142659252184701
0.178747940691928	0.549668874172185	0.142544783643283
0.178747940691928	0.556291390728477	0.142378188591858
0.178747940691928	0.562913907284768	0.142219553746772
0.179571663920923	0.562913907284768	0.14215561251032
0.180395387149918	0.562913907284768	0.142044933858702
0.181219110378913	0.562913907284768	0.141823868285949
0.182042833607908	0.562913907284768	0.141566150683596
0.182042833607908	0.56953642384106	0.14144038055782
0.182866556836903	0.56953642384106	0.141386392421706
0.183690280065898	0.56953642384106	0.141323562884584
0.184514003294893	0.56953642384106	0.141269672786492
0.185337726523888	0.56953642384106	0.141101671160073
0.186161449752883	0.56953642384106	0.140962738650151
0.186985172981878	0.56953642384106	0.140784795224135
0.187808896210873	0.56953642384106	0.140269106066665
0.188632619439868	0.56953642384106	0.139729609110336
0.189456342668863	0.56953642384106	0.139131135838334
0.189456342668863	0.576158940397351	0.138519761534335
0.190280065897858	0.576158940397351	0.138231607487437
0.190280065897858	0.582781456953642	0.137923616353733
0.190280065897858	0.589403973509934	0.137623770512769
0.191103789126853	0.589403973509934	0.137550214139677
0.191927512355848	0.589403973509934	0.137315318007181
0.192751235584844	0.589403973509934	0.136958252203561
0.193574958813839	0.589403973509934	0.13674434102696
0.193574958813839	0.596026490066225	0.136607868796547
0.194398682042834	0.596026490066225	0.13646821565079
0.195222405271829	0.596026490066225	0.136374183463411
0.196046128500824	0.596026490066225	0.136366942391943
0.196869851729819	0.596026490066225	0.136178664073431
0.197693574958814	0.596026490066225	0.135930671479304
0.198517298187809	0.596026490066225	0.135706250855285
0.199341021416804	0.596026490066225	0.135497184087043
0.200164744645799	0.596026490066225	0.135404103049296
0.200988467874794	0.596026490066225	0.135357534403979
0.201812191103789	0.596026490066225	0.135242344641935
0.202635914332784	0.596026490066225	0.135030169687591
0.203459637561779	0.596026490066225	0.134680816235495
0.204283360790774	0.596026490066225	0.134359002216139
0.204283360790774	0.602649006622517	0.134219758524357
0.205107084019769	0.602649006622517	0.13415126496043
0.205930807248764	0.602649006622517	0.134121039149631
0.205930807248764	0.609271523178808	0.13393196418705
0.206754530477759	0.609271523178808	0.133629565241326
0.207578253706755	0.609271523178808	0.133386331830574
0.20840197693575	0.609271523178808	0.133096346050674
0.209225700164745	0.609271523178808	0.132882885856064
0.21004942339374	0.609271523178808	0.132545849042997
0.210873146622735	0.609271523178808	0.131744859738257
0.21169686985173	0.609271523178808	0.131180479662521
0.212520593080725	0.609271523178808	0.131051697460573
0.21334431630972	0.609271523178808	0.130712951397642
0.214168039538715	0.609271523178808	0.130368216290384
0.214168039538715	0.615894039735099	0.13021923947384
0.21499176276771	0.615894039735099	0.13009763147619
0.215815485996705	0.615894039735099	0.129964429179634
0.2166392092257	0.615894039735099	0.129796099400347
0.217462932454695	0.615894039735099	0.129668810175836
0.21828665568369	0.615894039735099	0.129567356060332
0.21828665568369	0.622516556291391	0.129451163079307
0.219110378912685	0.622516556291391	0.129224151897442
0.219110378912685	0.629139072847682	0.128951217706239
0.21993410214168	0.629139072847682	0.128616504078163
0.220757825370675	0.629139072847682	0.128309492821701
0.22158154859967	0.629139072847682	0.128066990929899
0.222405271828666	0.629139072847682	0.127833107240393
0.223228995057661	0.629139072847682	0.127742796546258
0.224052718286656	0.629139072847682	0.127698516687591
0.224876441515651	0.629139072847682	0.127334074196122
0.225700164744646	0.629139072847682	0.126871166778894
0.226523887973641	0.629139072847682	0.126717998914912
0.227347611202636	0.629139072847682	0.126635750089027
0.228171334431631	0.629139072847682	0.126521873270049
0.228995057660626	0.629139072847682	0.126311281718641
0.229818780889621	0.629139072847682	0.126120268437058
0.230642504118616	0.629139072847682	0.126012175954372
0.231466227347611	0.629139072847682	0.125926621725528
0.232289950576606	0.629139072847682	0.125800964416105
0.233113673805601	0.629139072847682	0.125471742796353
0.233937397034596	0.629139072847682	0.125215308320331
0.234761120263591	0.629139072847682	0.124915956888907
0.235584843492586	0.629139072847682	0.124514192448062
0.235584843492586	0.635761589403974	0.124011554299009
0.236408566721582	0.635761589403974	0.123600044347815
0.237232289950577	0.635761589403974	0.12340078043429
0.238056013179572	0.635761589403974	0.123247992833818
0.238879736408567	0.635761589403974	0.123183685061805
0.239703459637562	0.635761589403974	0.12289830177456
0.239703459637562	0.642384105960265	0.122507661138018
0.240527182866557	0.642384105960265	0.122331277005919
0.240527182866557	0.649006622516556	0.122285082742065
0.241350906095552	0.649006622516556	0.122176950756863
0.242174629324547	0.649006622516556	0.122093446568611
0.242998352553542	0.649006622516556	0.122031354852129
0.243822075782537	0.649006622516556	0.121803506987181
0.244645799011532	0.649006622516556	0.121443469407648
0.245469522240527	0.649006622516556	0.121200569587026
0.246293245469522	0.649006622516556	0.121096171846428
0.247116968698517	0.649006622516556	0.121015024024885
0.247940691927512	0.649006622516556	0.120982064222922
0.248764415156507	0.649006622516556	0.120745310380742
0.249588138385502	0.649006622516556	0.120360884929799
0.250411861614498	0.649006622516556	0.120186835901768
0.251235584843493	0.649006622516556	0.120015806063332
0.252059308072488	0.649006622516556	0.119823335740577
0.252883031301483	0.649006622516556	0.119716610173079
0.253706754530478	0.649006622516556	0.119559537465498
0.253706754530478	0.655629139072848	0.119324188164917
0.253706754530478	0.662251655629139	0.119134373924531
0.254530477759473	0.662251655629139	0.119032609851959
0.254530477759473	0.66887417218543	0.118890843924738
0.254530477759473	0.675496688741722	0.118675949400072
0.254530477759473	0.682119205298013	0.118534899505095
0.255354200988468	0.682119205298013	0.118386513881634
0.256177924217463	0.682119205298013	0.11818815516859
0.257001647446458	0.682119205298013	0.118083577796011
0.257825370675453	0.682119205298013	0.11769867686333
0.258649093904448	0.682119205298013	0.117289296915993
0.259472817133443	0.682119205298013	0.117197970139173
0.260296540362438	0.682119205298013	0.117143907478112
0.261120263591433	0.682119205298013	0.117116134091979
0.261943986820428	0.682119205298013	0.116999107208934
0.262767710049423	0.682119205298013	0.116597841920395
0.263591433278418	0.682119205298013	0.116241560312009
0.264415156507414	0.682119205298013	0.116014415014258
0.265238879736409	0.682119205298013	0.115527224843771
0.266062602965404	0.682119205298013	0.1151876259926
0.266886326194399	0.682119205298013	0.115047158544715
0.267710049423394	0.682119205298013	0.11467670487249
0.268533772652389	0.682119205298013	0.11443407904406
0.269357495881384	0.682119205298013	0.114226453628028
0.270181219110379	0.682119205298013	0.114020080666155
0.271004942339374	0.682119205298013	0.113934427935873
0.271828665568369	0.682119205298013	0.11373668161697
0.272652388797364	0.682119205298013	0.113563966730559
0.273476112026359	0.682119205298013	0.113463673368503
0.274299835255354	0.682119205298013	0.113360805411447
0.275123558484349	0.682119205298013	0.113237670533066
0.275947281713344	0.682119205298013	0.113122858296551
0.276771004942339	0.682119205298013	0.112987649026009
0.276771004942339	0.688741721854305	0.112893807002857
0.277594728171334	0.688741721854305	0.112862469737767
0.27841845140033	0.688741721854305	0.112172775485919
0.279242174629325	0.688741721854305	0.111363242410473
0.28006589785832	0.688741721854305	0.111113683510962
0.28006589785832	0.695364238410596	0.110937957746483
0.280889621087315	0.695364238410596	0.110863648231687
0.28171334431631	0.695364238410596	0.110802882831308
0.282537067545305	0.695364238410596	0.110739023125615
0.2833607907743	0.695364238410596	0.110604978494279
0.284184514003295	0.695364238410596	0.110397974645952
0.28500823723229	0.695364238410596	0.110045213550848
0.285831960461285	0.695364238410596	0.109714783825579
0.28665568369028	0.695364238410596	0.109613579143508
0.287479406919275	0.695364238410596	0.109527170320452
0.287479406919275	0.701986754966887	0.109432934789026
0.287479406919275	0.708609271523179	0.10935566695909
0.28830313014827	0.708609271523179	0.109290858472062
0.289126853377265	0.708609271523179	0.109098740102702
0.28995057660626	0.708609271523179	0.108905846440625
0.290774299835255	0.708609271523179	0.108721562146229
0.29159802306425	0.708609271523179	0.108470697773584
0.292421746293245	0.708609271523179	0.108350022714327
0.293245469522241	0.708609271523179	0.108331984064022
0.294069192751236	0.708609271523179	0.108242861980785
0.294069192751236	0.71523178807947	0.108142845277763
0.294892915980231	0.71523178807947	0.108109839708025
0.295716639209226	0.71523178807947	0.108043965678965
0.296540362438221	0.71523178807947	0.107979425449891
0.297364085667216	0.71523178807947	0.107937478212178
0.298187808896211	0.71523178807947	0.107908374677828
0.299011532125206	0.71523178807947	0.107821100312395
0.299835255354201	0.71523178807947	0.107718901513092
0.300658978583196	0.71523178807947	0.107633172296601
0.300658978583196	0.721854304635762	0.107441968606862
0.301482701812191	0.721854304635762	0.107174403468641
0.302306425041186	0.721854304635762	0.107016812769369
0.303130148270181	0.721854304635762	0.106996873179109
0.303953871499176	0.721854304635762	0.106986494994773
0.304777594728171	0.721854304635762	0.106946933264851
0.305601317957166	0.721854304635762	0.106859146609123
0.306425041186161	0.721854304635762	0.106653547837264
0.307248764415156	0.721854304635762	0.106406898754063
0.308072487644152	0.721854304635762	0.106226595838866
0.308896210873147	0.721854304635762	0.106069606176454
0.309719934102142	0.721854304635762	0.105909819376085
0.310543657331137	0.721854304635762	0.105822446358127
0.311367380560132	0.721854304635762	0.105736730253909
0.312191103789127	0.721854304635762	0.105449761726431
0.313014827018122	0.721854304635762	0.105213404691623
0.313838550247117	0.721854304635762	0.105094454877585
0.314662273476112	0.721854304635762	0.104909555409827
0.314662273476112	0.728476821192053	0.104731984166083
0.315485996705107	0.728476821192053	0.104628607418722
0.316309719934102	0.728476821192053	0.104490017410183
0.317133443163097	0.728476821192053	0.104281807213125
0.317957166392092	0.728476821192053	0.104164853320945
0.318780889621087	0.728476821192053	0.104125179379362
0.318780889621087	0.735099337748344	0.103882047006488
0.318780889621087	0.741721854304636	0.103637500787981
0.319604612850082	0.741721854304636	0.103488849808533
0.320428336079077	0.741721854304636	0.103282995654788
0.321252059308072	0.741721854304636	0.103152813443896
0.322075782537068	0.741721854304636	0.102964297943782
0.322899505766063	0.741721854304636	0.102772761763245
0.323723228995058	0.741721854304636	0.102676311546622
0.324546952224053	0.741721854304636	0.102578104337554
0.324546952224053	0.748344370860927	0.102471105273217
0.325370675453048	0.748344370860927	0.102302810337739
0.326194398682043	0.748344370860927	0.10217639025098
0.327018121911038	0.748344370860927	0.102045487706174
0.327841845140033	0.748344370860927	0.101640442678981
0.328665568369028	0.748344370860927	0.101333610803163
0.329489291598023	0.748344370860927	0.101288540024503
0.330313014827018	0.748344370860927	0.10124540016949
0.331136738056013	0.748344370860927	0.101211176486597
0.331960461285008	0.748344370860927	0.101174619893655
0.332784184514003	0.748344370860927	0.101145035016955
0.333607907742998	0.748344370860927	0.100952793457341
0.334431630971993	0.748344370860927	0.100618409137762
0.335255354200989	0.748344370860927	0.10038719976016
0.336079077429984	0.748344370860927	0.100123740325785
0.336902800658979	0.748344370860927	0.0999461431046359
0.337726523887974	0.748344370860927	0.0998827187955934
0.338550247116969	0.748344370860927	0.0997822583694422
0.339373970345964	0.748344370860927	0.0996067538057465
0.340197693574959	0.748344370860927	0.0992757526918706
0.341021416803954	0.748344370860927	0.0990157077789266
0.341021416803954	0.754966887417219	0.0989109113105862
0.341845140032949	0.754966887417219	0.0988014472332717
0.342668863261944	0.754966887417219	0.0987263305504207
0.343492586490939	0.754966887417219	0.0986065234295539
0.344316309719934	0.754966887417219	0.0984890363680481
0.345140032948929	0.754966887417219	0.0984860043712129
0.345963756177924	0.754966887417219	0.0984828272616776
0.346787479406919	0.754966887417219	0.0984621481900238
0.347611202635914	0.754966887417219	0.0984399072666499
0.348434925864909	0.754966887417219	0.0984007298848511
0.349258649093904	0.754966887417219	0.0981214495051053
0.3500823723229	0.754966887417219	0.0978661108537398
0.350906095551895	0.754966887417219	0.0977557179236107
0.35172981878089	0.754966887417219	0.0974788719567409
0.352553542009885	0.754966887417219	0.0972835821887998
0.35337726523888	0.754966887417219	0.0971876359464367
0.354200988467875	0.754966887417219	0.0970689154719697
0.35502471169687	0.754966887417219	0.0968530950445506
0.355848434925865	0.754966887417219	0.0966437777820299
0.35667215815486	0.754966887417219	0.0965347189246107
0.357495881383855	0.754966887417219	0.0964181961006614
0.35831960461285	0.754966887417219	0.09635802387997
0.359143327841845	0.754966887417219	0.0963127536983594
0.35996705107084	0.754966887417219	0.0962155021470405
0.360790774299835	0.754966887417219	0.096141911239658
0.36161449752883	0.754966887417219	0.0961154217638825
0.362438220757825	0.754966887417219	0.0960345811715254
0.36326194398682	0.754966887417219	0.0958986400843939
0.364085667215815	0.754966887417219	0.0956185261570572
0.364909390444811	0.754966887417219	0.0954039153392128
0.365733113673806	0.754966887417219	0.0953833027396995
0.366556836902801	0.754966887417219	0.0953488867126483
0.367380560131796	0.754966887417219	0.0952518685177062
0.368204283360791	0.754966887417219	0.0951468417210811
0.369028006589786	0.754966887417219	0.0950383808040531
0.369851729818781	0.754966887417219	0.0949586072979194
0.370675453047776	0.754966887417219	0.094917548842383
0.371499176276771	0.754966887417219	0.0947291735165677
0.371499176276771	0.76158940397351	0.0945117368938879
0.372322899505766	0.76158940397351	0.0944208273724762
0.372322899505766	0.768211920529801	0.0943318686920087
0.372322899505766	0.774834437086093	0.0940077239356691
0.372322899505766	0.781456953642384	0.0937384052401834
0.373146622734761	0.781456953642384	0.0936861938060725
