gene_name	chr	is_neuronal	stratum_top_quartile
1700123M08Rik	chr4	FALSE	TRUE
Mkln1os	chr6	FALSE	FALSE
Gm16701	chr1	FALSE	FALSE
Gm17266	chr18	FALSE	FALSE
Cmtm1	chr8	FALSE	FALSE
Gm20110	chr10	FALSE	TRUE
Abhd12b	chr12	FALSE	TRUE
E230016K23Rik	chr11	FALSE	FALSE
3425401B19Rik	chr14	FALSE	TRUE
A630012P03Rik	chrX	FALSE	FALSE
Gm16364	chr10	FALSE	TRUE
Gm20319	chr16	FALSE	FALSE
Atg14	chr14	FALSE	FALSE
5830418P13Rik	chr9	FALSE	FALSE
Fer1l5	chr1	FALSE	FALSE
Slc15a4	chr5	FALSE	FALSE
Gm10619	chr7	FALSE	TRUE
N4bp2l1	chr5	FALSE	FALSE
Tent2	chr13	TRUE	FALSE
Mapre3	chr5	FALSE	FALSE
Usp30	chr5	FALSE	FALSE
Gm3411	chr14	FALSE	FALSE
Potefam3b	chr8	FALSE	TRUE
Cfap99	chr5	FALSE	FALSE
Nfxl1	chr5	FALSE	FALSE
Gm15246	chrX	FALSE	FALSE
Zfp282	chr6	FALSE	FALSE
Tmem168	chr6	FALSE	FALSE
Bmt2	chr6	FALSE	FALSE
Parp11	chr6	FALSE	FALSE
Hepacam2	chr6	FALSE	FALSE
Uchl1os	chr5	FALSE	FALSE
Wdr91	chr6	FALSE	TRUE
Gm29811	chr3	FALSE	TRUE
Dyrk4	chr6	FALSE	FALSE
Eogt	chr6	FALSE	FALSE
Phrf1	chr7	FALSE	FALSE
Plekha1	chr7	FALSE	FALSE
Slco2b1	chr7	FALSE	TRUE
Mob2	chr7	TRUE	FALSE
Prkd2	chr7	FALSE	FALSE
Vrk3	chr7	FALSE	FALSE
Mir9-3hg	chr7	FALSE	TRUE
Psip1	chr4	FALSE	FALSE
A730082K24Rik	chr7	FALSE	FALSE
Sf3b3	chr8	FALSE	FALSE
Psme3ip1	chr8	FALSE	FALSE
Prmt9	chr8	FALSE	FALSE
Gpat4	chr8	FALSE	FALSE
Cyp4v3	chr8	FALSE	FALSE
Dcun1d2	chr8	FALSE	FALSE
Cog4	chr8	FALSE	FALSE
Xntrpc	chr7	FALSE	FALSE
Xylb	chr9	FALSE	FALSE
Plekho2	chr9	FALSE	FALSE
Snx19	chr9	FALSE	FALSE
Mapkapk3	chr9	FALSE	TRUE
Gm14664	chrX	FALSE	FALSE
Gm30173	chr3	FALSE	TRUE
Gm2245	chr15	FALSE	FALSE
Gm15555	chr16	FALSE	FALSE
Prox1os	chr1	FALSE	TRUE
Gm30790	chr16	FALSE	FALSE
Rnf212b	chr14	FALSE	FALSE
Gm30853	chr10	FALSE	FALSE
Gm15939	chr10	FALSE	FALSE
Gm31108	chr6	FALSE	FALSE
Myhas	chr11	FALSE	FALSE
Gm26633	chr7	FALSE	FALSE
A730081D07Rik	chr13	FALSE	FALSE
Gm31763	chr10	FALSE	FALSE
Gm48908	chr2	FALSE	FALSE
Gm32200	chr1	FALSE	TRUE
Gm16582	chr1	FALSE	TRUE
Gm16070	chr1	FALSE	FALSE
Gm15825	chr1	FALSE	TRUE
Gm32461	chr16	FALSE	FALSE
Gm32511	chr9	FALSE	FALSE
Gm11264	chr4	FALSE	TRUE
Gm28729	chr9	FALSE	FALSE
Gm11266	chr4	FALSE	TRUE
Mannr	chr3	FALSE	FALSE
Gm15290	chr13	FALSE	FALSE
Hand2os1	chr8	FALSE	TRUE
Acte1	chr7	FALSE	FALSE
Gm38499	chr7	FALSE	FALSE
Gm12602	chr4	FALSE	FALSE
Gm28590	chr1	FALSE	FALSE
Gm15270	chr10	FALSE	FALSE
Gm35722	chr10	FALSE	FALSE
Gm26839	chr12	FALSE	TRUE
Gm36117	chr17	FALSE	FALSE
Gm36173	chr10	FALSE	FALSE
Gm36283	chr10	FALSE	TRUE
Gm36595	chr10	FALSE	FALSE
Gm12339	chr11	FALSE	TRUE
Rsf1os2	chr7	FALSE	FALSE
Cd276	chr9	FALSE	TRUE
Slc6a20a	chr9	FALSE	FALSE
Phldb1	chr9	FALSE	TRUE
AV064505	chr9	FALSE	FALSE
Bbs4	chr9	TRUE	FALSE
Lncppara	chr15	FALSE	TRUE
Cenpi	chrX	FALSE	FALSE
Slc6a15	chr10	FALSE	FALSE
Rdh9	chr10	FALSE	FALSE
Upb1	chr10	FALSE	TRUE
Traf3ip2	chr10	FALSE	TRUE
Ifngas1	chr10	FALSE	FALSE
Nup107	chr10	FALSE	FALSE
Xpo1	chr11	FALSE	FALSE
Tbc1d10a	chr11	FALSE	FALSE
Dnaaf10	chr11	FALSE	FALSE
Maml1	chr11	FALSE	FALSE
Nt5m	chr11	FALSE	FALSE
Gck	chr11	FALSE	FALSE
Qsox1	chr1	FALSE	TRUE
Synpo	chr18	TRUE	TRUE
Acly	chr11	FALSE	TRUE
Etv5	chr16	TRUE	TRUE
Ces1d	chr8	FALSE	FALSE
Sbk1	chr7	FALSE	FALSE
Rhoq	chr17	FALSE	TRUE
Slc6a5	chr7	TRUE	TRUE
Kdm3a	chr6	FALSE	FALSE
Csnk1d	chr11	TRUE	FALSE
Dgkz	chr2	TRUE	TRUE
Npffr2	chr5	FALSE	FALSE
Rars1	chr11	FALSE	FALSE
Ppp4r3b	chr11	FALSE	FALSE
Cnot6	chr11	FALSE	FALSE
Pik3r6	chr11	FALSE	FALSE
Ddx1	chr12	TRUE	FALSE
Sfta3-ps	chr12	FALSE	TRUE
Vipas39	chr12	FALSE	FALSE
Fancm	chr12	FALSE	FALSE
Spata7	chr12	TRUE	FALSE
Dnal1	chr12	TRUE	FALSE
Iars1	chr13	FALSE	FALSE
Tasor2	chr13	FALSE	FALSE
Slc9a3	chr13	FALSE	TRUE
Gm12724	chr4	FALSE	FALSE
Txndc5	chr13	FALSE	TRUE
Gm26760	chr15	FALSE	FALSE
C730014E05Rik	chr16	FALSE	FALSE
Epdr1	chr13	FALSE	TRUE
Golm1	chr13	FALSE	FALSE
Dusp22	chr13	FALSE	TRUE
BB123696	chr13	FALSE	TRUE
Fam149b	chr14	FALSE	FALSE
Slain1	chr14	FALSE	TRUE
Kctd9	chr14	FALSE	FALSE
Mmrn2	chr14	FALSE	FALSE
A630023A22Rik	chr14	FALSE	TRUE
Zfp957	chr14	FALSE	TRUE
Thtpa	chr14	FALSE	TRUE
Gm27021	chr8	FALSE	TRUE
Prkaa1	chr15	TRUE	FALSE
Sgsm3	chr15	FALSE	FALSE
Card10	chr15	FALSE	TRUE
Mal2	chr15	TRUE	FALSE
Nckap1l	chr15	TRUE	TRUE
Ugt3a1	chr15	FALSE	FALSE
Gm20716	chr2	FALSE	FALSE
Mef2bl	chr8	FALSE	FALSE
Espl1	chr15	FALSE	FALSE
Zc3h7a	chr16	FALSE	FALSE
Rrn3	chr16	TRUE	FALSE
Osbpl11	chr16	FALSE	FALSE
Nsun3	chr16	FALSE	FALSE
Ildr1	chr16	FALSE	FALSE
Stk38	chr17	TRUE	FALSE
Tecr	chr8	FALSE	FALSE
Gm49890	chr4	FALSE	FALSE
Fam234a	chr17	FALSE	FALSE
Catsperd	chr17	FALSE	FALSE
Ttbk1	chr17	TRUE	FALSE
Dhx57	chr17	FALSE	FALSE
Afap1l1	chr18	FALSE	TRUE
Smim3	chr18	FALSE	TRUE
Hmgxb3	chr18	FALSE	FALSE
Arap3	chr18	FALSE	TRUE
Me2	chr18	FALSE	FALSE
Fbxo38	chr18	TRUE	FALSE
Rrp12	chr19	FALSE	FALSE
Yars1	chr4	FALSE	FALSE
Psat1	chr19	FALSE	FALSE
Vps37c	chr19	FALSE	FALSE
Lpxn	chr19	FALSE	FALSE
Tm9sf3	chr19	FALSE	FALSE
Pdzd8	chr19	FALSE	FALSE
Fam111a	chr19	FALSE	FALSE
Hat1	chr2	FALSE	FALSE
Unc5a	chr13	TRUE	TRUE
Ssr1	chr13	FALSE	FALSE
Il1rl2	chr1	FALSE	FALSE
Nt5c3	chr6	FALSE	FALSE
Col16a1	chr4	FALSE	TRUE
Ovol2	chr2	TRUE	TRUE
Nod1	chr6	TRUE	TRUE
Pi4kb	chr3	FALSE	FALSE
Uap1	chr1	FALSE	FALSE
Drgx	chr14	TRUE	TRUE
Thoc5	chr11	FALSE	FALSE
Cth	chr3	FALSE	FALSE
Chd4	chr6	TRUE	FALSE
Celsr3	chr9	TRUE	TRUE
Bfsp2	chr9	TRUE	FALSE
Cenpf	chr1	TRUE	TRUE
Chrnb3	chr8	TRUE	FALSE
Slc14a1	chr18	FALSE	TRUE
Cstf2	chrX	FALSE	FALSE
Ltbp4	chr7	FALSE	TRUE
Pip4k2b	chr11	FALSE	FALSE
Adamts7	chr9	FALSE	TRUE
Ogt	chrX	TRUE	FALSE
9130015G15Rik	chr7	FALSE	TRUE
Gm9732	chr14	FALSE	FALSE
Slc35b3	chr13	FALSE	FALSE
Rimklb	chr6	FALSE	TRUE
Fam210a	chr18	FALSE	FALSE
Gpt2	chr8	FALSE	FALSE
Edem2	chr2	FALSE	FALSE
Stn1	chr19	FALSE	FALSE
Slx9	chr10	FALSE	TRUE
Pnrc1	chr4	FALSE	FALSE
Flacc1	chr1	FALSE	FALSE
Nusap1	chr2	FALSE	FALSE
Aida	chr1	FALSE	FALSE
Cdca2	chr14	FALSE	FALSE
Smim13	chr13	FALSE	FALSE
Irak2	chr6	FALSE	FALSE
Tpr	chr1	FALSE	FALSE
Sephs1	chr2	FALSE	FALSE
Rars2	chr4	FALSE	FALSE
Slc30a9	chr5	FALSE	FALSE
Mmaa	chr8	FALSE	FALSE
Ube2q2	chr9	FALSE	FALSE
Atl3	chr19	FALSE	FALSE
Lncbate1	chr8	FALSE	FALSE
Rarres1	chr3	FALSE	TRUE
Fam118b	chr9	FALSE	FALSE
Prr5	chr15	FALSE	TRUE
Cdcp1	chr9	FALSE	FALSE
Slc5a10	chr11	FALSE	TRUE
Fam163b	chr2	FALSE	TRUE
Lmo1	chr7	FALSE	TRUE
Dsp	chr13	FALSE	TRUE
Cyb5a	chr18	FALSE	FALSE
Blvra	chr2	FALSE	FALSE
Glo1	chr17	FALSE	FALSE
Zfp91	chr19	FALSE	FALSE
Bmp3	chr5	FALSE	TRUE
Pygb	chr2	FALSE	FALSE
Pygl	chr12	FALSE	TRUE
Raf1	chr6	TRUE	FALSE
Triobp	chr15	TRUE	TRUE
Pp2d1	chr17	FALSE	FALSE
C8b	chr4	FALSE	FALSE
Pde4c	chr8	FALSE	TRUE
Acat1	chr9	FALSE	FALSE
Eef1ece2	chr16	FALSE	FALSE
Atxn3	chr12	FALSE	FALSE
Prps2	chrX	FALSE	FALSE
Aldh7a1	chr18	FALSE	FALSE
Cse1l	chr2	FALSE	FALSE
Chrna5	chr9	TRUE	FALSE
Etfa	chr9	FALSE	FALSE
Ptpa	chr2	FALSE	FALSE
Pde6c	chr19	TRUE	FALSE
Slc18a1	chr8	TRUE	FALSE
Scn4a	chr11	TRUE	FALSE
Slc8a2	chr7	TRUE	FALSE
Slc9a4	chr1	FALSE	FALSE
Cds2	chr2	FALSE	FALSE
Prn	chr2	FALSE	TRUE
Egln1	chr8	TRUE	FALSE
Zfp979	chr4	FALSE	FALSE
Pzp	chr6	FALSE	FALSE
Aatk	chr11	TRUE	TRUE
Acadl	chr1	FALSE	FALSE
Laptm4b	chr15	FALSE	FALSE
Slc33a1	chr3	FALSE	FALSE
Asic1	chr15	TRUE	FALSE
Aco1	chr4	FALSE	FALSE
Aco2	chr15	FALSE	FALSE
Acox1	chr11	FALSE	FALSE
Palmd	chr3	FALSE	FALSE
Brdt	chr5	FALSE	FALSE
Impa2	chr18	FALSE	TRUE
Hsd17b11	chr5	FALSE	FALSE
Gtf2ird2	chr5	FALSE	FALSE
Rad51c	chr11	FALSE	FALSE
Supt16	chr14	FALSE	FALSE
Acvr1b	chr15	TRUE	FALSE
Acvr2b	chr9	FALSE	TRUE
Plcz1	chr6	FALSE	FALSE
Dcun1d1	chr3	FALSE	FALSE
Afg3l1	chr8	FALSE	FALSE
Adam17	chr12	TRUE	FALSE
Adam2	chr14	TRUE	FALSE
Adam3	chr8	FALSE	FALSE
Adam7	chr14	FALSE	FALSE
Adcy7	chr8	FALSE	TRUE
Adcyap1r1	chr6	FALSE	TRUE
Add1	chr5	FALSE	FALSE
Adh1	chr3	FALSE	FALSE
Adnp	chr2	TRUE	FALSE
Adora1	chr1	TRUE	TRUE
Parp1	chr1	TRUE	FALSE
Adss2	chr1	FALSE	FALSE
Aebp2	chr6	FALSE	FALSE
Angpt2	chr8	FALSE	TRUE
Angpt4	chr2	FALSE	TRUE
Agrn	chr4	TRUE	FALSE
Agtr1a	chr13	TRUE	FALSE
Agtr1b	chr3	TRUE	FALSE
Ahr	chr12	FALSE	FALSE
Ak4	chr4	FALSE	FALSE
Akap1	chr11	FALSE	TRUE
Alpl	chr4	FALSE	TRUE
Akt2	chr7	TRUE	FALSE
Aldh2	chr5	FALSE	FALSE
Aldh3a2	chr11	TRUE	FALSE
Baz2a	chr10	FALSE	FALSE
Mta1	chr12	FALSE	TRUE
Serpinb7	chr1	FALSE	FALSE
Alox5	chr6	TRUE	FALSE
Alpk3	chr7	FALSE	FALSE
Tgs1	chr4	FALSE	FALSE
Alx4	chr2	FALSE	TRUE
Tlcd3a	chr11	FALSE	FALSE
Ube3b	chr5	FALSE	FALSE
Acsm1	chr7	FALSE	FALSE
Necab2	chr8	FALSE	TRUE
Ttyh2	chr11	FALSE	FALSE
Ampd3	chr7	FALSE	TRUE
Anp32a	chr9	FALSE	FALSE
Anxa11	chr14	FALSE	TRUE
Anxa3	chr5	FALSE	FALSE
Anxa4	chr6	FALSE	FALSE
Anxa5	chr3	FALSE	TRUE
Anxa6	chr11	FALSE	FALSE
A1bg	chr15	FALSE	FALSE
Asb7	chr7	FALSE	FALSE
Helb	chr10	FALSE	FALSE
Ap1b1	chr11	FALSE	TRUE
Ap2a1	chr7	TRUE	FALSE
Ap3b2	chr7	TRUE	FALSE
Ap3d1	chr10	TRUE	FALSE
Ap3s1	chr18	TRUE	FALSE
Ap3s2	chr7	TRUE	FALSE
Ap4s1	chr12	FALSE	FALSE
Speg	chr1	FALSE	TRUE
Api5	chr2	FALSE	FALSE
Arf3	chr15	FALSE	FALSE
Arf4	chr14	TRUE	FALSE
Arg2	chr12	FALSE	FALSE
Rhoa	chr9	TRUE	FALSE
Arl4a	chr12	FALSE	TRUE
Arvcf	chr16	FALSE	TRUE
Asah1	chr8	FALSE	FALSE
Rab27a	chr9	FALSE	FALSE
Ass1	chr2	FALSE	TRUE
Serpinc1	chr1	FALSE	TRUE
Atf1	chr15	TRUE	FALSE
Atf3	chr1	FALSE	TRUE
Atp1a1	chr3	FALSE	TRUE
Atp1b3	chr9	FALSE	FALSE
Atp2a2	chr5	TRUE	FALSE
Atp6v1a	chr16	TRUE	FALSE
Atp6v0d1	chr8	TRUE	TRUE
Atp6v1e1	chr6	TRUE	FALSE
Atp6v0e	chr17	FALSE	FALSE
Atp6v0a1	chr11	TRUE	FALSE
Axin1	chr17	TRUE	FALSE
Axin2	chr11	FALSE	TRUE
Bach1	chr16	FALSE	TRUE
Bcap29	chr12	FALSE	FALSE
Bckdha	chr7	FALSE	FALSE
Bcl2l1	chr2	TRUE	TRUE
Bcl7c	chr7	FALSE	FALSE
Bdkrb2	chr12	FALSE	TRUE
Bdnf	chr2	TRUE	TRUE
Bfsp1	chr2	FALSE	TRUE
Cspg4	chr9	TRUE	TRUE
Bcl2l11	chr2	TRUE	TRUE
Blk	chr14	FALSE	TRUE
Cxcr5	chr9	FALSE	FALSE
Bmp1	chr14	FALSE	FALSE
Bmp8a	chr4	FALSE	TRUE
Bmp8b	chr4	FALSE	TRUE
Bnc1	chr7	FALSE	TRUE
Bpgm	chr6	TRUE	TRUE
Brca2	chr5	TRUE	FALSE
Chic1	chrX	FALSE	FALSE
Btc	chr5	FALSE	TRUE
Btk	chrX	FALSE	FALSE
Bub1	chr2	FALSE	FALSE
Bub1b	chr2	FALSE	FALSE
C2	chr17	FALSE	FALSE
Ciita	chr16	FALSE	TRUE
C4bp	chr1	FALSE	FALSE
C9	chr15	FALSE	FALSE
Cab39	chr1	FALSE	FALSE
Anxa2	chr9	TRUE	TRUE
Calb1	chr4	TRUE	TRUE
Calb2	chr8	TRUE	TRUE
Aspm	chr1	TRUE	FALSE
Calu	chr6	FALSE	FALSE
Camk2g	chr14	TRUE	TRUE
Canx	chr11	TRUE	FALSE
Cap1	chr4	FALSE	FALSE
Capn1	chr19	FALSE	FALSE
Capn2	chr1	FALSE	TRUE
Capn3	chr2	FALSE	FALSE
Capn5	chr7	FALSE	TRUE
Capn7	chr14	FALSE	FALSE
Capza1	chr3	FALSE	FALSE
Capza2	chr6	FALSE	FALSE
Car1	chr3	FALSE	FALSE
Car5a	chr8	FALSE	FALSE
Cat	chr2	FALSE	TRUE
Casp4	chr9	FALSE	FALSE
Casp12	chr9	FALSE	FALSE
Casp7	chr19	TRUE	FALSE
Casp8	chr1	TRUE	FALSE
Ctnnb1	chr9	TRUE	FALSE
Cav1	chr6	TRUE	TRUE
Runx3	chr4	TRUE	TRUE
Cbfb	chr8	FALSE	FALSE
Cbs	chr17	TRUE	TRUE
Cbx5	chr15	FALSE	FALSE
Cckbr	chr7	TRUE	FALSE
Ccnd2	chr6	TRUE	TRUE
Ccnf	chr17	FALSE	FALSE
Ccnt1	chr15	FALSE	FALSE
Noct	chr3	FALSE	FALSE
Cct6b	chr11	FALSE	FALSE
Ctla4	chr1	FALSE	FALSE
Cd28	chr1	FALSE	FALSE
Cd38	chr5	TRUE	FALSE
Entpd5	chr12	FALSE	FALSE
Cd6	chr19	TRUE	TRUE
Cd80	chr16	FALSE	FALSE
Cd82	chr2	FALSE	TRUE
Cd9	chr6	TRUE	TRUE
Cdc45	chr16	FALSE	FALSE
Cdh3	chr8	FALSE	FALSE
Cdh5	chr8	FALSE	FALSE
Cdk7	chr13	FALSE	FALSE
Cenpc1	chr5	FALSE	FALSE
Ces1g	chr8	FALSE	FALSE
Cfi	chr3	FALSE	FALSE
Cflar	chr1	TRUE	FALSE
Chat	chr14	TRUE	TRUE
Chka	chr19	FALSE	FALSE
Chuk	chr19	FALSE	FALSE
Vsx2	chr12	TRUE	TRUE
Clca3a1	chr3	FALSE	FALSE
Clcn1	chr6	TRUE	FALSE
Clgn	chr8	FALSE	FALSE
Clta	chr4	FALSE	FALSE
Abcc2	chr19	FALSE	FALSE
Cnga1	chr5	TRUE	FALSE
Cnga3	chr1	TRUE	TRUE
Cntfr	chr4	TRUE	TRUE
Hps3	chr3	FALSE	FALSE
Col11a2	chr17	TRUE	FALSE
Col17a1	chr19	FALSE	TRUE
Col2a1	chr15	TRUE	TRUE
Col3a1	chr1	TRUE	FALSE
Col6a2	chr10	FALSE	TRUE
Col7a1	chr9	FALSE	FALSE
Col1a2	chr6	FALSE	TRUE
Copa	chr1	TRUE	FALSE
Cops2	chr2	TRUE	FALSE
Cp	chr3	FALSE	FALSE
Cpa3	chr3	FALSE	FALSE
Cplx1	chr5	TRUE	FALSE
Cr2	chr1	FALSE	FALSE
Crcp	chr5	FALSE	FALSE
Crhr1	chr11	TRUE	TRUE
Crhr2	chr6	TRUE	TRUE
Bcar1	chr8	FALSE	TRUE
Crk	chr11	TRUE	FALSE
Crkl	chr16	TRUE	FALSE
Crmp1	chr5	TRUE	TRUE
Cr1l	chr1	FALSE	FALSE
Cry1	chr10	FALSE	FALSE
Cry2	chr2	FALSE	TRUE
Cryz	chr3	FALSE	FALSE
Csf1r	chr18	TRUE	TRUE
Csf2rb	chr15	FALSE	TRUE
Csk	chr9	FALSE	TRUE
Csnk2a2	chr8	FALSE	FALSE
Dnajc5	chr2	TRUE	FALSE
Ncan	chr8	TRUE	FALSE
Smc3	chr19	FALSE	FALSE
Csrp1	chr1	FALSE	TRUE
Ctbp1	chr5	TRUE	FALSE
Ctcf	chr8	FALSE	FALSE
Pcyt1a	chr16	FALSE	FALSE
Ctsc	chr7	TRUE	FALSE
Ctse	chr1	FALSE	FALSE
Ctss	chr3	FALSE	FALSE
Cttn	chr7	TRUE	FALSE
Cxadr	chr16	FALSE	TRUE
Cybb	chrX	FALSE	FALSE
Cyp11a1	chr9	FALSE	FALSE
Cyp2j6	chr4	FALSE	FALSE
Cyp3a13	chr5	FALSE	FALSE
Cyp46a1	chr12	TRUE	TRUE
Cd55b	chr1	FALSE	FALSE
Dag1	chr9	TRUE	FALSE
Slc6a3	chr13	TRUE	FALSE
Dbt	chr3	FALSE	FALSE
Dcn	chr10	FALSE	FALSE
Vps26c	chr16	FALSE	FALSE
Dct	chr14	TRUE	FALSE
Dctn1	chr6	TRUE	FALSE
Dhx15	chr5	FALSE	FALSE
Ddx4	chr13	FALSE	FALSE
Ddx6	chr9	TRUE	FALSE
Dhx9	chr1	FALSE	FALSE
Twist2	chr1	FALSE	TRUE
Dhfr	chr13	TRUE	FALSE
Mpp3	chr11	FALSE	FALSE
Dlg4	chr11	TRUE	FALSE
Dmc1	chr15	FALSE	FALSE
Dnase1l3	chr14	FALSE	FALSE
Dync1i2	chr2	TRUE	FALSE
Dnm1	chr2	TRUE	FALSE
Dnmt1	chr9	FALSE	FALSE
Trdmt1	chr2	FALSE	FALSE
Dnmt3b	chr2	TRUE	FALSE
Doc2b	chr11	TRUE	TRUE
Reep5	chr18	FALSE	FALSE
Arid3a	chr10	FALSE	TRUE
Drp2	chrX	TRUE	FALSE
Dsc1	chr18	FALSE	FALSE
Dsc2	chr18	FALSE	TRUE
Dsc3	chr18	FALSE	FALSE
Dsg1a	chr18	FALSE	FALSE
Dsg2	chr18	FALSE	TRUE
Dsg3	chr18	FALSE	FALSE
Epyc	chr10	TRUE	TRUE
Adam28	chr14	FALSE	FALSE
E2f5	chr3	FALSE	FALSE
E4f1	chr17	FALSE	FALSE
Ear1	chr14	FALSE	FALSE
Mapre1	chr2	FALSE	FALSE
Sparcl1	chr5	TRUE	FALSE
Opn3	chr1	FALSE	TRUE
Ect2	chr3	TRUE	FALSE
Ednrb	chr14	TRUE	FALSE
Eed	chr7	TRUE	FALSE
Efnb2	chr8	TRUE	TRUE
Ehf	chr2	FALSE	TRUE
Eif3a	chr19	FALSE	FALSE
Eif4e	chr3	TRUE	FALSE
Cela2a	chr4	FALSE	FALSE
Elf5	chr2	FALSE	TRUE
Ell	chr8	FALSE	TRUE
Eln	chr5	FALSE	FALSE
Emp2	chr16	FALSE	FALSE
Eng	chr2	TRUE	FALSE
Dmtn	chr14	FALSE	TRUE
Epha2	chr4	TRUE	TRUE
Epha8	chr4	TRUE	TRUE
Ephb4	chr5	FALSE	FALSE
Ephx1	chr1	FALSE	TRUE
Ephx2	chr14	FALSE	FALSE
Epo	chr5	TRUE	FALSE
Ercc3	chr18	TRUE	FALSE
Ces1c	chr8	FALSE	FALSE
Ces1e	chr8	FALSE	FALSE
Amz2	chr11	FALSE	FALSE
Esr2	chr12	TRUE	TRUE
Ewsr1	chr11	FALSE	FALSE
Muc4	chr16	FALSE	FALSE
Pofut1	chr2	TRUE	FALSE
Igf2bp1	chr11	TRUE	TRUE
Ppp1r3a	chr6	FALSE	FALSE
Ezh1	chr11	FALSE	FALSE
Igsf8	chr1	FALSE	TRUE
Sfxn1	chr13	FALSE	FALSE
Elmo2	chr2	FALSE	TRUE
Ubox5	chr2	FALSE	FALSE
Ube4a	chr9	FALSE	FALSE
Emid1	chr11	FALSE	TRUE
F9	chrX	FALSE	FALSE
Cacng5	chr11	TRUE	FALSE
Faah	chr4	FALSE	TRUE
P2ry14	chr3	FALSE	TRUE
Fanca	chr8	FALSE	FALSE
Slc17a6	chr7	TRUE	TRUE
Fas	chr19	TRUE	FALSE
Fdft1	chr14	FALSE	TRUE
Fech	chr18	FALSE	FALSE
Fgd1	chrX	FALSE	FALSE
Fgf18	chr11	TRUE	TRUE
Fgf7	chr2	FALSE	FALSE
Fgf9	chr14	FALSE	TRUE
Fgr	chr4	FALSE	FALSE
Vegfd	chrX	TRUE	FALSE
Smc2	chr4	FALSE	FALSE
Foxn2	chr17	FALSE	FALSE
Flt4	chr11	FALSE	TRUE
Fmo1	chr1	FALSE	FALSE
Fmo3	chr1	FALSE	FALSE
Fmo5	chr3	FALSE	FALSE
Fmr1	chrX	TRUE	FALSE
Zcchc14	chr8	FALSE	TRUE
Ncs1	chr2	TRUE	TRUE
Dtx1	chr5	TRUE	TRUE
Fxr1	chr3	TRUE	FALSE
Fzd6	chr15	TRUE	TRUE
Xrcc6	chr15	TRUE	FALSE
